ID,Population,Labor Part.,Employment,Unemployment
13179,46396,64.3,44.9,13.5
13185,87840,58.6,50.7,9.7
13215,156697,60.2,49.4,10.9
13217,80173,64.9,58.4,9.5
13223,115932,69.7,66.4,4.8
13245,159975,58.8,49.6,9.2
13247,68664,62.3,58.0,6.8
13285,53601,60.6,53.1,12.4
13295,N,N,N,N
13297,67903,61.8,59.1,4.1
13313,79335,64.2,61.2,4.6
15001,157557,57.5,53.4,6.8
15003,806782,66.7,58.4,4.8
15007,57114,67.2,64.3,3.7
15009,131298,66.6,63.3,4.4
16001,340789,65.8,62.0,5.0
16005,63487,60.2,54.9,8.4
16019,79466,63.1,60.7,3.8
16027,152631,62.5,57.1,8.3
16055,118710,61.0,58.9,3.6
16083,61892,66.1,62.9,4.9
17001,52903,64.4,60.6,5.9
17019,172922,61.6,58.7,4.5
17031,4192206,65.6,60.1,8.3
17037,83694,66.4,60.6,8.6
17043,742816,69.3,66.0,4.6
17089,407122,69.0,65.3,5.3
17091,87001,60.4,55.8,7.6
17093,N,N,N,N
17097,550103,69.6,63.8,5.8
17099,90602,62.2,57.7,7.2
17111,241708,70.6,67.6,4.2
17113,139725,68.2,65.7,3.7
17115,85920,59.7,55.9,6.5
17119,214241,62.5,57.9,7.3
17143,145535,64.3,58.7,8.5
17161,116334,63.7,59.3,6.8
17163,208523,64.0,56.6,9.4
17167,158575,63.4,58.7,7.1
17179,107048,63.6,60.7,4.2
17183,62729,55.0,50.9,7.4
17197,530323,68.7,64.6,5.9
17199,54569,54.0,50.5,6.5
17201,226683,63.9,57.9,9.4
18003,281702,66.4,62.4,5.9
18005,63580,66.9,63.6,4.8
18019,91439,65.9,62.2,5.7
18035,97275,58.7,54.3,7.4
18039,152525,63.3,60.8,4.0
18043,60869,65.7,62.6,4.9
18053,55050,60.3,54.9,8.9
18057,230633,73.9,71.8,2.7
18059,N,N,N,N
18063,122536,72.0,69.5,3.4
18067,66010,58.9,53.8,8.6
18081,115734,65.9,62.3,4.5
18085,61033,64.3,62.2,3.2
18089,385075,61.3,56.0,8.6
18091,89265,56.8,52.2,7.8
18095,104498,58.3,54.2,7.0
18097,727602,67.6,62.2,8.0
18105,123854,61.7,57.8,6.4
18109,55782,61.8,57.0,7.3
18127,134353,60.8,56.9,6.4
18141,211370,62.0,58.5,5.6
18157,151355,65.5,62.5,4.5
18163,146318,62.3,60.0,3.8
18167,88609,59.1,52.5,11.2
18177,53567,57.1,53.7,5.9
19013,107394,66.6,64.4,3.2
19049,59420,74.8,73.5,1.5
19061,77964,67.9,64.8,4.5
19103,118156,73.5,70.3,4.4
19113,173723,70.2,67.6,3.7
19153,360782,73.1,68.7,5.7
19155,74063,66.5,64.1,3.5
19163,135338,65.0,62.3,3.9
19169,81860,65.1,62.2,4.2
19193,79712,69.1,65.4,5.3
20015,51838,64.7,62.2,3.6
20045,98265,68.0,65.0,4.1
20091,450976,71.8,69.3,3.4
20103,62614,59.6,55.1,3.9
20161,63335,68.5,53.8,8.2
20173,391158,66.0,62.3,4.7
20177,139797,64.1,60.0,6.2
20209,122486,66.7,61.8,7.1
21015,96701,71.4,67.5,5.5
21029,62795,63.3,59.2,6.1
21037,75247,64.6,62.2,3.8
21047,54290,62.4,45.1,7.1
21059,77801,62.5,58.7,6.2
21067,255389,66.7,63.5,4.8
21093,83013,64.9,56.5,7.2
21111,610641,65.4,61.4,6.0
21117,129643,67.5,63.8,5.5
21145,52675,58.7,56.0,4.4
21151,71189,60.2,55.4,7.7
21195,50632,48.8,45.0,7.8
21227,98381,61.9,57.6,6.9
22005,90133,67.3,62.7,6.7
22015,97417,64.4,56.3,5.4
22017,196394,56.8,53.0,6.1
22019,154671,62.1,58.1,6.3
22033,356629,65.9,61.3,6.9
22045,56180,62.8,55.4,11.8
22051,351794,64.4,60.5,5.7
22055,188469,67.5,64.0,5.2
22057,77409,62.1,58.1,6.4
22063,105250,62.5,59.4,4.9
22071,317258,63.9,58.2,8.5
22073,121334,57.5,52.7,8.5
22079,103488,57.8,53.1,7.2
22097,63283,50.9,47.4,7.0
22103,196551,63.2,58.5,7.2
22105,100145,62.6,58.3,6.8
22109,87095,56.7,54.3,3.9
23001,86334,65.6,63.3,3.4
23003,57537,55.6,52.0,6.4
23005,241039,67.9,65.0,4.0
23011,98820,61.4,58.5,4.6
23019,127856,58.5,53.5,8.2
23031,166856,66.9,63.5,4.5
24001,61872,49.7,45.9,7.5
24003,451537,70.1,63.8,4.6
24005,673650,65.6,62.1,5.2
24009,72449,69.9,64.9,5.4
24013,135830,66.5,63.5,4.4
24015,81920,65.1,61.8,5.0
24017,122966,67.7,64.6,3.1
24021,193927,71.3,67.7,4.7
24025,200984,67.3,62.6,5.1
24027,246224,71.3,68.0,3.6
24031,822962,71.4,67.5,4.8
24033,727735,70.6,66.1,6.0
24037,87166,67.8,63.6,3.0
24043,120129,59.2,56.0,5.0
24045,82830,64.2,60.1,5.9
24510,502319,60.1,53.9,10.1
25001,185313,60.0,56.6,5.2
25003,108789,62.6,58.8,6.1
25005,455042,65.8,61.0,7.3
25009,627830,67.3,63.2,5.9
25011,59574,65.4,61.5,6.1
25013,378194,62.2,58.0,6.7
25015,140622,64.9,60.7,6.4
25017,1301956,69.4,66.4,4.0
25021,565369,69.3,65.5,5.4
25023,412443,66.7,62.2,6.7
25025,657436,69.1,64.4,6.6
25027,663078,66.1,61.5,6.9
26005,89223,60.9,59.7,1.9
26017,86423,58.2,54.7,5.9
26021,124552,61.6,56.6,8.0
26025,106973,57.2,52.4,8.4
26037,62246,63.9,60.7,5.0
26045,88625,62.2,59.8,3.8
26049,327202,57.3,51.6,10.0
26055,75423,65.9,62.8,4.4
26065,234535,63.0,58.3,7.5
26073,59808,61.5,56.5,8.1
26075,128972,54.1,50.1,6.9
26077,208506,67.7,62.6,7.3
26081,495112,69.1,65.3,5.3
26087,71823,57.2,53.8,6.0
26091,79813,55.9,52.6,5.9
26093,151454,65.5,62.6,4.5
26099,701864,63.4,59.1,6.6
26103,56733,57.1,52.6,6.8
26111,67364,62.2,57.1,7.9
26115,121267,60.4,57.1,5.4
26121,136526,57.8,53.5,7.5
26125,1005547,65.7,62.3,5.1
26139,218314,67.7,64.8,4.3
26145,157282,57.4,52.2,9.1
26147,129785,59.9,55.3,7.6
26155,55586,59.3,56.6,4.5
26159,59450,60.0,55.7,7.2
26161,297793,64.6,61.1,5.4
26163,1383466,58.3,51.5,11.6
27003,270283,72.2,69.3,4.0
27013,54583,73.0,70.0,4.0
27019,74935,76.6,74.5,2.7
27037,323776,73.7,70.7,4.0
27053,979793,72.9,69.6,4.5
27109,118118,70.4,67.6,4.0
27123,424994,69.4,65.5,5.5
27131,53032,69.1,66.9,3.2
27137,166915,62.9,59.8,4.7
27139,105445,76.3,73.6,3.4
27141,69575,72.0,68.0,5.5
27145,123414,72.3,69.5,3.9
27163,197124,69.9,67.8,3.0
27171,97988,74.9,71.7,4.3
28033,133505,67.9,62.5,7.9
28035,59596,59.9,52.0,12.7
28047,157675,61.3,51.0,9.9
28049,188624,59.8,54.4,8.8
28059,111105,56.1,52.2,6.5
28067,52016,56.2,52.3,6.9
28075,62225,57.7,52.2,8.0
28081,65806,63.9,59.2,7.3
28089,80405,67.7,63.4,6.1
28121,116690,65.4,62.1,4.7
29019,142871,66.1,63.3,4.0
29021,70864,64.8,61.3,5.3
29031,63237,62.3,60.5,2.5
29037,78923,66.5,64.2,3.4
29043,63484,61.5,57.7,6.2
29047,183726,69.9,66.8,4.4
29051,61328,62.4,58.9,5.3
29071,80996,64.2,60.9,5.0
29077,234004,62.0,59.3,4.3
29095,539975,65.8,62.4,5.0
29097,92325,66.1,63.5,3.8
29099,176866,67.2,62.8,6.6
29165,74950,71.5,67.9,4.4
29183,303316,71.9,69.5,3.4
29187,54158,54.0,49.6,8.1
29189,807761,66.0,62.5,5.2
29510,258110,65.2,58.9,9.5
30013,65471,63.2,57.0,4.0
30029,76729,59.0,57.1,3.2
30031,82747,71.9,67.9,5.6
30049,53596,62.8,60.8,2.8
30063,93433,68.0,64.8,4.5
30111,124069,67.0,64.6,3.2
31055,423088,70.1,67.2,3.8
31109,242192,71.4,69.1,2.9
31153,131290,74.6,69.9,2.3
32003,1668793,64.2,58.4,8.3
32031,358552,65.8,61.2,6.8
33005,63793,64.4,62.6,2.8
33009,75860,63.8,61.8,3.0
33011,331285,70.0,66.8,4.5
33013,122681,65.1,62.4,4.0
33015,250137,73.2,69.5,4.5
33017,105485,66.6,63.4,4.5
34001,220275,65.7,58.3,10.8
34003,762263,65.6,62.6,4.5
34005,365564,66.8,60.1,8.1
34007,406704,66.0,61.0,7.4
34009,80467,57.9,51.6,8.5
34011,123260,57.1,53.7,5.8
34013,626840,65.9,59.2,10.2
34015,234128,66.2,61.1,7.7
34017,551310,69.2,64.1,7.3
34019,103219,66.7,63.9,4.2
34021,299994,64.9,60.1,7.4
34023,678580,63.0,59.5,5.5
34025,508578,65.0,61.2,5.7
34027,404675,68.5,65.1,5.0
34029,464570,59.2,55.9,5.5
34031,400446,60.2,57.4,4.7
34033,52054,61.1,56.9,6.9
34035,266685,69.0,65.3,5.3
34037,117628,69.0,65.2,5.5
34039,439258,67.7,62.6,7.4
34041,87423,68.5,63.8,6.6
35001,541121,61.8,57.2,6.6
35005,N,N,N,N
35013,165791,58.6,53.5,7.8
35025,51281,60.8,56.5,7.0
35031,55691,55.4,45.8,17.2
35035,50331,53.1,45.2,8.1
35043,109653,60.7,55.8,7.9
35045,91214,61.0,56.0,8.2
35049,123712,60.7,57.9,4.5
35061,59501,54.3,49.7,8.2
36001,258049,65.1,61.7,5.1
36005,1126603,59.7,53.3,10.7
36007,163462,58.6,54.3,7.2
36009,62839,57.0,53.2,6.7
36011,64882,62.2,59.1,4.8
36013,107105,57.9,53.7,7.0
36015,70856,57.8,55.2,4.6
36019,68306,54.8,51.0,6.8
36027,245671,61.6,56.9,7.6
36029,755834,62.8,59.7,4.9
36045,90978,65.2,50.1,8.0
36047,2087398,63.8,58.9,7.6
36051,53894,56.1,53.3,4.9
36053,59294,59.1,55.7,5.7
36055,608353,64.8,60.5,6.6
36059,1101703,65.3,62.0,4.8
36061,1426666,67.9,63.7,6.1
36063,174930,60.9,57.0,6.2
36065,188103,57.0,53.4,6.4
36067,379378,63.1,59.0,6.3
36069,90133,63.8,61.0,4.3
36071,292035,63.3,58.6,5.0
36075,97321,59.6,54.1,8.8
36079,80576,66.7,63.1,5.3
36081,1910721,64.4,60.0,6.8
36083,131195,66.5,62.7,5.6
36085,382448,57.7,54.5,5.4
36087,244736,65.2,60.9,6.6
36089,90397,52.3,47.7,8.0
36091,185151,66.9,62.5,5.1
36093,124477,61.7,58.6,4.8
36101,78767,57.1,52.4,8.0
36103,1214991,64.6,61.3,5.0
36105,61423,56.5,51.6,8.7
36109,91619,57.9,55.2,4.7
36111,151238,60.4,57.0,5.6
36113,54253,59.7,57.4,3.6
36117,73965,63.0,57.5,8.7
36119,781066,65.2,61.2,6.0
37001,126500,62.7,57.5,8.2
37019,105449,48.8,46.1,5.2
37021,210000,60.0,56.1,6.3
37023,73390,55.2,51.1,7.3
37025,151080,66.7,63.1,5.4
37027,66415,58.5,54.5,6.7
37031,58055,58.5,52.2,8.4
37035,124724,57.6,53.9,6.4
37037,58403,58.3,54.9,5.8
37045,78064,58.2,51.3,11.7
37049,82849,61.2,50.8,7.0
37051,248674,64.3,49.3,10.6
37057,131580,60.8,55.9,8.0
37063,242025,69.0,65.3,5.1
37067,291990,62.6,57.8,7.4
37071,170429,58.5,53.7,7.9
37081,414629,62.9,59.3,5.7
37085,96613,59.9,50.9,7.6
37089,92962,54.5,53.3,2.1
37097,134222,65.1,60.4,7.2
37101,142531,65.1,61.4,5.6
37109,65746,61.8,57.1,7.7
37119,807143,71.2,66.2,6.9
37125,76789,56.5,50.3,7.3
37127,75433,61.1,58.3,4.6
37129,182114,62.5,57.9,6.7
37133,142234,70.2,45.0,9.7
37135,116793,67.4,64.8,3.9
37147,142012,65.2,57.6,11.6
37151,113355,62.0,58.7,5.3
37155,103938,49.8,45.2,9.1
37157,74054,54.8,51.2,6.6
37159,111537,59.4,54.1,8.7
37161,54176,51.6,48.2,6.6
37171,59063,51.9,49.8,4.2
37179,167078,68.9,65.4,5.1
37183,798917,69.7,66.2,5.0
37191,98376,60.1,52.7,9.1
37193,56233,55.2,51.8,6.0
37195,64578,59.1,55.0,6.6
38015,74529,71.6,69.6,2.1
38017,137445,73.0,71.3,2.3
38035,57857,72.6,68.8,2.0
38101,56503,75.2,65.4,3.7
39003,83188,63.4,60.0,5.3
39007,79817,53.8,49.5,7.9
39009,57144,52.0,47.4,8.8
39013,57794,54.4,50.9,6.3
39017,296001,63.4,60.1,5.2
39023,108468,60.6,56.0,7.5
39025,159850,65.3,62.6,4.0
39029,85262,58.1,53.2,8.5
39035,1018622,62.8,56.9,9.3
39041,145707,70.1,68.3,2.5
39043,61937,62.0,58.3,6.0
39045,119534,63.6,59.8,5.7
39049,986363,69.6,65.4,5.9
39055,74836,66.0,64.1,2.9
39057,134036,64.7,58.4,7.4
39061,640426,65.8,61.3,6.8
39063,60729,67.1,64.1,4.2
39081,55359,55.9,52.2,6.7
39085,187265,66.8,64.4,3.6
39089,135566,63.8,59.0,7.5
39093,244810,61.2,56.7,7.3
39095,344224,62.7,57.5,8.2
39099,189251,59.6,54.6,8.4
39101,52356,53.0,47.9,9.6
39103,140343,68.6,66.3,3.4
39109,83365,64.0,59.8,6.4
39113,426866,61.3,56.6,7.2
39119,69084,59.4,55.8,6.0
39133,135569,63.0,58.9,6.4
39139,98229,56.1,52.7,6.0
39141,62328,53.7,51.3,4.5
39145,61882,49.7,44.8,9.7
39151,304300,64.6,60.5,6.3
39153,439979,64.0,60.1,6.0
39155,166914,56.8,53.7,5.4
39157,74637,60.5,58.2,3.9
39165,174247,66.6,64.0,3.8
39169,91568,65.7,63.0,4.1
39173,106319,67.9,64.1,5.0
40017,101093,67.1,64.6,3.6
40027,220891,66.1,62.0,5.3
40031,97465,67.7,53.8,6.5
40037,55843,57.4,55.1,3.7
40101,54254,51.3,48.3,5.8
40109,594980,65.3,61.7,4.6
40119,67849,56.7,54.4,4.2
40125,56539,55.3,51.3,6.9
40131,71697,65.3,61.7,5.4
40143,493797,67.5,63.8,5.4
40145,59946,65.1,60.5,7.0
41003,74777,59.8,55.8,6.5
41005,325305,64.6,61.2,5.2
41017,142062,61.6,57.9,6.1
41019,89300,48.8,44.4,9.0
41029,174038,56.3,52.1,7.3
41033,70644,50.1,45.1,9.8
41035,53425,54.2,48.4,10.4
41039,302459,59.2,54.7,7.6
41043,95784,57.1,51.6,9.6
41047,257799,61.9,57.6,7.0
41051,650742,69.1,64.5,6.6
41053,63298,60.3,56.0,7.1
41059,58817,62.0,57.2,7.6
41067,452704,67.9,63.7,6.2
41071,82344,60.5,57.3,5.4
42001,83698,63.3,61.0,3.6
42003,1023642,64.6,60.9,5.6
42005,55562,56.0,50.2,10.2
42007,139854,62.0,58.1,6.2
42011,331330,65.8,60.6,7.9
42013,103116,57.6,54.5,5.4
42017,511975,67.4,63.8,5.3
42019,153571,64.2,61.3,4.4
42021,113741,55.3,51.4,7.2
42025,52627,58.2,54.1,7.0
42027,138761,58.8,55.8,5.1
42029,410297,68.7,65.8,4.1
42033,67226,52.8,48.4,8.3
42037,56401,55.0,51.6,6.0
42039,70278,57.8,54.9,5.0
42041,201536,65.3,62.4,4.1
42043,218376,65.0,61.0,6.0
42045,454420,65.4,61.6,5.8
42049,224110,60.8,56.8,6.5
42051,110376,52.1,48.2,7.4
42055,122313,63.7,59.6,6.4
42063,72672,55.7,51.8,6.9
42069,174729,60.7,57.2,5.7
42071,423280,66.1,62.9,4.7
42073,72508,55.5,51.7,6.9
42075,108946,64.7,61.8,3.9
42077,288241,64.8,61.0,5.9
42079,262930,60.9,56.5,7.2
42081,94792,62.0,58.8,5.1
42085,94631,54.8,51.9,5.3
42089,136679,62.4,57.3,8.0
42091,661947,67.5,63.9,5.2
42095,247089,63.5,60.0,5.5
42097,77160,55.9,53.5,4.1
42101,1256533,60.4,53.8,10.9
42107,119847,55.3,51.1,7.6
42111,63310,54.6,51.0,6.4
42125,172864,61.1,57.2,6.3
42129,299352,60.2,57.4,4.6
42133,355190,66.1,62.6,5.1
44003,136948,69.2,64.7,6.4
44005,69181,65.2,60.1,3.7
44007,516356,62.9,58.7,6.6
44009,106450,66.2,61.6,6.9
45003,133602,59.0,52.5,10.5
45007,155823,59.3,55.6,6.1
45013,148230,56.6,48.3,8.3
45015,159091,64.6,57.9,6.6
45019,319047,65.1,61.5,4.5
45031,53832,55.2,47.5,14.0
45035,118206,63.8,59.8,4.1
45041,109036,60.4,54.8,9.3
45045,389139,62.8,59.0,6.0
45047,55560,60.7,55.1,9.2
45051,256551,57.1,53.2,6.8
45057,69113,56.3,51.5,8.5
45059,53565,58.5,52.7,10.0
45063,223853,65.0,61.2,5.6
45073,62039,52.1,48.6,6.6
45075,71798,51.7,46.4,10.1
45077,101694,54.4,51.5,5.2
45079,328246,67.2,59.2,7.7
45083,235704,60.9,56.9,6.4
45085,84642,60.2,52.2,10.2
45091,196980,66.7,62.3,6.6
46099,143847,71.6,68.7,3.9
46103,85818,67.2,63.7,3.7
47001,62467,56.4,53.7,4.9
47009,104447,60.3,56.5,6.2
47011,83246,59.9,55.2,7.8
47037,545437,70.3,66.7,5.0
47059,57167,53.1,49.7,6.4
47065,286660,61.9,58.0,6.2
47093,366134,65.4,61.9,5.3
47113,77589,61.1,58.5,4.2
47119,69197,62.4,59.3,4.9
47125,145619,66.7,52.6,7.4
47141,61307,54.6,52.4,3.9
47147,53906,61.3,57.1,6.4
47149,232034,70.5,67.0,4.9
47155,78520,65.1,62.3,4.0
47157,727593,65.3,59.8,8.1
47163,130115,54.4,51.0,6.2
47165,138214,66.7,63.8,4.1
47179,104587,58.3,54.9,5.9
47187,160253,68.7,66.0,3.8
47189,100973,64.7,60.1,6.5
48005,67280,58.8,52.7,10.5
48021,62458,59.5,54.1,9.0
48027,250359,65.3,51.7,8.6
48029,1457633,63.7,58.9,5.9
48037,73634,52.6,47.6,9.3
48039,266825,64.8,61.1,5.6
48041,175030,62.2,60.2,3.1
48061,303289,55.1,50.8,7.7
48085,697893,70.4,67.6,3.7
48091,102594,58.2,56.2,3.4
48099,58855,60.1,42.6,8.1
48113,1937808,68.3,64.7,5.2
48121,601855,72.8,69.5,4.5
48135,116445,68.2,64.5,5.2
48139,123953,66.7,64.2,3.7
48141,627795,61.6,54.6,6.4
48157,540255,67.2,64.2,4.2
48167,251838,65.1,59.8,7.6
48181,99482,63.2,59.3,5.8
48183,95362,61.7,58.5,5.2
48187,116545,63.3,60.9,2.9
48201,3444929,67.9,64.0,5.7
48203,51880,57.4,52.8,7.5
48209,154939,67.1,64.1,4.2
48213,64630,53.5,51.2,3.9
48215,591772,57.3,52.3,8.7
48231,70979,56.8,52.3,8.0
48245,200925,56.2,53.0,5.6
48251,122513,61.0,58.3,4.3
48257,86096,65.2,59.7,8.4
48291,61821,53.4,48.4,9.4
48303,234005,63.7,61.2,3.9
48309,191095,61.5,58.2,5.4
48329,120328,71.4,68.4,4.2
48339,409639,63.5,60.0,5.4
48347,51455,60.7,54.5,10.3
48355,280557,63.6,59.4,5.9
48361,65458,60.2,55.1,8.5
48367,99197,64.4,60.9,5.3
48375,91210,63.2,60.2,4.2
48381,101852,67.4,65.7,2.5
48397,69219,66.7,63.5,4.8
48409,51063,58.9,55.6,4.9
48423,172866,59.6,56.9,4.6
48439,1508926,67.9,64.4,5.0
48441,106069,65.5,58.9,4.3
48451,93205,61.4,56.1,2.8
48453,933730,71.8,68.8,4.2
48469,70793,64.2,59.4,7.4
48471,N,N,N,N
48479,188937,59.8,56.3,5.8
48485,106231,59.1,51.2,5.3
48491,388999,69.6,66.1,4.8
49005,88236,67.4,65.2,3.3
49011,237046,69.3,66.4,3.3
49035,827736,70.8,68.1,3.8
49049,396951,68.1,65.5,3.7
49053,117406,56.1,53.5,4.6
49057,180418,66.7,63.0,5.2
50007,135398,70.4,68.1,3.1
51003,85684,63.9,61.4,3.3
51013,192675,79.7,75.2,4.1
51015,61847,56.6,53.0,6.2
51019,64803,59.8,57.0,4.5
51041,264567,69.2,65.6,4.9
51059,899575,72.8,68.2,4.7
51061,54422,67.6,64.7,4.0
51069,66456,65.5,62.8,3.9
51085,83209,68.7,66.8,2.6
51087,258218,71.1,67.3,5.3
51095,61117,56.6,53.6,3.0
51107,276722,76.6,73.7,3.3
51121,83606,59.8,56.3,5.7
51153,339436,72.5,67.0,5.3
51161,76823,60.8,59.2,2.6
51165,63815,61.9,59.4,4.1
51177,101300,68.1,63.8,5.8
51179,108641,67.8,62.0,4.2
51199,53664,67.8,58.9,7.2
51510,127843,79.2,74.2,3.4
51550,185571,66.0,58.2,5.4
51650,110700,63.5,55.6,6.1
51680,66333,54.7,52.1,4.7
51700,143372,67.0,56.5,7.6
51710,201442,67.6,50.2,9.1
51740,75328,65.5,53.2,13.6
51760,184118,65.7,59.7,8.6
51770,79986,61.7,57.4,6.9
51800,68689,65.2,58.6,5.9
51810,362302,70.7,60.0,5.6
53005,145283,62.4,59.0,5.4
53007,59636,61.1,57.9,4.9
53009,62150,48.1,43.6,8.9
53011,358812,63.6,59.9,5.6
53015,82099,56.6,53.6,5.4
53021,62560,64.9,61.0,6.0
53025,67908,62.9,58.6,6.9
