ID,Population,Labor Part.,Employment,Unemployment
13153,111871,66.8,57.4,12.0
13179,47248,70.6,50.2,14.4
13185,90258,64.2,51.6,14.8
13215,154364,63.1,50.5,10.3
13217,76204,63.6,55.4,12.7
13223,106243,68.8,60.3,11.8
13245,157865,59.1,49.9,9.9
13247,65719,62.3,53.4,14.3
13285,52746,61.7,52.9,14.2
13295,53949,53.2,47.6,10.2
13297,64811,61.0,55.5,9.0
13313,77699,64.8,55.3,14.7
15001,151879,59.8,54.6,8.6
15003,788881,66.2,57.5,6.6
15007,55449,63.7,58.9,7.4
15009,126547,68.6,62.6,8.1
16001,315225,67.3,62.3,7.2
16005,63687,65.5,60.5,7.6
16019,77105,65.8,61.3,6.8
16027,140756,65.0,58.7,9.5
16055,112420,62.6,56.1,10.4
16083,59590,62.0,59.0,4.9
17001,53098,66.3,61.5,7.3
17019,168554,65.6,61.2,6.6
17031,4154364,66.6,58.6,12.1
17037,84487,67.2,59.3,11.8
17043,734672,70.7,64.7,8.4
17089,392629,70.1,63.2,9.7
17091,88882,63.4,57.2,9.8
17093,86678,74.2,69.6,6.1
17097,540448,70.1,62.2,8.7
17099,90929,64.3,57.2,11.0
17111,237964,71.9,64.8,9.8
17113,138711,70.0,65.5,6.0
17115,87453,64.9,56.3,13.1
17119,214878,64.4,58.5,9.0
17143,146881,64.1,58.8,8.1
17161,117684,62.6,57.3,8.5
17163,210188,62.5,55.2,9.5
17167,158414,67.0,61.4,8.0
17179,108052,65.3,62.3,4.6
17183,63613,58.1,50.4,13.3
17197,514518,69.7,63.5,8.9
17199,54060,59.0,53.2,9.8
17201,228018,65.1,57.0,12.4
18003,275224,66.7,61.0,8.5
18005,61635,67.2,63.8,4.9
18019,88619,64.6,60.1,7.0
18035,97504,58.1,50.6,13.0
18039,150799,66.1,60.8,7.9
18043,59850,68.3,62.1,9.2
18053,56711,56.9,52.2,8.3
18057,213525,72.9,69.4,4.8
18059,55066,67.2,63.3,5.3
18063,116683,68.5,64.7,5.2
18067,65612,57.4,51.5,10.2
18081,109521,69.6,63.7,7.4
18085,61114,66.2,60.6,8.4
18089,382958,62.5,54.7,12.4
18091,89222,57.5,51.4,10.6
18095,103768,59.0,51.5,12.6
18097,711402,68.4,60.7,11.0
18105,120301,61.5,56.1,8.8
18109,53935,66.1,60.6,8.2
18127,131498,62.1,57.5,7.3
18141,209239,64.2,57.9,9.8
18157,144767,63.5,58.6,7.7
18163,145807,65.1,60.7,6.7
18167,88038,59.8,54.6,8.6
18177,54706,55.7,50.7,8.5
19013,106161,67.6,61.6,8.9
19049,53001,71.6,69.5,2.6
19061,75425,68.3,66.0,3.3
19103,112214,71.2,69.5,2.5
19113,168435,70.1,66.2,5.5
19153,342184,72.6,68.2,6.0
19155,73060,66.7,63.7,4.4
19163,132576,66.9,62.0,6.9
19169,76765,68.1,63.4,6.8
19193,78334,67.9,63.9,5.8
20015,51009,65.5,61.2,6.3
20045,94136,70.0,65.7,6.1
20091,431504,72.2,68.2,5.4
20103,61515,60.4,52.3,8.8
20161,62756,67.9,55.0,2.7
20173,382255,67.1,61.6,7.3
20177,139664,65.9,60.9,7.0
20209,118343,68.0,59.7,12.0
21015,92486,71.9,66.8,7.1
21029,59763,68.4,62.3,8.6
21037,72831,67.9,63.4,6.7
21047,56114,63.2,43.9,11.7
21059,76225,61.7,57.2,7.4
21067,247096,67.8,63.0,7.0
21093,82789,66.9,53.1,11.0
21111,597240,65.8,59.3,9.6
21117,125106,69.0,62.7,9.2
21145,52838,58.0,53.7,7.3
21151,68611,62.9,56.4,10.2
21195,51590,45.3,41.2,9.1
21227,93709,64.4,57.8,10.3
22005,83031,69.1,65.3,5.1
22015,94670,70.1,63.1,5.9
22017,200324,59.1,53.6,8.7
22019,151603,61.6,56.5,8.2
22033,355351,65.4,60.3,7.6
22045,56512,63.4,55.8,12.0
22051,348772,63.8,58.9,7.5
22055,178051,68.8,64.4,6.2
22057,75905,63.8,58.5,8.4
22063,100512,64.4,60.3,6.3
22071,298313,61.7,53.8,12.3
22073,119190,58.6,53.3,8.9
22079,101610,58.5,52.9,8.5
22097,62853,55.5,52.2,5.9
22103,186442,64.5,58.5,8.9
22105,96000,59.2,52.4,11.5
22109,86100,60.1,56.1,6.4
23001,86207,68.5,62.8,8.2
23003,59127,57.6,52.6,8.4
23005,234370,68.7,64.2,6.3
23011,100509,60.3,54.5,9.7
23019,128671,61.9,56.6,8.2
23031,162355,67.3,63.0,6.2
24001,62448,53.8,48.1,10.4
24003,438879,71.2,64.0,6.3
24005,661280,66.0,60.8,7.6
24009,70379,68.8,63.0,7.1
24013,133817,70.3,65.6,6.6
24015,80316,64.0,56.4,11.5
24017,117116,70.8,65.6,6.1
24021,188852,71.7,67.1,5.8
24025,197898,70.5,64.4,7.7
24027,234065,73.5,69.4,4.8
24031,795065,71.9,66.8,6.7
24033,699968,72.8,65.5,9.5
24037,84340,71.3,65.9,5.2
24043,119657,62.9,57.2,8.6
24045,80728,65.6,59.3,9.4
24510,501369,62.4,52.7,15.5
25001,184188,59.4,54.3,8.1
25003,109003,62.3,56.2,9.9
25005,447246,65.2,58.2,10.6
25009,606157,68.0,62.1,8.6
25011,59569,66.3,61.6,7.1
25013,371352,62.2,55.3,11.0
25015,138001,65.4,59.9,8.4
25017,1254870,70.1,65.3,6.7
25021,550898,68.7,63.2,8.0
25023,399278,68.1,62.4,8.4
25025,627533,68.3,61.5,9.9
25027,645829,66.9,61.3,8.3
26005,87280,60.2,55.1,8.5
26017,86638,58.9,52.8,10.4
26021,124822,59.0,53.5,9.2
26025,107022,61.6,54.4,11.4
26037,60104,64.3,60.1,6.6
26045,86663,66.0,59.5,9.8
26049,329830,56.4,48.0,14.9
26055,72393,66.4,60.5,8.7
26065,231701,62.4,55.4,11.2
26073,59840,62.7,52.7,15.2
26075,128167,57.1,50.4,11.5
26077,205343,64.3,58.6,8.9
26081,472807,69.0,62.7,9.1
26087,70812,59.7,52.2,12.5
26091,79677,59.0,52.6,10.9
26093,145053,67.0,62.3,7.0
26099,682056,64.7,57.9,10.4
26103,56776,57.8,53.3,7.7
26111,67571,60.9,55.4,9.1
26115,120419,62.3,56.6,9.1
26121,134568,59.6,51.5,13.4
26125,979032,67.1,61.2,8.8
26139,208737,67.8,62.4,8.0
26145,158797,56.9,49.1,13.6
26147,129352,60.5,52.7,12.9
26155,55669,58.0,51.1,11.8
26159,59137,57.1,51.0,10.7
26161,289962,64.9,59.5,8.2
26163,1405738,57.9,48.3,16.6
27003,262537,73.1,68.3,6.4
27013,53891,70.5,66.5,5.6
27019,69725,75.2,71.6,4.8
27037,314562,74.5,69.8,6.2
27053,945766,72.1,67.5,6.4
27109,114011,72.1,70.0,2.8
27123,411796,68.9,62.6,8.9
27137,166340,61.7,56.1,8.6
27139,99614,77.4,73.3,5.2
27141,66237,74.8,71.2,4.9
27145,120823,71.1,67.5,5.1
27163,188578,72.6,68.8,5.1
27171,94148,76.6,70.7,7.3
28033,125283,69.6,64.2,7.5
28035,60836,58.5,50.8,12.6
28047,152263,63.7,52.8,11.2
28049,192119,62.0,53.8,13.1
28059,108884,59.1,53.8,8.4
28067,52961,55.7,52.8,5.3
28075,63104,58.9,50.2,13.0
28081,65684,63.7,59.2,7.0
28089,75157,65.7,61.6,6.1
28121,113457,63.4,58.4,7.4
29019,136956,68.5,63.4,7.2
29021,71438,63.3,57.6,8.8
29031,61607,63.9,59.2,7.4
29037,77563,65.4,60.1,7.9
29043,60234,64.7,60.0,6.9
29047,176325,70.6,65.4,7.3
29051,61145,63.0,59.9,4.8
29071,79406,66.6,60.8,8.6
29077,228018,64.9,59.5,8.1
29095,530840,66.2,59.9,9.4
29097,88954,66.1,61.1,7.4
29099,172695,67.7,61.3,9.3
29165,72520,72.1,67.8,5.5
29183,286405,71.2,67.3,5.2
29187,52859,54.3,49.1,9.6
29189,800964,66.6,60.8,8.6
29510,257581,63.8,54.7,14.1
30013,65511,61.3,53.9,6.4
30029,73804,63.9,56.2,12.2
30031,75760,72.8,68.1,6.5
30063,92678,70.3,64.4,8.0
30111,119837,68.4,64.7,5.0
31055,406676,71.1,66.2,6.7
31109,233082,72.4,67.8,6.0
31153,123120,76.4,69.8,4.7
32003,1564705,65.9,57.2,12.7
32031,341490,66.2,58.8,11.0
33005,63652,66.0,61.8,6.0
33009,75669,64.2,60.0,6.6
33011,323471,70.8,66.4,6.1
33013,120780,66.6,62.0,6.7
33015,241864,72.6,67.7,6.4
33017,101963,69.1,62.3,9.3
34001,219667,67.2,57.3,14.4
34003,741855,65.5,60.7,7.3
34005,363821,66.5,59.0,9.8
34007,405634,66.2,58.3,12.0
34009,81097,61.3,53.2,11.4
34011,124633,56.8,48.9,13.9
34013,616196,66.5,56.2,15.4
34015,228877,67.2,60.7,9.6
34017,533863,68.5,61.6,10.0
34019,102518,72.0,66.3,8.0
34021,297053,65.8,58.3,11.5
34023,661385,65.5,60.0,8.4
34025,504018,66.5,60.6,8.9
34027,398406,69.4,64.9,6.4
34029,459855,58.9,52.9,10.0
34031,393907,64.9,57.9,10.6
34033,53024,62.5,53.5,14.4
34035,259007,68.9,64.4,6.6
34037,118893,71.1,64.8,8.8
34039,427489,69.1,61.2,11.5
34041,86480,68.3,61.9,9.3
35001,532932,63.4,57.6,8.5
35005,49630,57.9,52.3,9.8
35013,164346,63.2,54.0,13.9
35025,48392,64.1,59.4,7.2
35031,52547,49.5,44.0,11.1
35035,51368,54.8,41.2,17.0
35043,104925,60.5,55.0,9.0
35045,95998,60.5,53.3,11.6
35049,120055,63.5,57.1,10.0
35061,59407,55.6,47.6,13.7
36001,254712,63.6,58.9,7.3
36005,1083121,59.2,50.0,15.5
36007,164785,60.4,54.8,9.2
36009,63457,60.3,55.1,8.6
36011,65184,58.5,52.7,9.9
36013,108993,57.3,53.1,7.5
36015,71450,58.9,55.0,6.4
36019,68788,56.6,52.6,7.0
36027,243740,65.0,58.8,9.5
36029,750927,63.4,58.6,7.6
36045,93198,65.9,47.1,13.2
36047,2027847,62.9,55.8,11.1
36051,54114,59.2,56.1,5.1
36053,59301,58.3,55.4,4.9
36055,604239,65.5,59.8,8.7
36059,1085523,65.1,60.3,7.3
36061,1402674,67.8,61.8,8.8
36063,175706,62.3,56.6,8.9
36065,189560,60.1,54.5,8.9
36067,375181,63.5,58.2,8.0
36069,88208,64.5,59.5,7.7
36071,288916,65.9,58.5,9.0
36075,98235,58.2,52.9,9.0
36079,80544,69.7,63.2,9.3
36081,1859445,64.7,58.4,9.6
36083,130835,67.7,61.6,8.8
36085,376193,59.7,55.3,7.2
36087,239711,65.2,59.7,8.3
36089,91436,55.0,48.3,12.1
36091,179633,67.5,62.0,6.7
36093,124660,65.3,59.6,8.5
36101,79229,60.5,55.1,8.6
36103,1200412,65.2,60.4,7.3
36105,61835,58.8,51.3,12.8
36109,88503,55.6,52.3,5.8
36111,151264,62.9,55.4,11.8
36113,54599,64.2,57.9,9.8
36117,74648,63.8,58.8,7.7
36119,764205,64.9,59.5,8.4
37001,122867,61.7,56.2,8.9
37019,94023,52.8,45.6,13.0
37021,201932,62.4,57.0,8.7
37023,73662,57.9,50.6,12.6
37025,140635,67.0,59.8,10.7
37027,67014,56.2,47.7,15.1
37031,56515,61.9,54.5,9.5
37035,122319,63.6,58.3,8.3
37037,53610,60.2,52.3,13.1
37045,77250,60.5,51.2,15.4
37049,82951,62.7,47.0,12.0
37051,248083,65.8,47.3,14.6
37057,129519,62.4,53.2,14.7
37063,221028,67.0,61.7,7.9
37067,281856,63.2,55.8,11.8
37071,165381,63.7,55.6,12.5
37081,398388,64.7,57.7,10.7
37085,92092,61.6,50.2,10.4
37089,88635,54.6,49.2,9.5
37097,127410,63.8,56.3,11.8
37101,132718,64.9,58.6,9.6
37109,63659,64.3,57.5,10.6
37119,751502,71.5,64.5,9.8
37125,73458,55.8,48.3,11.1
37127,75902,60.9,52.0,14.7
37129,172267,66.5,60.4,8.6
37133,141355,68.1,39.6,16.2
37135,113361,64.3,59.6,7.2
37147,139650,69.4,59.9,13.1
37151,111720,63.7,57.1,10.3
37155,103101,54.7,48.1,11.9
37157,75239,57.0,48.5,14.9
37159,110586,58.9,50.8,13.4
37161,54792,54.5,46.9,13.9
37171,58523,55.3,50.9,8.0
37179,154688,66.2,60.0,9.2
37183,734948,70.7,65.7,6.8
37191,97268,63.3,51.3,15.6
37193,56318,57.2,49.1,13.8
37195,64181,60.5,53.8,10.8
38015,68214,72.8,69.7,3.7
38017,125431,76.8,73.3,4.2
38035,56001,71.6,67.9,3.0
39003,82907,61.0,56.1,7.9
39007,80202,56.4,50.6,10.2
39013,58235,58.6,53.4,8.8
39017,290500,65.9,60.6,7.9
39023,109216,59.9,51.8,13.3
39025,155061,64.6,59.4,7.8
39029,86502,62.8,57.4,8.6
39035,1021224,63.3,56.1,11.3
39041,136077,68.9,66.7,3.2
39043,61810,63.0,57.4,8.8
39045,115391,65.3,60.0,8.1
39049,937748,68.5,63.2,7.7
39055,73429,65.7,61.4,6.5
39057,133591,63.9,57.1,8.5
39061,634819,66.6,60.4,9.3
39063,60332,67.7,62.1,8.2
39081,56351,54.6,50.0,8.3
39085,186535,66.0,61.3,7.1
39089,133040,66.9,61.5,8.0
39093,240419,62.6,56.1,10.3
39095,346568,63.4,54.6,13.8
39099,193079,58.7,52.8,9.8
39101,54580,50.4,47.0,6.7
39103,137088,65.8,62.4,5.2
39109,81798,66.7,60.1,9.8
39113,425943,61.6,54.7,10.7
39119,68787,59.8,54.3,8.8
39133,134399,66.9,60.5,9.5
39139,98400,57.6,51.7,10.0
39141,62785,53.7,46.6,13.1
39145,63017,49.6,44.2,10.6
39151,301878,62.9,56.6,9.9
39153,436073,64.1,57.9,9.7
39155,168680,56.6,51.3,9.4
39157,72804,62.7,57.4,8.4
39165,166080,67.2,63.2,5.7
39169,90564,62.9,59.7,5.0
39173,105944,66.4,60.8,8.4
40017,93492,67.5,64.8,3.8
40027,211219,66.1,62.0,5.0
40031,97852,64.5,49.1,10.1
40037,55706,57.1,52.7,7.6
40101,54594,55.4,50.2,9.3
40109,572327,65.4,60.6,6.2
40119,65050,61.0,57.0,6.7
40125,55088,57.9,53.9,6.5
40131,68932,63.8,60.0,5.8
40143,473682,66.8,61.6,7.8
40145,58355,62.2,58.5,5.9
41003,73167,61.8,55.3,10.1
41005,307306,65.4,59.4,9.1
41017,129855,60.2,53.3,11.2
41019,88638,50.9,44.3,12.9
41029,167107,59.1,52.1,12.0
41033,69167,47.7,40.3,15.6
41035,53409,56.0,48.3,13.6
41039,294217,58.4,51.3,12.0
41043,93837,57.6,51.1,11.4
41047,245994,63.7,53.3,16.2
41051,621548,68.6,61.6,10.1
41053,60411,59.4,51.7,12.9
41059,58497,62.6,55.6,11.2
41067,425565,69.2,62.9,8.8
41071,79273,59.7,54.6,8.7
42001,83090,66.0,62.0,5.8
42003,1021951,64.4,59.5,7.5
42005,56615,58.2,53.1,8.7
42007,140393,62.3,57.2,8.1
42011,329684,65.9,59.3,9.9
42013,103515,59.5,54.9,7.7
42017,506105,68.1,62.7,8.0
42019,150237,64.2,59.9,6.5
42021,117549,55.0,49.4,9.9
42025,53742,59.7,54.9,8.1
42027,133953,56.9,53.6,5.9
42029,399065,69.7,64.7,7.1
42033,67453,56.3,51.8,7.9
42037,55955,59.6,55.9,6.0
42039,71137,58.8,53.3,9.3
42041,196510,65.2,60.2,7.4
42043,215362,66.8,61.4,7.4
42045,448186,64.8,59.1,8.9
42049,225533,62.5,56.7,9.2
42051,112338,52.1,48.3,7.4
42055,120599,64.0,59.4,7.2
42063,73674,57.1,53.5,6.3
42069,176440,61.2,55.0,10.0
42071,413402,65.4,60.8,7.0
42073,73934,58.0,53.6,7.6
42075,108365,65.7,60.7,7.5
42077,282794,66.5,60.7,8.7
42079,266013,59.8,54.8,8.1
42081,95909,63.4,57.3,9.6
42085,95183,56.0,52.0,7.3
42089,136149,65.0,55.9,13.8
42091,651279,68.4,63.5,7.1
42095,244439,62.7,57.1,8.9
42097,78530,57.2,50.6,11.3
42101,1239781,58.9,49.5,15.9
42107,121954,58.9,52.8,10.3
42111,64849,55.2,50.7,8.1
42125,171944,62.6,58.4,6.7
42129,302736,62.0,58.2,6.1
42133,350264,66.1,60.5,8.3
44003,135819,68.8,62.5,8.8
44005,68769,66.9,58.9,8.9
44007,509918,65.2,58.5,10.2
44009,105118,66.7,61.7,7.0
45003,131272,58.0,51.1,11.9
45007,149940,58.4,51.5,11.8
45013,136324,58.3,49.6,7.6
45015,148844,65.3,54.2,12.9
45019,296765,66.5,59.3,9.7
45031,53583,57.7,48.5,16.1
45035,109433,65.7,58.6,9.2
45041,107647,62.1,54.8,11.6
45045,367474,63.4,57.6,8.9
45047,54842,55.5,45.3,18.4
45051,232091,60.0,53.6,10.5
45057,63088,54.4,46.5,14.5
45059,52539,58.5,50.1,14.4
45063,213663,67.8,61.2,9.4
45073,60976,50.7,43.2,14.1
45075,72917,56.6,47.4,16.2
45077,98424,57.3,50.9,11.0
45079,315452,67.1,56.4,10.2
45083,227503,59.9,53.3,10.9
45085,84362,62.9,51.8,14.2
45091,182080,65.8,58.4,11.0
46099,136131,73.8,70.1,4.3
46103,81648,68.5,64.8,4.8
47001,60302,55.7,51.4,7.7
47009,100727,59.5,53.9,9.0
47011,81059,58.5,49.7,14.9
47037,519436,68.6,62.6,8.7
47059,56986,53.6,48.7,9.1
47065,279393,62.9,57.7,8.1
47093,356895,64.2,59.8,6.8
47113,78063,60.8,54.4,10.5
47119,63832,62.3,56.1,9.5
47125,139629,66.9,52.0,10.2
47141,59577,54.5,49.7,8.9
47147,51936,65.7,60.3,8.3
47149,211097,70.0,64.2,8.1
47155,75252,64.9,60.6,6.6
47157,726767,65.3,57.6,11.5
47163,128768,56.7,51.3,9.4
47165,130298,64.5,60.4,5.9
47179,102380,60.0,56.0,6.5
47187,143337,70.6,67.8,3.9
47189,93328,64.0,59.7,6.4
48005,66051,57.6,50.7,11.2
48021,57211,63.0,59.2,6.0
48027,241824,63.5,49.6,8.8
48029,1366116,65.8,59.1,8.4
48037,73499,55.1,50.3,8.6
48039,245546,64.5,60.1,6.7
48041,163865,62.7,57.3,8.4
48061,296311,55.5,48.6,12.1
48085,627769,72.0,68.7,4.5
48091,91636,61.4,57.9,5.4
48099,58387,58.0,39.8,6.4
48113,1851506,68.5,62.5,8.6
48121,537531,73.3,68.2,6.9
48135,106833,66.7,63.6,4.7
48139,116464,67.4,62.0,7.9
48141,614037,60.6,51.7,10.4
48157,471384,66.8,62.8,5.8
48167,232991,64.4,59.2,7.9
48181,96941,60.1,54.5,9.2
48183,94661,62.2,57.0,8.3
48187,107415,66.8,61.2,7.0
48201,3203763,68.7,62.5,9.0
48203,52399,62.3,56.4,9.5
48209,131968,66.6,60.9,8.5
48213,62927,54.0,49.4,8.5
48215,561403,58.0,51.2,11.6
48231,68716,57.5,47.8,16.8
48245,198816,57.5,51.1,11.2
48251,117776,65.4,59.4,9.2
48257,79830,64.7,59.2,8.3
48291,59445,53.3,45.8,14.0
48303,223536,66.4,61.4,7.4
48309,186375,60.2,55.5,7.7
48329,109538,69.7,67.2,3.5
48339,368855,63.2,58.7,7.2
48347,51758,59.4,54.3,8.6
48355,269402,64.1,59.5,6.4
48361,65381,59.5,52.5,11.7
48367,93791,62.5,58.8,5.9
48375,91906,60.8,57.1,5.8
48381,97601,66.2,64.2,2.9
48397,62086,67.3,63.2,6.1
48409,50100,63.6,58.9,7.0
48423,165470,62.1,57.9,6.3
48439,1413649,68.9,63.6,7.6
48441,103889,62.1,55.5,7.4
48451,90560,64.0,56.1,6.2
48453,861248,72.0,66.9,7.0
48469,68871,65.4,60.6,7.0
48471,59031,39.9,36.0,9.9
48479,178376,56.2,53.2,5.3
48485,104493,62.3,52.4,5.8
48491,342954,70.1,65.0,7.0
49005,83009,69.1,64.5,6.5
49011,219797,69.7,66.3,3.7
49035,786588,71.5,66.1,7.4
49049,369362,69.9,65.1,6.7
49053,106690,56.5,51.3,9.2
49057,172963,67.2,62.7,6.1
50007,132373,71.8,67.2,6.3
51003,83370,60.8,58.0,3.9
51013,187788,79.6,75.2,4.2
51015,61009,58.5,55.2,5.6
51019,56850,61.0,57.9,5.0
51041,253616,68.5,62.6,7.9
51059,881742,73.3,68.8,4.4
51061,52510,69.0,65.3,4.7
51069,63454,69.0,64.6,6.2
51085,79964,68.4,64.2,5.9
51087,250415,70.8,64.9,8.1
51095,55698,58.8,54.1,5.7
51107,246304,77.2,73.9,3.9
51121,82055,57.5,54.5,4.9
51153,321459,76.0,70.0,5.8
51161,76413,63.5,60.9,3.9
51165,61718,62.7,58.8,6.3
51177,96375,68.6,63.5,6.5
51179,101375,70.5,61.0,5.6
51199,52173,65.0,57.2,4.0
51510,122359,78.2,73.0,4.4
51550,178313,68.1,59.4,7.8
51650,109865,65.0,54.0,11.8
51680,63741,55.4,51.0,7.8
51700,142690,70.2,58.0,10.1
51710,199650,69.4,50.2,12.8
51740,75948,63.4,52.4,14.2
51760,172677,64.9,58.9,8.9
51770,78283,63.4,57.7,8.8
51800,66405,65.6,57.9,8.1
51810,354948,70.2,59.8,7.1
53005,139521,64.1,59.3,7.5
53007,57509,61.2,55.5,9.3
53009,60665,49.8,42.6,12.8
53011,338082,64.5,57.8,10.1
53015,80907,56.5,48.0,14.9
53021,59475,68.1,62.0,8.6
53025,66470,64.3,56.0,12.5
53027,58497,53.9,45.0,16.4
53029,65374,60.1,49.1,8.3
53033,1630637,69.4,64.6,6.7
