ID,Population,Labor Part.,Employment,Unemployment
6111,640277,68.0,60.5,10.2
6113,161161,62.3,53.9,13.0
6115,54151,62.0,45.3,21.7
8001,329430,70.8,62.5,11.4
8005,445129,72.4,65.2,9.3
8013,239466,70.5,64.2,8.9
8031,486146,70.6,62.1,11.9
8035,209717,75.0,70.5,6.0
8041,481680,69.2,57.2,10.4
8059,431282,69.7,62.9,9.6
8069,243792,68.9,62.1,9.7
8077,115626,62.2,55.7,10.4
8101,124683,59.4,51.5,13.0
8123,190878,68.5,62.2,9.1
9001,717428,67.5,60.2,10.7
9003,715366,68.0,60.4,11.1
9005,155292,69.6,62.8,9.8
9007,134532,68.0,62.0,8.4
9009,696035,67.9,60.4,10.9
9011,222269,68.2,59.9,8.4
9013,126636,69.2,63.0,8.8
9015,95219,69.4,60.6,12.1
10001,127307,62.3,54.0,10.4
10003,428233,66.9,61.1,8.6
10005,161246,55.9,50.0,10.5
11001,515434,66.8,58.0,12.4
12001,208720,59.6,53.9,9.4
12005,137286,63.6,54.7,12.1
12009,451508,58.3,50.4,12.9
12011,1410225,68.0,58.6,13.6
12015,140259,45.4,37.8,16.5
12017,121812,42.9,36.6,14.8
12019,146504,65.6,55.7,12.8
12021,267450,52.7,46.2,12.2
12023,54224,54.6,46.1,15.1
12031,685805,66.6,56.8,12.3
12033,241371,61.9,47.3,16.6
12035,78865,46.9,40.4,13.4
12053,142955,48.5,39.2,19.2
12055,82813,45.5,38.7,15.0
12057,972750,66.3,57.3,13.0
12061,115271,54.2,45.1,16.7
12069,243032,54.4,48.2,11.2
12071,513262,54.3,45.4,16.3
12073,227888,62.5,55.9,10.6
12081,264825,56.1,48.1,14.3
12083,275262,49.7,41.3,16.7
12085,123436,54.2,46.8,13.7
12086,2026674,61.2,53.1,13.1
12087,63860,65.5,58.5,8.3
12089,59807,60.5,54.5,8.9
12091,145912,68.5,55.9,12.1
12095,910706,69.1,60.2,12.8
12097,207849,66.0,56.4,14.5
12099,1088005,61.6,53.1,13.6
12101,378924,56.7,48.6,14.2
12103,774680,60.3,52.8,12.2
12105,477504,58.2,49.8,14.3
12107,59547,48.9,41.3,14.9
12109,152609,63.5,57.8,8.9
12111,224972,56.8,48.1,15.2
12113,121410,63.1,52.4,15.1
12115,327854,51.9,44.8,13.7
12117,337431,66.7,59.1,11.5
12119,86620,29.6,24.3,17.8
12127,413019,53.7,46.8,12.8
13013,51894,67.9,58.6,13.6
13015,75758,61.0,53.5,12.2
13021,120666,53.1,47.0,11.4
13031,57556,54.0,47.4,11.7
13045,85528,64.0,53.4,16.4
13051,211833,61.1,55.3,8.2
13057,162041,71.1,63.9,10.0
13059,97517,53.5,48.6,8.8
13063,193295,69.0,55.8,18.9
13067,532341,72.2,63.9,11.3
13073,95481,64.9,58.1,7.5
13077,96952,64.6,58.2,9.5
13089,544659,70.3,58.3,16.9
13095,73187,53.6,44.4,16.6
13097,100188,66.8,58.6,12.0
13113,83243,65.0,60.1,7.2
13115,76076,57.9,49.6,14.1
13117,128332,70.4,63.5,9.8
13121,730836,68.1,59.0,13.2
13127,62151,64.1,55.0,13.9
13135,599354,72.5,63.8,11.8
13139,135384,62.8,55.6,11.4
13151,150894,70.9,60.8,14.1
13153,108432,67.2,56.0,13.5
13185,85598,62.2,52.2,10.6
13215,147675,61.7,48.5,12.0
13217,74897,65.2,54.6,15.9
13223,103783,72.4,63.7,11.9
13245,157340,62.2,49.8,13.1
13247,64980,70.5,58.5,17.0
13285,51915,59.8,50.2,16.0
13295,53444,62.7,54.1,13.6
13297,63495,66.5,60.6,8.9
13313,77211,63.2,56.3,10.6
15001,148260,62.0,53.9,12.9
15003,769044,67.2,58.9,6.4
15007,53415,63.7,59.2,6.5
15009,122882,69.7,60.1,13.3
16001,300258,68.0,61.9,8.6
16005,62336,63.7,57.6,9.5
16019,75193,65.7,60.7,7.6
16027,136258,63.2,54.1,14.1
16055,108086,63.2,55.5,12.3
16083,58917,66.0,60.4,8.5
17001,53057,64.2,58.8,8.3
17019,166348,63.1,58.1,7.9
17031,4114076,66.3,57.6,13.1
17037,83904,68.3,61.8,9.5
17043,718579,71.6,64.8,9.5
17089,384160,70.3,62.5,11.1
17091,88579,62.3,54.8,12.0
17093,82642,75.7,67.5,10.4
17097,536528,70.6,61.9,11.6
17099,90882,67.7,58.9,13.1
17111,235909,73.3,64.7,11.7
17113,135006,69.7,64.8,7.1
17115,88816,59.9,52.2,12.8
17119,215437,62.4,57.1,8.3
17143,146307,64.6,57.8,10.4
17161,118130,63.0,57.8,8.1
17163,209874,65.4,57.8,10.0
17167,156732,68.0,62.3,8.3
17179,106921,62.4,56.3,9.6
17183,63632,57.2,50.4,11.8
17197,504184,69.9,61.8,11.6
17199,53039,57.8,52.7,8.7
17201,230281,64.3,55.3,14.0
18003,270710,65.3,58.3,10.6
18005,60197,65.1,60.7,6.1
18019,87791,67.8,60.7,10.4
18035,96847,61.3,52.1,15.0
18039,147554,67.1,58.6,12.7
18043,59252,66.5,60.4,9.1
18053,56714,58.7,50.6,13.2
18057,201930,74.0,69.7,5.6
18059,53680,64.7,59.4,8.2
18063,111393,67.8,63.1,6.9
18067,65875,57.8,49.5,14.1
18081,106911,68.4,62.6,8.1
18085,59430,68.4,62.0,9.3
18089,384389,61.5,53.8,12.4
18091,89374,58.9,52.1,11.6
18095,104857,59.3,52.7,11.0
18097,703296,67.9,58.8,13.3
18105,118502,58.0,52.9,8.7
18109,53728,63.6,56.4,11.2
18127,129366,63.7,57.2,10.1
18141,209294,65.4,56.1,14.3
18157,141118,63.9,58.0,9.1
18163,144002,65.1,60.2,7.3
18167,87818,57.6,53.4,6.6
18177,54849,58.3,49.8,14.4
19013,105833,67.5,61.7,8.4
19049,49254,76.5,73.4,4.0
19061,74087,69.8,65.8,5.7
19103,108421,70.6,66.5,5.6
19113,165780,71.5,67.6,5.3
19153,333932,73.6,68.7,6.5
19155,74062,71.2,64.6,9.2
19163,129294,66.9,61.7,7.5
19169,75212,68.3,63.7,6.5
19193,78427,68.5,64.0,6.4
20015,49663,67.0,60.9,8.9
20045,91806,69.5,64.4,7.1
20091,418895,73.5,69.3,5.6
20103,56595,62.4,53.7,7.5
20161,59096,65.5,57.9,4.1
20173,379108,69.7,61.7,10.6
20177,138984,67.3,60.4,9.8
20209,117657,65.7,56.6,13.7
21015,89202,72.0,66.6,7.6
21029,58331,67.2,60.2,10.2
21037,72909,67.9,60.3,11.3
21047,57125,62.8,37.0,13.5
21059,75641,60.0,55.2,7.7
21067,240130,70.7,62.7,11.1
21093,83226,69.2,47.7,8.1
21111,588040,65.8,58.1,11.4
21117,124215,68.5,61.4,10.3
21145,52174,59.3,52.5,11.2
21151,67734,64.5,58.5,9.2
21195,52204,41.3,37.0,10.4
21227,90619,65.5,57.4,12.3
22005,80813,65.5,60.6,7.5
22015,90233,68.6,61.3,8.0
22017,201382,62.1,55.3,9.9
22019,148817,61.3,55.8,8.9
22033,348816,68.0,61.5,9.3
22045,54787,63.1,57.0,9.7
22051,346456,65.5,59.5,8.8
22055,173323,66.8,62.3,6.5
22057,75254,62.5,58.5,6.3
22063,97085,64.3,58.0,9.4
22071,281961,63.1,53.7,14.6
22073,119369,62.9,57.7,7.8
22079,101454,54.6,50.6,7.1
22097,62949,53.8,49.5,7.9
22103,181354,65.4,59.3,8.8
22105,93754,64.1,52.6,17.5
22109,86248,61.9,55.0,10.5
23001,86884,64.1,57.2,10.0
23003,58965,57.5,53.6,6.8
23005,229746,70.2,65.5,6.4
23011,100312,63.3,57.9,8.4
23019,126634,64.2,58.7,8.4
23031,161056,67.6,61.3,8.6
24001,64245,48.7,44.5,8.5
24003,428292,71.5,63.4,7.8
24005,649234,67.9,62.0,8.4
24009,68755,73.0,66.6,7.7
24013,132234,70.1,67.0,4.3
24015,79901,67.0,60.2,10.2
24017,113123,72.1,64.4,8.7
24021,181563,72.7,67.3,7.0
24025,190651,70.9,64.3,8.6
24027,223985,72.5,68.6,5.0
24031,769306,73.8,68.1,7.1
24033,685187,73.8,65.4,10.8
24037,81793,70.1,63.2,5.8
24043,117839,64.7,58.3,9.8
24045,78563,66.1,59.8,9.3
24510,503114,61.4,52.4,14.4
25001,184360,58.6,52.4,9.8
25003,108940,62.3,56.6,9.0
25005,441403,66.2,57.9,12.5
25009,594054,68.0,61.4,9.6
25011,59358,70.6,64.0,9.4
25013,367701,61.4,54.3,11.4
25015,135164,63.8,58.7,8.0
25017,1223441,70.3,64.6,8.0
25021,538930,69.2,63.1,8.8
25023,391147,68.9,61.0,11.5
25025,612687,68.6,59.5,13.2
25027,634931,67.9,60.1,11.4
26005,85409,63.8,56.7,11.1
26017,86654,61.0,54.8,10.3
26021,124590,62.7,53.6,14.4
26025,107492,61.7,52.5,14.9
26037,59777,65.2,58.9,9.7
26045,86165,65.1,58.1,10.7
26049,331190,58.1,45.8,21.0
26055,70503,65.6,58.0,11.3
26065,228846,63.4,55.8,11.7
26073,59485,60.6,53.2,12.3
26075,127185,58.7,49.4,15.6
26077,200323,65.9,57.0,13.2
26081,463025,67.8,59.9,11.6
26087,70081,59.9,51.2,14.6
26091,79217,62.5,53.6,14.4
26093,140928,67.7,60.2,11.0
26099,671508,65.1,54.9,15.5
26103,56200,59.2,53.8,8.9
26111,66959,60.8,54.3,10.6
26115,120867,63.5,55.3,13.0
26121,134857,60.8,50.0,17.6
26125,956005,67.0,58.3,12.9
26139,202993,68.4,61.4,10.2
26145,158870,59.0,50.3,14.8
26147,129251,62.2,50.8,18.4
26155,55522,63.1,55.9,11.3
26159,59392,63.3,55.1,12.8
26161,282130,66.2,59.4,10.2
26163,1417960,59.4,46.6,21.5
27003,255069,74.3,67.3,9.3
27019,67335,76.8,70.3,8.4
27037,305918,74.5,68.3,8.2
27053,922178,71.8,64.9,9.5
27109,112055,72.4,68.9,4.9
27123,405532,68.3,62.0,9.1
27137,166037,61.7,55.5,9.8
27139,95261,79.1,73.4,7.1
27141,65753,72.9,65.7,9.9
27145,119512,73.0,65.9,9.7
27163,182870,73.5,68.6,6.6
27171,90970,77.9,72.5,7.0
28033,120867,69.8,62.7,10.0
28035,59408,59.2,49.6,14.7
28047,146977,65.9,56.1,10.3
28049,188325,62.1,54.8,11.5
28059,109040,62.2,53.0,13.3
28067,51422,56.2,51.4,8.5
28075,62443,55.6,45.5,12.8
28081,64010,55.5,52.4,5.0
28089,72909,67.7,63.5,6.0
28121,110504,65.5,60.5,7.4
29019,132536,67.2,62.5,7.0
29021,70544,61.9,55.3,10.6
29031,61037,66.7,60.4,8.9
29037,75851,68.1,62.7,7.7
29043,59019,68.0,61.8,8.6
29047,171314,71.2,65.6,7.6
29051,62540,62.7,59.8,4.1
29071,80074,64.1,56.6,11.7
29077,224153,63.0,57.0,9.4
29095,528246,67.6,60.1,11.1
29097,90289,66.6,59.5,10.6
29099,171175,69.7,61.3,11.9
29165,70215,73.4,68.3,6.4
29183,280250,71.7,65.3,8.8
29187,53222,50.7,43.6,13.9
29189,796764,66.9,60.3,9.5
29510,259871,66.9,55.2,17.3
30013,64973,63.9,56.4,5.5
30029,72406,63.1,56.4,10.1
30031,72583,69.4,64.1,7.5
30063,90444,69.2,63.0,9.0
30111,117109,68.4,64.7,5.2
31055,398229,72.6,66.9,7.7
31109,226928,72.0,66.7,7.3
31153,118124,78.4,70.5,6.4
32003,1522519,67.2,57.3,14.1
32031,334451,67.2,57.8,13.8
33005,63708,69.0,61.0,11.2
33009,74577,64.0,60.2,5.7
33011,318545,72.1,66.1,8.1
33013,118786,68.9,64.2,6.7
33015,236016,73.0,67.6,7.3
33017,101699,68.3,63.1,7.5
34001,219455,66.0,57.7,12.6
34003,727196,65.9,60.3,8.5
34005,358184,68.0,61.1,9.0
34007,404253,68.2,59.1,13.2
34009,81495,61.4,53.6,11.5
34011,124023,59.0,50.6,14.1
34013,612565,65.4,56.2,14.1
34015,225870,69.9,62.2,11.0
34017,520559,69.1,60.0,13.1
34019,102132,68.3,61.5,10.0
34021,294382,66.8,59.6,10.7
34023,647766,67.4,60.6,10.0
34025,499682,66.9,61.1,8.7
34027,389318,68.3,62.4,8.7
34029,457450,59.2,52.5,11.0
34031,392154,64.2,57.1,11.1
34033,52305,61.9,52.0,15.9
34035,253061,70.8,65.7,7.2
34037,118420,69.6,61.9,11.0
34039,420828,69.3,60.7,12.4
34041,86009,67.3,61.3,8.9
35001,522516,65.7,59.9,8.2
35005,49820,61.0,56.8,5.7
35013,160009,60.9,53.0,11.9
35031,53085,48.2,44.3,8.0
35043,100819,61.1,56.6,7.1
35045,96731,55.4,51.9,6.2
35049,117831,63.5,56.7,10.4
35061,59231,53.6,46.4,13.3
36001,251789,65.5,60.7,7.1
36005,1063397,58.7,49.4,15.8
36007,164487,59.5,53.8,9.5
36009,64338,60.2,53.7,10.7
36011,64891,62.6,57.0,9.0
36013,109441,59.1,52.9,10.4
36015,71249,61.7,56.7,8.0
36019,68396,56.7,51.0,9.9
36027,241086,65.5,58.7,10.1
36029,746427,63.7,57.3,10.1
36045,89729,65.5,51.3,12.0
36047,1984132,61.6,54.8,10.9
36051,53787,62.8,57.6,7.9
36053,59287,57.9,53.9,6.8
36055,597767,63.2,57.7,8.7
36059,1070507,65.3,59.8,8.3
36061,1379309,67.1,60.9,9.2
36063,176695,60.2,55.2,8.1
36065,190038,58.6,53.2,9.0
36067,373535,64.3,59.0,8.1
36069,86916,67.2,62.9,6.3
36071,284565,66.2,58.5,8.6
36075,98093,61.4,53.9,12.1
36079,79293,62.4,56.7,9.1
36081,1827635,64.5,57.3,11.1
36083,129708,67.5,60.9,9.5
36085,374998,58.7,53.2,9.1
36087,234456,64.7,59.9,7.4
36089,91797,56.8,49.5,12.5
36091,176305,69.0,63.9,6.6
36093,123931,65.5,58.9,9.9
36101,78638,61.0,55.1,9.4
36103,1183272,66.5,60.9,8.4
36105,62346,62.1,53.0,14.7
36109,88239,58.2,55.0,5.6
36111,150669,62.3,56.1,10.1
36113,54330,60.9,57.3,5.7
36117,74274,66.2,61.2,7.1
36119,750071,66.5,60.8,8.6
37001,119207,65.9,56.0,15.0
37019,89681,54.0,46.6,13.6
37021,196558,64.4,56.7,10.9
37023,73292,61.4,52.1,15.1
37025,135860,66.9,57.0,14.4
37027,66285,58.8,49.4,15.8
37031,55686,64.7,55.9,11.4
37035,121409,65.4,57.8,11.6
37045,77280,60.0,51.4,14.4
37049,82870,60.6,44.8,15.8
37051,242819,66.2,48.9,12.6
37057,128595,64.6,55.3,14.3
37063,214701,67.8,59.8,11.7
37067,276327,62.7,56.6,9.6
37071,163800,61.3,50.2,18.1
37081,387915,66.5,57.8,12.9
37085,87174,61.7,50.3,12.6
37089,87703,56.7,49.1,13.4
37097,123374,63.7,54.0,14.5
37101,127139,68.8,60.9,11.0
37109,62701,62.8,53.5,14.8
37119,711992,71.9,62.6,12.8
37125,71513,55.3,46.9,12.6
37127,76070,63.2,56.3,11.1
37129,166752,66.4,58.1,11.9
37133,138580,70.0,39.9,13.0
37135,109637,65.3,58.6,10.1
37147,134469,68.0,59.9,11.9
37151,110368,63.4,56.9,10.3
37155,101726,50.7,43.8,13.1
37157,75478,59.6,51.2,14.1
37159,108517,61.6,53.7,12.6
37161,54743,55.8,45.4,18.8
37171,58276,61.8,54.2,11.8
37179,147716,71.3,63.8,10.6
37183,695526,71.5,64.5,9.7
37191,95974,65.4,53.6,13.8
37193,55632,59.0,47.8,18.7
37195,63558,60.5,50.8,15.9
38015,65263,70.6,67.6,4.1
38017,120910,77.5,74.6,3.6
38035,55167,71.6,65.5,5.5
39003,83561,61.5,53.5,12.7
39007,80233,61.4,54.0,12.0
39013,58194,54.6,50.1,7.9
39017,285398,67.2,59.8,10.9
39023,109262,60.1,53.0,11.5
39025,152894,67.8,61.7,9.0
39029,87361,57.3,50.0,12.6
39035,1025881,64.2,55.8,13.0
39041,129800,70.7,65.9,6.8
39043,61867,64.8,57.0,12.0
39045,112754,67.9,61.6,8.7
39049,916195,70.6,62.6,11.2
39055,72182,66.2,61.3,7.4
39057,131820,62.0,53.1,8.9
39061,634159,64.9,57.9,10.7
39063,59439,67.1,60.9,9.2
39081,57499,54.3,48.9,10.0
39085,185904,68.0,61.4,9.6
39089,129991,67.1,60.6,9.6
39093,238060,63.9,57.0,10.7
39095,346797,65.3,55.8,14.4
39099,194390,58.7,49.6,15.4
39101,54289,58.1,52.3,10.0
39103,135059,70.4,64.8,7.8
39109,80424,64.7,58.1,9.9
39113,426819,62.4,54.3,12.4
39119,67950,62.1,54.2,12.6
39133,132593,67.0,58.3,13.0
39139,99232,58.9,51.6,12.4
39141,62224,54.7,44.6,18.6
39145,64603,49.8,42.6,14.4
39151,301088,63.7,55.8,12.3
39153,433441,65.4,57.7,11.6
39155,169100,57.7,51.3,10.8
39157,73620,59.7,55.0,7.8
39165,160858,69.1,63.2,8.5
39169,88479,65.9,59.9,9.0
39173,101601,65.9,56.9,13.7
40017,88038,69.2,63.7,7.8
40027,203702,65.9,60.1,7.7
40031,97135,64.6,49.1,9.2
40037,54333,63.5,56.5,11.0
40101,55286,54.8,50.7,7.4
40109,557083,66.4,60.3,8.1
40119,64210,63.4,60.2,5.1
40125,54010,61.1,57.0,6.4
40131,66728,67.3,61.8,8.1
40143,467786,66.3,60.8,8.2
40145,55825,69.0,63.5,8.0
41003,71918,59.8,56.1,6.2
41005,298263,66.7,58.5,12.3
41017,126552,62.8,52.7,15.7
41019,87876,52.9,43.9,16.9
41029,164131,61.0,51.8,15.0
41033,68151,54.2,44.9,16.9
41035,51994,61.0,52.2,13.8
41039,291452,61.2,53.3,12.8
41043,91590,57.5,51.3,10.8
41047,242392,62.6,54.0,13.6
41051,603475,68.4,59.6,12.8
41053,59219,62.3,53.3,14.3
41059,57881,60.6,54.4,10.1
41067,409687,70.7,62.4,11.7
41071,77797,62.4,56.2,9.6
42001,81511,67.6,64.2,4.8
42003,1013856,63.5,58.2,8.3
42005,56585,61.0,56.1,7.9
42007,140344,60.4,55.4,8.3
42011,326683,65.9,59.2,10.2
42013,103684,60.4,56.5,6.4
42017,499646,70.2,63.8,9.0
42019,148319,64.4,59.5,7.6
42021,118636,57.8,52.7,8.7
42025,53416,58.9,51.8,12.1
42027,132812,58.8,55.1,6.3
42029,390766,69.1,64.7,6.2
42033,67497,56.3,49.5,12.0
42037,56391,58.1,54.6,6.0
42039,72009,58.0,52.3,9.8
42041,193434,65.8,61.8,5.5
42043,214192,65.6,60.4,7.5
42045,446449,65.9,59.5,9.6
42049,225448,61.2,55.5,9.4
42051,112388,53.7,46.4,13.6
42055,118459,63.7,58.2,8.5
42063,74178,58.0,51.5,11.2
42069,176993,60.2,54.7,9.0
42071,406103,66.8,61.5,7.9
42073,74163,57.3,52.0,9.1
42075,106710,63.9,58.4,8.4
42077,276836,65.8,58.0,11.8
42079,264967,60.1,53.8,10.5
42081,94948,61.1,55.6,9.0
42085,94995,57.2,51.4,10.0
42089,135089,64.2,54.1,15.5
42091,639810,69.4,64.3,7.3
42095,241347,62.7,56.5,9.9
42097,77673,59.1,52.9,10.5
42101,1227006,57.9,48.7,15.8
42107,122159,58.1,51.7,10.6
42111,64259,56.9,51.3,9.7
42125,170110,62.5,56.4,9.6
42129,302769,60.8,55.2,9.1
42133,345148,69.4,62.5,9.7
44003,136090,67.6,59.3,12.3
44005,68779,70.1,62.8,6.2
44007,507717,62.6,55.0,11.9
44009,104458,66.8,61.0,8.4
45003,127996,57.7,51.1,11.2
45007,147246,59.0,52.5,10.8
45013,131770,59.4,47.0,10.2
45015,139355,66.1,54.4,12.2
45019,285603,66.1,58.4,10.8
45031,54112,55.6,46.0,17.2
45035,104574,67.9,58.6,12.3
45041,106493,61.6,52.1,15.5
45045,355608,64.2,57.7,10.0
45047,54550,61.8,52.5,14.4
45051,222253,61.2,53.4,12.6
45057,60984,57.9,48.0,16.7
45059,53156,60.8,51.4,15.5
45063,206532,68.9,61.2,11.0
45073,61035,59.8,51.1,14.5
45075,73173,51.6,43.1,16.4
45077,97705,57.1,48.8,14.6
45079,308408,66.7,56.0,11.3
45083,223636,62.5,54.9,12.0
45085,82146,58.7,47.2,14.4
45091,175216,69.6,59.9,13.9
46099,132743,72.8,68.4,5.9
46103,79600,69.9,62.4,7.7
47001,60134,59.8,54.0,9.1
47009,99256,60.6,54.3,10.3
47011,78357,59.1,52.8,10.6
47037,505397,67.1,60.1,10.3
47059,55993,55.4,48.3,12.9
47065,273104,64.8,57.5,11.1
47093,349469,62.7,58.0,7.3
47113,77954,64.2,52.4,17.4
47119,63505,63.9,56.3,11.8
47125,129476,65.7,53.8,10.1
47141,59304,59.0,52.8,10.4
47147,51801,63.1,57.3,9.0
47149,201646,70.6,62.1,11.7
47155,72843,65.2,57.0,12.6
47157,714412,65.4,57.1,12.7
47163,127799,55.8,49.7,10.9
47165,124661,64.7,59.0,8.7
47179,100806,59.2,54.8,7.3
47187,136111,69.0,64.1,7.0
47189,89270,64.1,57.0,11.0
48005,65736,57.0,50.6,11.2
48021,56114,62.1,57.6,6.8
48027,232825,67.3,51.3,7.2
48029,1310009,65.5,58.0,8.8
48037,73110,60.0,53.7,10.3
48039,235708,65.9,60.7,7.7
48041,159914,61.3,56.0,8.3
48061,288551,54.3,49.2,9.3
48085,586566,73.0,68.0,6.8
48091,86661,63.7,57.8,8.7
48099,56468,56.5,42.4,10.0
48113,1789086,68.6,61.9,9.8
48121,502841,74.9,69.4,7.3
48135,101426,66.1,61.6,6.7
48139,112223,67.6,61.6,8.9
48141,590340,58.9,51.6,9.2
48157,436238,68.1,63.3,7.0
48167,227069,68.2,61.5,9.6
48181,95798,61.0,54.4,10.8
48183,94375,60.8,55.8,8.3
48187,100367,70.4,62.9,8.8
48201,3085290,68.0,61.7,9.3
48203,50427,62.2,56.8,8.7
48209,124282,62.7,58.7,6.2
48213,63038,53.9,48.6,9.9
48215,539321,58.0,51.7,10.8
48231,67083,62.2,54.4,12.5
48245,199730,57.4,50.3,12.3
48251,113794,63.4,59.2,6.6
48257,78143,69.0,61.2,11.0
48291,58477,57.3,51.0,10.9
48303,218823,65.6,60.7,7.3
48309,183343,63.0,57.5,8.7
48329,102489,67.4,63.6,5.6
48339,345467,67.8,62.2,8.2
48355,262681,63.2,56.5,9.5
48361,63639,59.4,53.5,10.0
48367,91629,59.7,54.1,9.2
48375,91176,65.7,61.2,6.8
48381,93801,70.3,66.4,5.5
48397,57100,71.8,66.0,8.0
48409,48786,63.9,57.1,10.2
48423,162100,65.5,59.7,8.8
48439,1364973,70.3,63.3,9.7
48441,102979,65.7,57.1,8.3
48451,87343,64.4,51.9,7.3
48453,808150,71.5,65.5,8.2
48469,66443,64.7,58.8,9.2
48471,57892,39.4,37.7,4.3
48479,172983,62.6,57.4,8.3
48485,105019,63.0,52.3,8.6
48491,316240,73.7,66.8,8.9
49005,81288,71.6,66.4,7.2
49011,211709,68.8,64.0,5.8
49035,762489,71.3,64.1,9.9
49049,353850,66.8,60.3,9.6
49053,100315,58.3,51.6,11.5
49057,170427,69.7,61.9,10.4
50007,129590,72.0,67.1,6.6
51003,80249,62.9,57.8,7.2
51013,178772,80.1,74.3,4.2
51015,59877,60.8,55.6,8.5
51019,55801,63.9,56.7,10.9
51041,245024,68.0,62.6,7.2
51059,853330,73.7,68.2,5.9
51061,49013,67.8,63.5,5.9
51069,61674,63.9,58.6,8.1
51085,78323,67.9,64.0,5.8
51087,240855,70.3,63.7,9.3
51095,55537,57.8,53.5,5.9
51107,228456,78.5,74.2,4.8
51121,81531,59.1,54.3,8.0
51153,302245,75.4,66.3,6.4
51161,74120,68.1,63.8,6.0
51165,60443,64.2,59.0,8.0
51177,93438,69.2,63.0,7.8
51179,96622,73.9,63.7,6.9
51199,51299,65.0,56.1,5.8
51510,118408,78.5,73.5,4.2
51550,172835,70.2,62.2,6.2
51650,110451,63.9,53.8,10.3
51680,62874,58.4,49.9,14.4
51700,142566,70.8,53.9,10.5
51710,197605,68.1,53.3,13.1
51740,75313,61.1,53.4,9.4
51760,170465,63.6,55.7,12.1
51770,77840,61.4,57.8,5.8
51800,64600,68.9,60.5,8.2
51810,346288,71.0,61.6,6.6
53005,133485,65.5,61.1,6.7
53007,56159,62.9,56.4,10.1
53009,60103,48.1,41.6,11.2
53011,328259,64.5,55.6,13.4
53015,80488,58.2,47.3,18.5
53021,54812,64.3,59.6,6.9
53025,65092,62.6,54.5,12.5
53027,58813,53.2,44.9,15.7
53029,64458,61.6,49.2,12.0
53033,1570479,69.9,63.2,9.4
53035,202149,64.2,52.2,11.9
53041,60047,54.9,47.1,14.1
53053,620362,66.1,55.5,12.2
53057,92396,60.0,53.8,9.7
53061,562491,69.0,60.7,11.4
53063,375932,64.5,56.1,11.2
53067,201504,63.1,55.0,9.9
