ID,COUNTYFIPS,STATEFIP,YEAR,AGE,SEX2,HISPAN2,MIGRATE1,PERWT
05007,007,05,2009,32.0,0.5,0.75,4,530
05007,007,05,2010,33.714285714285715,0.42857142857142855,0.5714285714285714,7,1552
06007,007,06,2009,20.0,0.5,1.0,2,347
09007,007,09,2009,20.5,0.625,1.0,8,1118
09007,007,09,2010,20.0,0.6666666666666666,1.0,3,289
34007,007,34,2009,28.5,0.0,0.0,2,458
34007,007,34,2010,28.533333333333335,0.6,0.8,15,2228
39007,007,39,2009,49.0,1.0,1.0,1,42
44007,007,44,2009,40.214285714285715,0.42857142857142855,0.42857142857142855,14,1636
44007,007,44,2010,31.0,0.4864864864864865,0.4864864864864865,37,5878
45007,007,45,2009,23.5,0.5,1.0,4,304
45007,007,45,2010,28.166666666666668,0.16666666666666666,0.3333333333333333,6,1202
09009,009,09,2009,31.17391304347826,0.4782608695652174,0.9130434782608695,23,2895
09009,009,09,2010,33.23529411764706,0.35294117647058826,0.8235294117647058,17,1615
12009,009,12,2009,22.0,0.2,0.8,5,508
12009,009,12,2010,32.23076923076923,0.46153846153846156,1.0,13,1040
25009,009,25,2009,25.8,0.6,0.4,10,849
25009,009,25,2010,27.545454545454547,0.36363636363636365,0.9090909090909091,11,1071
34009,009,34,2009,22.0,0.0,0.0,2,174
44009,009,44,2009,27.333333333333332,0.6666666666666666,1.0,3,274
44009,009,44,2010,56.0,1.0,1.0,1,255
47009,009,47,2009,55.0,0.0,1.0,1,87
47009,009,47,2010,40.25,0.5,1.0,4,198
55009,009,55,2009,32.333333333333336,0.6666666666666666,1.0,3,462
55009,009,55,2010,27.6,0.6,0.6,5,916
11010,010,11,2009,26.674418604651162,0.5348837209302325,0.7674418604651163,43,5116
11010,010,11,2010,26.75,0.65625,0.84375,32,3578
09011,011,09,2009,30.0,0.4,0.9,10,936
09011,011,09,2010,35.0,1.0,0.5,2,183
12011,011,12,2009,40.5531914893617,0.5851063829787234,0.7127659574468085,94,11918
12011,011,12,2010,39.273381294964025,0.5179856115107914,0.7122302158273381,139,17292
34011,011,34,2010,26.8,0.4,0.2,5,871
42011,011,42,2009,26.833333333333332,0.5,0.3333333333333333,6,590
42011,011,42,2010,29.727272727272727,0.45454545454545453,0.18181818181818182,11,1601
49011,011,49,2009,21.714285714285715,0.14285714285714285,1.0,7,1667
49011,011,49,2010,26.5,0.375,0.75,8,1141
53011,011,53,2009,31.0,1.0,1.0,1,132
53011,011,53,2010,45.0,0.5714285714285714,0.8571428571428571,7,1281
04013,013,04,2009,33.391304347826086,0.463768115942029,0.782608695652174,138,17746
04013,013,04,2010,35.15966386554622,0.48739495798319327,0.7899159663865546,119,15277
06013,013,06,2009,36.205128205128204,0.7435897435897436,0.8205128205128205,39,5527
06013,013,06,2010,40.56,0.76,0.84,25,3104
09013,013,09,2009,20.0,0.0,0.5,2,152
19013,013,19,2009,50.0,0.0,1.0,1,601
24013,013,24,2009,27.0,0.6666666666666666,1.0,3,635
34013,013,34,2009,24.0,0.5714285714285714,0.6428571428571429,14,1450
34013,013,34,2010,30.564102564102566,0.5897435897435898,0.7948717948717948,39,4792
35013,013,35,2009,29.22222222222222,0.2222222222222222,0.1111111111111111,9,1148
35013,013,35,2010,24.0,0.5,0.3,10,1185
42013,013,42,2010,27.2,0.0,0.0,5,314
51013,013,51,2009,35.13333333333333,0.6666666666666666,0.7333333333333333,15,1887
51013,013,51,2010,28.0,0.6363636363636364,0.8181818181818182,11,1068
01015,015,01,2009,18.75,0.5,1.0,4,335
01015,015,01,2010,46.0,1.0,1.0,1,89
09015,015,09,2010,27.666666666666668,1.0,0.3333333333333333,3,218
12015,015,12,2010,61.0,0.5,1.0,2,157
45015,015,45,2009,35.90909090909091,0.09090909090909091,0.36363636363636365,11,1089
45015,015,45,2010,19.5,0.5,1.0,2,179
06017,017,06,2009,24.0,0.0,0.0,3,172
06017,017,06,2010,12.0,1.0,0.0,1,150
22017,017,22,2010,41.666666666666664,0.3333333333333333,0.3333333333333333,3,809
24017,017,24,2009,27.4,0.6,1.0,5,387
33017,017,33,2009,20.0,1.0,1.0,1,108
33017,017,33,2010,27.666666666666668,0.6666666666666666,1.0,3,280
34017,017,34,2009,28.694444444444443,0.4027777777777778,0.8055555555555556,72,7318
34017,017,34,2010,28.714285714285715,0.4897959183673469,0.6530612244897959,49,7726
38017,017,38,2009,22.5,1.0,1.0,2,203
38017,017,38,2010,23.25,0.5,0.75,4,452
39017,017,39,2009,36.2,0.6,1.0,5,1040
39017,017,39,2010,18.0,1.0,1.0,1,109
41017,017,41,2009,18.0,1.0,0.0,1,106
42017,017,42,2009,49.0,1.0,1.0,1,140
42017,017,42,2010,23.25,0.5,1.0,4,279
04019,019,04,2009,31.65,0.6,0.7,40,5416
04019,019,04,2010,31.137931034482758,0.6551724137931034,0.6896551724137931,29,3639
06019,019,06,2009,36.416666666666664,0.4583333333333333,0.5,24,1736
06019,019,06,2010,36.107142857142854,0.42857142857142855,0.6428571428571429,28,3499
12019,019,12,2009,42.4,0.4,0.2,5,431
17019,019,17,2009,28.541666666666668,0.2916666666666667,0.8333333333333334,24,2063
17019,019,17,2010,23.878048780487806,0.4878048780487805,0.9024390243902439,41,5136
22019,019,22,2010,25.0,1.0,1.0,1,255
29019,019,29,2009,47.5,0.0,0.5,2,104
29019,019,29,2010,27.11111111111111,0.6666666666666666,1.0,9,1405
34019,019,34,2009,19.0,0.0,0.0,1,30
41019,019,41,2010,41.0,0.0,0.0,1,160
45019,019,45,2009,41.5,0.0,0.0,2,64
45019,019,45,2010,31.2,0.8,0.0,5,794
12021,021,12,2009,43.0,0.391304347826087,0.6521739130434783,23,3994
12021,021,12,2010,45.18181818181818,0.5454545454545454,0.6363636363636364,11,1392
13021,021,13,2009,29.333333333333332,0.0,0.0,3,245
13021,021,13,2010,20.0,0.0,1.0,3,217
24021,021,24,2009,46.0,0.4,1.0,5,514
24021,021,24,2010,40.285714285714285,0.7142857142857143,0.8571428571428571,7,644
26021,021,26,2009,65.0,1.0,1.0,1,68
26021,021,26,2010,21.5,1.0,0.5,2,266
34021,021,34,2009,32.0,0.6,0.8,10,1810
34021,021,34,2010,35.21739130434783,0.391304347826087,0.7391304347826086,23,2626
06023,023,06,2009,19.5,0.5,0.75,4,526
06023,023,06,2010,17.0,1.0,1.0,2,105
34023,023,34,2009,32.08888888888889,0.5555555555555556,0.7777777777777778,45,5683
34023,023,34,2010,31.574468085106382,0.6382978723404256,0.7446808510638298,47,5122
04025,025,04,2009,28.0,0.0,0.5,2,245
04025,025,04,2010,50.0,1.0,1.0,1,98
06025,025,06,2009,33.7,0.6,0.0,10,1107
06025,025,06,2010,23.571428571428573,0.2857142857142857,0.14285714285714285,7,776
24025,025,24,2010,42.0,1.0,1.0,1,82
25025,025,25,2009,28.650793650793652,0.4603174603174603,0.6349206349206349,63,9006
25025,025,25,2010,27.153846153846153,0.5961538461538461,0.9230769230769231,52,6168
34025,025,34,2009,31.571428571428573,0.42857142857142855,0.8571428571428571,7,1276
34025,025,34,2010,40.57142857142857,0.42857142857142855,0.8571428571428571,7,852
37025,025,37,2009,17.0,0.0,0.0,2,441
37025,025,37,2010,60.5,0.5,0.0,2,456
55025,025,55,2009,22.642857142857142,0.5,0.7142857142857143,14,2030
55025,025,55,2010,30.0,0.6666666666666666,0.8888888888888888,9,1209
04027,027,04,2009,54.0,0.6,0.6,5,416
04027,027,04,2010,53.0,0.3333333333333333,0.9166666666666666,12,1082
16027,027,16,2010,32.0,0.0,0.0,3,137
24027,027,24,2009,51.875,0.375,1.0,8,890
24027,027,24,2010,33.95,0.5,0.9,20,2114
34027,027,34,2009,32.78947368421053,0.47368421052631576,0.7894736842105263,19,1532
34027,027,34,2010,34.57142857142857,0.5,0.75,28,2789
36027,027,36,2009,33.2,0.6,1.0,5,353
36027,027,36,2010,43.2,0.4,1.0,5,447
42027,027,42,2009,30.8,0.4,1.0,5,717
42027,027,42,2010,25.8,0.8,1.0,5,1053
06029,029,06,2009,30.166666666666668,0.4583333333333333,0.125,24,2905
06029,029,06,2010,34.45454545454545,0.5,0.5,22,2541
34029,029,34,2009,29.4,0.6,0.6,5,1109
34029,029,34,2010,37.833333333333336,0.6666666666666666,0.6666666666666666,6,878
36029,029,36,2009,24.714285714285715,0.6428571428571429,0.9285714285714286,14,1472
36029,029,36,2010,25.9,0.55,1.0,20,3615
41029,029,41,2009,17.5,1.0,0.5,2,110
42029,029,42,2009,35.375,0.5,0.75,8,839
42029,029,42,2010,33.0625,0.375,0.625,16,2411
48029,029,48,2009,34.5609756097561,0.43902439024390244,0.2682926829268293,41,5432
48029,029,48,2010,32.5,0.4032258064516129,0.3870967741935484,62,8971
06031,031,06,2009,48.0,0.25,0.25,4,884
06031,031,06,2010,44.333333333333336,0.3333333333333333,0.6666666666666666,3,158
17031,031,17,2009,31.15909090909091,0.42045454545454547,0.8181818181818182,176,27692
17031,031,17,2010,30.639344262295083,0.5956284153005464,0.7103825136612022,183,26368
24031,031,24,2009,36.03191489361702,0.6595744680851063,0.7446808510638298,94,11670
24031,031,24,2010,32.77981651376147,0.5688073394495413,0.7706422018348624,109,12751
32031,031,32,2009,26.5,0.5,0.8333333333333334,12,869
32031,031,32,2010,25.625,0.125,0.625,8,1351
34031,031,34,2009,27.88888888888889,0.4444444444444444,0.7777777777777778,9,1002
34031,031,34,2010,27.347826086956523,0.391304347826087,0.43478260869565216,23,2712
12033,033,12,2009,36.5,1.0,1.0,4,384
12033,033,12,2010,22.0,0.0,0.5,2,205
24033,033,24,2009,35.75757575757576,0.42424242424242425,0.8484848484848485,33,4057
24033,033,24,2010,27.672727272727272,0.45454545454545453,0.8363636363636363,55,6382
28033,033,28,2009,25.666666666666668,0.6666666666666666,0.3333333333333333,3,173
28033,033,28,2010,16.0,1.0,1.0,1,119
53033,033,53,2009,28.517241379310345,0.40229885057471265,0.9195402298850575,87,10790
53033,033,53,2010,30.19047619047619,0.580952380952381,0.9904761904761905,105,14442
18035,035,18,2009,18.0,0.0,1.0,1,103
18035,035,18,2010,19.5,0.5,1.0,2,231
34035,035,34,2009,33.125,0.5,0.875,8,1528
34035,035,34,2010,34.333333333333336,0.4444444444444444,0.6666666666666666,9,1049
39035,035,39,2009,28.606060606060606,0.5151515151515151,0.9696969696969697,33,3597
39035,035,39,2010,28.76,0.4,0.88,25,2748
49035,035,49,2009,28.3125,0.40625,0.8125,32,6315
49035,035,49,2010,30.75,0.75,0.9375,16,1832
53035,035,53,2010,28.0,0.5,1.0,8,1284
06037,037,06,2009,34.32846715328467,0.537712895377129,0.7688564476885644,411,51474
06037,037,06,2010,34.55868544600939,0.5,0.7746478873239436,426,48092
27037,037,27,2009,34.333333333333336,1.0,1.0,3,708
27037,037,27,2010,23.333333333333332,0.3333333333333333,1.0,3,379
47037,037,47,2009,28.4,0.4666666666666667,0.9333333333333333,15,2015
47037,037,47,2010,25.14814814814815,0.5925925925925926,0.9629629629629629,27,2546
06039,039,06,2010,17.5,0.5,0.0,2,319
18039,039,18,2009,48.5,0.5,0.5,2,406
34039,039,34,2009,23.571428571428573,0.6428571428571429,0.42857142857142855,14,1772
34039,039,34,2010,28.724137931034484,0.5172413793103449,0.6206896551724138,29,3514
41039,039,41,2009,24.53846153846154,0.6923076923076923,0.9230769230769231,13,2893
41039,039,41,2010,30.23076923076923,0.38461538461538464,0.6923076923076923,13,1417
48039,039,48,2009,50.333333333333336,0.3333333333333333,0.6666666666666666,3,233
48039,039,48,2010,54.111111111111114,0.6666666666666666,0.8888888888888888,9,1294
06041,041,06,2009,33.666666666666664,0.6666666666666666,0.3333333333333333,3,380
06041,041,06,2010,30.4,0.7,1.0,10,1508
08041,041,08,2009,33.72727272727273,0.7272727272727273,0.8181818181818182,11,2094
08041,041,08,2010,29.125,0.5625,0.8125,16,2463
34041,041,34,2009,18.0,0.0,0.0,1,114
39041,041,39,2009,23.0,0.0,1.0,1,98
39041,041,39,2010,42.5,0.75,0.75,4,659
48041,041,48,2009,24.055555555555557,0.3333333333333333,0.4444444444444444,18,1412
48041,041,48,2010,27.3125,0.25,0.9375,16,2471
51041,041,51,2009,29.166666666666668,0.5,1.0,6,509
51041,041,51,2010,23.22222222222222,0.4444444444444444,0.7777777777777778,9,812
17043,043,17,2009,26.823529411764707,0.35294117647058826,0.7647058823529411,17,2775
17043,043,17,2010,40.75,0.6071428571428571,0.7857142857142857,28,3459
24043,043,24,2009,32.0,0.0,0.0,1,122
24043,043,24,2010,21.25,0.75,1.0,4,632
42043,043,42,2009,25.25,0.5,0.75,4,886
42043,043,42,2010,29.333333333333332,0.3333333333333333,0.6666666666666666,3,285
39045,045,39,2009,58.0,0.0,0.0,1,19
42045,045,42,2009,34.63636363636363,0.5454545454545454,0.9090909090909091,11,1786
42045,045,42,2010,33.0,0.6666666666666666,1.0,3,285
45045,045,45,2009,41.0,0.6666666666666666,1.0,9,1330
45045,045,45,2010,22.666666666666668,0.5,0.8333333333333334,6,554
06047,047,06,2009,31.5,0.0,0.0,2,143
06047,047,06,2010,26.0,0.0,0.0,2,70
28047,047,28,2009,27.5,0.0,0.0,4,270
28047,047,28,2010,21.333333333333332,0.3333333333333333,0.0,3,870
36047,047,36,2009,29.624,0.568,0.8,125,17871
36047,047,36,2010,29.03030303030303,0.5909090909090909,0.8333333333333334,132,17730
41047,047,41,2009,25.846153846153847,0.23076923076923078,0.46153846153846156,13,3017
41047,047,41,2010,36.0,0.2,0.8,5,555
39049,049,39,2009,29.56,0.36,0.96,25,3748
39049,049,39,2010,29.09090909090909,0.4090909090909091,0.8636363636363636,22,3470
42049,049,42,2009,25.333333333333332,0.3333333333333333,0.6666666666666666,3,193
42049,049,42,2010,19.0,0.0,1.0,1,110
49049,049,49,2009,26.214285714285715,0.5,0.7857142857142857,14,2582
49049,049,49,2010,18.933333333333334,0.5333333333333333,0.9333333333333333,15,1239
13051,051,13,2009,29.4,0.8,0.8,5,387
13051,051,13,2010,30.0,0.0,1.0,2,155
37051,051,37,2009,23.2,0.6,0.6,5,429
37051,051,37,2010,33.833333333333336,0.25,0.3333333333333333,12,1596
45051,051,45,2009,28.666666666666668,1.0,1.0,3,252
45051,051,45,2010,26.142857142857142,0.5714285714285714,0.5714285714285714,7,1155
12053,053,12,2009,65.75,0.5,1.0,4,290
12053,053,12,2010,27.5,0.5,0.5,2,247
27053,053,27,2009,27.392857142857142,0.5714285714285714,0.8214285714285714,28,5292
27053,053,27,2010,21.71875,0.53125,0.84375,32,7664
53053,053,53,2009,32.411764705882355,0.7058823529411765,0.7647058823529411,17,1624
53053,053,53,2010,20.75,1.0,1.0,8,574
06055,055,06,2009,27.0,0.5,0.5,2,405
06055,055,06,2010,39.25,0.25,0.75,4,398
31055,055,31,2009,32.214285714285715,0.6428571428571429,0.7142857142857143,14,3441
31055,055,31,2010,27.6,0.6,0.6,5,1288
12057,057,12,2009,29.355555555555554,0.4444444444444444,0.5777777777777777,45,4750
12057,057,12,2010,35.88235294117647,0.5294117647058824,0.6176470588235294,34,3114
13057,057,13,2009,17.25,1.0,1.0,4,295
13057,057,13,2010,17.666666666666668,0.3333333333333333,0.6666666666666666,3,224
37057,057,37,2009,19.0,0.0,0.0,1,53
39057,057,39,2009,22.0,1.0,1.0,2,147
39057,057,39,2010,29.444444444444443,0.3333333333333333,0.8888888888888888,9,765
49057,057,49,2009,28.666666666666668,0.0,0.0,3,530
49057,057,49,2010,32.5,0.25,0.75,4,502
06059,059,06,2009,37.68695652173913,0.5130434782608696,0.6869565217391305,115,14555
06059,059,06,2010,34.57627118644068,0.5,0.8559322033898306,118,15745
36059,059,36,2009,42.0,0.631578947368421,0.7368421052631579,19,2827
36059,059,36,2010,39.80555555555556,0.6111111111111112,0.8888888888888888,36,4384
06061,061,06,2009,50.714285714285715,0.2857142857142857,0.5714285714285714,7,1119
06061,061,06,2010,15.0,0.0,1.0,3,139
36061,061,36,2009,30.677685950413224,0.5206611570247934,0.7355371900826446,121,16647
36061,061,36,2010,30.56,0.576,0.784,125,20413
39061,061,39,2009,23.736842105263158,0.3684210526315789,0.5263157894736842,19,2215
39061,061,39,2010,29.2,0.5333333333333333,1.0,15,1784
48061,061,48,2009,21.88888888888889,0.7777777777777778,0.2222222222222222,9,1127
48061,061,48,2010,41.53333333333333,0.6666666666666666,0.26666666666666666,15,1094
53061,061,53,2009,37.75,0.75,1.0,8,1107
53061,061,53,2010,27.516129032258064,0.5483870967741935,0.9032258064516129,31,4233
13063,063,13,2009,24.0,0.4,0.6,5,345
13063,063,13,2010,41.0,0.75,0.5,4,499
36063,063,36,2009,19.0,1.0,1.0,1,11
53063,063,53,2009,36.6,0.6,1.0,10,1441
53063,063,53,2010,23.454545454545453,0.45454545454545453,0.9090909090909091,11,1115
55063,063,55,2010,19.0,1.0,1.0,1,120
06065,065,06,2009,45.676923076923075,0.5384615384615384,0.6307692307692307,65,7982
06065,065,06,2010,36.791666666666664,0.4861111111111111,0.5833333333333334,72,7596
06067,067,06,2009,32.21621621621622,0.5135135135135135,0.8108108108108109,37,5747
06067,067,06,2010,39.64705882352941,0.5294117647058824,0.9117647058823529,34,3491
13067,067,13,2009,26.153846153846153,0.46153846153846156,0.9230769230769231,13,1855
13067,067,13,2010,35.5,0.5,0.9,10,1103
21067,067,21,2009,24.4,0.26666666666666666,0.4,15,3695
21067,067,21,2010,29.181818181818183,0.36363636363636365,0.6363636363636364,11,2334
37067,067,37,2009,19.5,0.25,1.0,4,350
37067,067,37,2010,30.0,0.75,1.0,4,296
53067,067,53,2009,60.0,1.0,1.0,2,243
53067,067,53,2010,23.5,0.5,1.0,4,458
12069,069,12,2009,42.25,0.5,1.0,4,350
12069,069,12,2010,34.125,0.75,1.0,8,584
36069,069,36,2010,3.0,1.0,1.0,1,37
06071,071,06,2009,39.13333333333333,0.5,0.6666666666666666,30,3522
06071,071,06,2010,36.23076923076923,0.6538461538461539,0.46153846153846156,26,3580
12071,071,12,2009,29.583333333333332,0.4166666666666667,0.25,12,1877
12071,071,12,2010,37.3448275862069,0.5862068965517241,0.7586206896551724,29,4341
22071,071,22,2009,23.285714285714285,0.2857142857142857,1.0,7,594
22071,071,22,2010,29.333333333333332,0.6666666666666666,0.3333333333333333,3,263
36071,071,36,2009,28.5,0.75,0.75,4,617
36071,071,36,2010,25.5,0.5,0.25,4,481
42071,071,42,2009,21.833333333333332,0.6666666666666666,0.8333333333333334,6,847
42071,071,42,2010,30.636363636363637,0.8181818181818182,0.5454545454545454,11,1154
01073,073,01,2009,22.285714285714285,0.5714285714285714,0.42857142857142855,7,854
01073,073,01,2010,28.5,0.3333333333333333,0.8333333333333334,6,925
06073,073,06,2009,30.51219512195122,0.5284552845528455,0.7804878048780488,123,13192
06073,073,06,2010,33.08536585365854,0.5792682926829268,0.7560975609756098,164,19310
53073,073,53,2009,35.25,1.0,1.0,4,593
53073,073,53,2010,25.0,1.0,1.0,1,83
55073,073,55,2009,16.0,1.0,1.0,1,32
06075,075,06,2009,33.25714285714286,0.5428571428571428,0.8285714285714286,35,4986
06075,075,06,2010,33.152542372881356,0.4745762711864407,0.9491525423728814,59,7236
26075,075,26,2009,31.0,1.0,1.0,1,56
26075,075,26,2010,24.5,1.0,1.0,2,334
06077,077,06,2009,33.266666666666666,0.4666666666666667,0.6,15,2419
06077,077,06,2010,37.111111111111114,0.6666666666666666,0.6666666666666666,9,775
53077,077,53,2009,37.6,0.0,0.0,5,672
53077,077,53,2010,20.0,0.0,0.0,1,164
06079,079,06,2009,35.5,0.25,0.25,4,550
06079,079,06,2010,15.0,0.0,1.0,1,339
22079,079,22,2009,2.0,1.0,0.0,1,101
01081,081,01,2009,24.0,0.6,0.8,5,307
01081,081,01,2010,28.555555555555557,0.5555555555555556,0.8888888888888888,9,614
06081,081,06,2009,32.416666666666664,0.5833333333333334,0.8888888888888888,36,4747
06081,081,06,2010,33.74193548387097,0.6129032258064516,0.7741935483870968,31,3032
12081,081,12,2009,43.5,0.5,0.625,8,911
12081,081,12,2010,66.5,0.5,0.7,10,1292
18081,081,18,2009,26.4,0.2,1.0,5,566
26081,081,26,2009,37.833333333333336,0.3333333333333333,0.6666666666666666,6,1206
26081,081,26,2010,21.818181818181817,0.6363636363636364,0.7272727272727273,11,1306
36081,081,36,2009,33.73529411764706,0.5686274509803921,0.803921568627451,102,15962
36081,081,36,2010,33.046052631578945,0.5526315789473685,0.875,152,22658
37081,081,37,2009,20.5625,0.5625,0.9375,16,1704
37081,081,37,2010,30.2,0.7,0.9,10,1386
42081,081,42,2010,19.5,0.0,1.0,2,155
06083,083,06,2009,22.576923076923077,0.5,0.5769230769230769,26,2564
06083,083,06,2010,28.433333333333334,0.26666666666666666,0.5666666666666667,30,4084
12083,083,12,2009,48.0,0.75,0.5,4,601
12083,083,12,2010,31.5,0.5,0.0,2,154
36083,083,36,2009,30.0,0.5,1.0,2,168
36083,083,36,2010,18.0,0.0,1.0,1,128
45083,083,45,2009,32.22222222222222,0.4444444444444444,0.3333333333333333,9,1555
45083,083,45,2010,23.666666666666668,0.0,0.3333333333333333,3,345
06085,085,06,2009,35.608108108108105,0.5472972972972973,0.8986486486486487,148,17178
06085,085,06,2010,32.15094339622642,0.4968553459119497,0.8553459119496856,159,19159
12085,085,12,2009,41.6,0.2,0.2,5,526
12085,085,12,2010,10.5,0.75,0.5,4,306
36085,085,36,2009,41.111111111111114,0.7777777777777778,1.0,9,983
36085,085,36,2010,34.75,0.75,0.5,4,415
42085,085,42,2009,28.666666666666668,0.0,0.0,6,423
42085,085,42,2010,18.0,0.0,1.0,1,101
45085,085,45,2009,26.333333333333332,1.0,1.0,3,294
45085,085,45,2010,36.0,1.0,1.0,1,35
48085,085,48,2009,28.642857142857142,0.5,0.75,28,3460
48085,085,48,2010,44.392857142857146,0.4642857142857143,0.8214285714285714,28,2770
06087,087,06,2009,36.0,0.5555555555555556,0.5555555555555556,9,589
06087,087,06,2010,18.0,1.0,0.0,1,52
36087,087,36,2009,25.4,0.6,0.6,5,654
36087,087,36,2010,26.0,0.6363636363636364,1.0,11,1673
51087,087,51,2009,28.61904761904762,0.5238095238095238,0.8095238095238095,21,1873
51087,087,51,2010,30.833333333333332,0.6111111111111112,0.9444444444444444,18,2309
06089,089,06,2009,33.25,0.5,0.75,4,452
13089,089,13,2009,30.772727272727273,0.36363636363636365,0.9090909090909091,22,2800
13089,089,13,2010,29.148936170212767,0.5319148936170213,0.8297872340425532,47,5731
18089,089,18,2010,37.285714285714285,0.42857142857142855,0.7142857142857143,7,593
36089,089,36,2009,19.0,1.0,1.0,1,120
36089,089,36,2010,20.75,0.75,1.0,4,100
39089,089,39,2009,19.0,0.0,1.0,1,211
39089,089,39,2010,53.0,0.5,1.0,2,113
42089,089,42,2009,34.0,1.0,1.0,1,179
12091,091,12,2009,32.0,0.0,0.0,1,56
17091,091,17,2009,32.5,0.0,0.5,2,275
17091,091,17,2010,44.0,0.0,0.0,1,84
20091,091,20,2009,38.875,0.5,0.5,8,1897
20091,091,20,2010,27.125,0.5,0.375,8,2619
36091,091,36,2009,27.0,0.5,1.0,4,460
36091,091,36,2010,43.0,1.0,1.0,1,85
42091,091,42,2009,33.9,0.6,0.9,20,1967
42091,091,42,2010,21.333333333333332,0.6,0.9333333333333333,15,1718
45091,091,45,2009,15.5,1.0,1.0,2,316
45091,091,45,2010,23.333333333333332,0.6666666666666666,0.6666666666666666,3,192
26093,093,26,2009,28.0,1.0,1.0,1,107
36093,093,36,2009,25.0,0.7142857142857143,1.0,7,832
36093,093,36,2010,29.0,0.0,1.0,1,172
39093,093,39,2009,27.0,0.0,1.0,1,89
39093,093,39,2010,16.0,0.0,0.0,1,172
06095,095,06,2009,29.727272727272727,0.5454545454545454,0.7272727272727273,11,986
06095,095,06,2010,40.142857142857146,0.5714285714285714,0.7142857142857143,7,1083
12095,095,12,2009,35.714285714285715,0.5714285714285714,0.7346938775510204,49,5023
12095,095,12,2010,38.41509433962264,0.5094339622641509,0.6981132075471698,53,6321
42095,095,42,2009,26.88888888888889,0.3333333333333333,1.0,9,1172
42095,095,42,2010,21.75,1.0,1.0,4,426
01097,097,01,2009,31.11111111111111,0.3333333333333333,0.7777777777777778,9,1360
01097,097,01,2010,36.333333333333336,0.3333333333333333,1.0,3,462
