ID,Population,Labor Part.,Employment,Unemployment
12087,66947,64.0,59.6,2.6
12089,63040,56.8,52.1,7.8
12091,157191,62.2,54.3,5.1
12095,998797,66.8,61.5,7.9
12097,241173,60.2,55.1,8.3
12099,1157363,60.1,55.2,8.0
12101,398471,51.7,47.8,7.4
12103,796294,57.3,53.6,6.4
12105,506688,54.6,49.6,9.1
12107,58017,46.9,41.5,10.7
12109,175702,61.0,56.9,6.2
12111,237950,52.2,48.1,7.9
12113,131535,56.7,51.4,6.1
12115,345445,49.0,46.5,4.9
12117,358850,64.7,59.8,7.4
12119,106610,25.3,22.8,9.7
12127,427666,52.2,48.5,7.0
13013,55222,60.5,56.3,7.0
13015,79365,65.6,60.9,7.1
13021,119683,57.1,48.4,15.2
13031,58649,59.4,53.4,10.0
13045,87987,61.5,54.5,11.3
13047,N,N,N,N
13051,226638,63.3,55.6,9.3
13057,177737,67.5,63.6,5.8
13059,102053,56.6,51.4,8.6
13063,200243,65.9,58.7,10.6
13067,568893,70.7,65.8,6.8
13073,107562,62.2,56.3,6.0
13077,105262,64.5,60.4,6.2
13089,568904,69.1,62.6,9.1
13095,71931,58.0,47.5,17.4
13097,106302,63.7,58.1,8.5
13113,87804,60.6,55.2,7.9
13115,76758,58.1,53.4,7.9
13117,152884,68.0,64.6,4.8
13121,788809,66.9,61.1,8.6
13127,65130,60.4,56.7,5.9
13135,661227,68.9,64.5,6.2
13139,146199,63.0,60.4,4.2
13151,163385,63.3,56.9,9.8
13153,115049,59.6,52.8,7.4
13179,47760,68.1,49.5,12.0
13185,88099,63.3,53.2,11.8
13215,157501,64.7,54.8,9.2
13217,78693,61.2,55.0,10.2
13223,111651,68.6,65.1,5.1
13245,159250,58.6,47.1,14.3
13247,67940,60.3,54.0,10.2
13285,54162,59.9,53.8,9.9
13295,54659,55.1,49.7,9.9
13297,67499,60.5,53.2,11.9
13313,78906,66.7,61.1,8.4
15001,156199,56.6,53.5,5.4
15003,800437,66.1,58.0,5.2
15007,56493,64.7,61.7,4.0
15009,130748,67.1,62.1,6.9
16001,331667,65.2,62.2,4.3
16005,63475,62.7,58.4,6.8
16019,78010,62.2,59.6,4.1
16027,147389,61.8,57.1,7.2
16055,116556,61.8,56.0,8.3
16083,61340,63.9,61.3,3.9
17001,53348,64.8,60.7,6.3
17019,172166,63.9,60.4,5.4
17031,4189024,65.9,59.5,9.7
17037,85440,68.8,62.8,8.7
17043,740124,69.1,65.0,5.8
17089,402711,69.3,64.8,6.4
17091,87990,63.6,58.6,7.6
17093,90593,74.6,69.5,6.9
17097,547584,68.9,62.6,6.3
17099,89430,58.9,52.7,10.5
17111,240760,70.7,66.8,5.6
17113,140319,68.2,64.8,4.8
17115,86939,62.9,56.7,9.9
17119,215490,63.6,58.6,7.7
17143,147919,63.3,57.7,8.6
17161,118221,62.4,57.5,7.8
17163,209104,59.8,54.1,7.1
17167,158648,66.4,61.5,7.2
17179,108570,63.0,60.5,3.9
17183,63364,57.9,51.1,11.8
17197,525677,69.4,65.2,6.0
17199,53713,58.8,55.6,5.4
17201,227907,65.5,58.2,11.0
18003,279558,67.3,62.3,7.4
18005,62241,68.6,64.7,5.7
18019,90494,66.2,62.2,5.9
18035,98037,59.5,55.2,7.0
18039,150724,65.8,62.8,4.6
18043,60307,67.3,62.9,6.5
18053,55619,57.4,53.0,7.7
18057,225340,73.8,70.9,3.7
18059,N,N,N,N
18063,119723,69.3,65.8,5.0
18067,66303,59.4,54.1,8.8
18081,112680,66.7,62.0,6.9
18085,61920,64.0,60.5,5.4
18089,385384,62.3,55.3,11.4
18091,90186,58.6,51.8,11.6
18095,104930,56.1,52.0,7.2
18097,723334,67.4,61.1,9.2
18105,122495,62.2,57.7,7.2
18109,55191,62.9,58.8,6.4
18127,134360,63.5,60.0,5.4
18141,209647,66.0,61.1,7.3
18157,149548,61.5,57.1,6.8
18163,146437,62.7,59.1,5.7
18167,88513,59.9,54.4,9.2
18177,54215,59.5,54.4,8.6
19013,107860,68.2,64.8,5.0
19049,57747,78.7,76.0,3.5
19061,76749,69.8,67.6,3.2
19103,116119,68.3,66.1,3.1
19113,171309,69.9,67.4,3.5
19153,356510,72.6,69.1,4.5
19155,73645,66.2,62.7,5.1
19163,134632,68.2,64.5,5.1
19169,79631,67.5,64.4,4.6
19193,78742,69.6,65.2,6.1
20015,51108,65.1,61.5,5.3
20045,96736,66.7,62.4,6.3
20091,443440,71.3,68.6,3.8
20103,61886,60.1,54.6,3.1
20161,63240,71.1,57.9,6.5
20173,389230,65.6,61.2,6.1
20177,139963,63.6,60.3,4.8
20209,120308,63.5,57.3,9.6
21015,96122,69.6,65.4,5.9
21029,61341,64.7,59.9,7.4
21037,73722,65.8,62.1,5.7
21047,55340,59.9,40.3,13.8
21059,77210,59.1,55.7,5.5
21067,251471,67.8,63.2,6.7
21093,84408,65.5,56.4,7.1
21111,605244,65.7,61.2,6.8
21117,127557,67.9,63.3,6.6
21145,53082,56.1,53.0,5.2
21151,70854,63.2,57.6,8.7
21195,51227,45.6,40.4,11.3
21227,95497,64.9,59.7,7.9
22005,87702,70.0,65.9,5.9
22015,96768,64.5,57.0,7.1
22017,197389,58.0,53.4,7.4
22019,153879,59.3,54.8,7.4
22033,355444,65.7,61.3,6.5
22045,56990,62.1,56.8,8.5
22051,350726,63.4,59.6,5.8
22055,185266,68.5,65.0,4.9
22057,76693,59.9,55.5,7.4
22063,102004,62.8,59.5,5.4
22071,313650,61.6,55.0,10.3
22073,120561,58.3,54.1,7.3
22079,103030,54.8,49.5,8.6
22097,62569,45.7,42.6,6.8
22103,192358,63.4,59.0,6.5
22105,99214,59.4,53.2,10.4
22109,87352,59.2,55.1,6.9
23001,86076,66.7,62.7,5.9
23003,58214,53.4,49.9,6.4
23005,237629,69.5,66.3,4.5
23011,99666,63.2,58.9,6.8
23019,128332,59.8,55.8,6.4
23031,165808,65.7,62.0,5.3
24001,61439,53.3,47.9,10.0
24003,446544,70.9,64.4,5.7
24005,668127,66.3,62.1,6.3
24009,71494,70.7,61.5,12.3
24013,134653,68.6,66.4,3.1
24015,81000,61.6,58.2,5.5
24017,121214,68.0,63.3,5.6
24021,192558,71.0,67.2,5.0
24025,199931,68.8,64.3,5.6
24027,242852,72.1,68.3,4.7
24031,814414,71.8,66.7,6.6
24033,720273,71.6,64.8,9.1
24037,86065,68.3,62.7,5.3
24043,119663,60.5,53.9,10.8
24045,81586,65.3,61.2,6.1
24510,503915,61.0,53.8,11.8
25001,185358,60.0,56.4,5.8
25003,109072,65.0,59.3,8.6
25005,450380,66.1,61.6,6.8
25009,621243,67.1,62.6,6.8
25011,59253,67.1,63.7,5.0
25013,374896,63.4,57.3,9.4
25015,139713,64.8,59.6,8.0
25017,1284446,69.6,65.9,5.1
25021,559654,69.9,65.2,6.6
25023,407935,67.9,63.4,6.6
25025,648139,67.4,61.7,8.3
25027,656925,67.5,62.8,6.9
26005,88618,62.9,60.2,4.2
26017,86130,57.5,53.0,7.9
26021,124724,60.9,56.9,6.6
26025,107335,57.5,52.3,8.5
26037,62164,61.1,57.5,5.7
26045,88256,63.7,59.2,6.8
26049,327545,55.3,48.6,11.9
26055,74142,63.8,60.4,5.3
26065,233314,63.2,58.7,7.1
26073,59828,63.8,57.9,9.3
26075,129015,57.0,51.5,9.7
26077,208160,65.0,60.0,7.6
26081,489499,67.6,63.6,6.0
26087,71314,57.7,52.5,9.0
26091,80247,59.1,55.2,6.7
26093,149478,65.6,61.5,6.1
26099,694657,63.3,58.8,7.0
26103,56921,54.8,49.8,8.7
26111,67549,61.5,56.4,8.1
26115,121023,60.8,56.8,6.5
26121,136392,57.1,50.5,11.6
26125,997830,65.9,61.7,6.3
26139,216126,69.6,65.8,5.4
26145,157629,58.1,52.8,9.0
26147,128891,60.1,54.9,8.7
26155,56081,59.3,54.2,8.5
26159,59364,59.9,55.1,7.9
26161,295260,64.6,60.9,5.8
26163,1388666,59.0,51.5,12.8
27003,268682,72.6,68.8,5.2
27013,53517,69.9,67.2,3.9
27019,73573,76.0,74.0,2.7
27037,321964,74.6,72.0,3.4
27053,970637,72.1,68.5,5.0
27109,116729,71.0,67.4,5.0
27123,421233,68.6,64.4,6.0
27131,52121,67.8,64.9,4.3
27137,166441,61.6,57.9,5.9
27139,104021,76.0,72.9,4.0
27141,69329,72.5,69.6,4.1
27145,122324,72.9,68.7,5.7
27163,194236,71.3,67.2,5.5
27171,95908,74.1,71.7,3.3
28033,130977,70.4,65.5,6.9
28035,60515,61.9,51.6,16.2
28047,154671,63.1,53.9,9.1
28049,189735,61.9,56.1,9.3
28059,109821,58.1,52.8,8.5
28067,52941,51.7,47.9,7.3
28075,62521,57.4,52.1,7.7
28081,65315,61.1,57.1,6.6
28089,78675,66.6,63.5,4.1
28121,115716,65.0,62.1,4.4
29019,141618,68.9,66.0,4.2
29021,70599,65.2,59.8,7.7
29031,63525,64.8,60.7,6.2
29037,78828,63.6,59.2,6.9
29043,63381,65.1,62.2,4.5
29047,181769,69.4,65.9,4.9
29051,60621,60.3,56.6,5.7
29071,80293,65.0,62.1,4.6
29077,232190,61.6,57.7,6.3
29095,536274,66.0,61.7,6.5
29097,90521,66.0,61.9,6.2
29099,175087,65.2,60.7,6.8
29165,74937,70.9,66.8,5.0
29183,297716,70.9,67.6,4.6
29187,53084,53.5,48.7,8.9
29189,805303,65.3,61.0,6.5
29510,259805,64.3,56.6,12.0
30013,65666,62.7,56.5,3.9
30029,76333,62.2,59.3,4.7
30031,79021,70.4,66.6,5.2
30049,53144,66.0,62.9,4.4
30063,93312,69.4,65.5,5.2
30111,122162,68.4,66.0,3.1
31055,417282,71.4,67.3,5.4
31109,238380,71.5,68.5,4.0
31153,128645,76.7,71.7,3.4
32003,1632006,64.6,58.2,9.4
32031,353452,64.2,59.1,7.7
33005,63521,66.3,63.3,4.6
33009,76140,62.1,59.6,4.1
33011,328711,70.5,66.7,5.4
33013,122277,65.7,62.7,4.5
33015,247094,71.3,67.2,5.3
33017,102861,68.4,64.8,4.7
34001,221898,65.8,58.3,11.4
34003,756912,66.1,62.5,5.3
34005,363796,67.3,61.0,7.7
34007,405078,66.5,60.9,8.2
34009,81008,59.3,52.4,9.9
34011,124585,57.2,52.6,7.9
34013,625046,67.0,59.3,11.6
34015,233512,68.1,62.9,7.5
34017,547110,68.7,63.3,7.8
34019,103600,66.5,63.0,5.0
34021,300402,65.4,60.0,8.3
34023,673844,65.7,61.2,6.8
34025,507547,65.7,61.9,5.8
34027,403588,70.0,65.9,5.7
34029,462208,58.7,53.7,8.4
34031,398197,62.5,58.3,6.6
34033,52038,63.5,57.5,9.5
34035,264594,68.8,65.6,4.6
34037,118349,68.5,63.2,7.7
34039,435619,69.0,63.3,8.3
34041,87765,66.9,61.4,8.2
35001,537426,62.9,57.2,8.4
35005,50346,55.6,51.3,7.7
35013,164526,61.3,54.6,10.3
35025,51027,61.7,59.3,4.0
35031,54451,51.2,41.5,18.8
35035,50504,56.4,45.3,9.8
35043,108008,63.1,57.1,9.3
35045,93423,60.3,54.1,9.5
35049,123050,60.8,56.6,6.8
35061,59540,51.9,44.3,14.4
36001,256137,64.9,60.9,5.9
36005,1111679,58.4,51.4,11.9
36007,163151,57.4,53.6,6.5
36009,62899,58.8,54.2,7.7
36011,64692,61.0,57.0,6.5
36013,107683,57.1,51.9,9.0
36015,70087,55.5,53.3,3.9
36019,69007,56.7,54.1,4.5
36027,244816,65.3,59.9,8.2
36029,755681,62.6,58.8,5.9
36045,92842,64.4,48.1,9.2
36047,2074383,63.4,57.9,8.6
36051,54461,58.1,54.4,6.2
36053,60044,58.1,54.4,5.8
36055,608323,64.7,60.1,7.2
36059,1098235,65.0,61.4,5.4
36061,1418130,67.3,62.9,6.6
36063,175500,61.0,57.1,6.3
36065,188807,59.6,55.0,7.5
36067,376907,63.3,58.6,7.5
36069,90104,63.6,60.1,5.5
36071,289938,64.2,59.0,6.0
36075,97673,59.5,53.6,9.8
36079,80655,69.4,64.4,7.2
36081,1897917,63.9,59.0,7.7
36083,131097,66.5,61.8,6.9
36085,381285,58.4,54.8,6.2
36087,243782,66.0,62.1,5.8
36089,91458,54.6,50.0,8.1
36091,183066,67.4,63.8,4.5
36093,124785,63.4,59.3,6.4
36101,79205,59.9,55.4,7.4
36103,1209074,64.9,61.1,5.7
36105,61595,59.5,54.8,8.0
36109,90174,57.1,53.0,7.2
36111,150907,61.9,56.2,8.9
36113,54565,60.1,57.0,5.2
36117,73570,60.9,55.6,8.4
36119,775921,65.5,61.0,6.9
37001,124372,62.0,57.6,7.0
37019,100347,54.3,50.3,7.4
37021,206549,61.2,57.5,5.6
37023,73736,57.2,49.4,13.6
37025,147302,70.0,62.8,10.0
37027,65965,58.4,53.5,8.4
37031,57562,59.2,53.3,8.5
37035,122590,61.5,57.5,6.4
37037,55497,56.6,52.8,6.6
37045,77409,56.1,49.0,12.6
37049,82415,63.3,48.9,11.4
37051,250709,63.9,48.7,9.6
37057,131066,60.5,54.9,9.1
37063,234932,65.6,61.5,6.1
37067,287928,62.7,56.7,9.5
37071,168146,60.3,54.8,9.2
37081,408910,63.0,58.4,7.1
37085,95679,58.0,46.6,12.8
37089,91835,54.7,52.6,3.7
37097,131605,66.1,60.4,8.6
37101,136467,64.0,59.3,7.0
37109,64029,59.8,53.9,9.8
37119,789140,72.4,66.2,8.5
37125,75261,56.4,52.1,5.3
37127,75735,59.8,53.2,10.9
37129,179134,65.2,59.8,7.7
37133,144123,69.8,44.4,10.1
37135,116239,66.5,61.6,7.1
37147,141038,65.4,57.1,12.6
37151,112672,60.5,56.8,6.0
37155,103955,49.3,43.4,12.1
37157,75071,57.8,53.4,7.5
37159,111310,58.0,52.3,9.8
37161,53908,49.5,44.9,9.3
37171,59410,55.1,51.6,6.2
37179,162935,67.3,62.1,7.7
37183,775729,71.4,67.6,5.3
37191,97508,60.1,51.0,11.5
37193,56256,53.6,48.2,10.2
37195,64235,57.6,52.7,8.2
38015,72262,71.1,68.9,2.4
38017,133267,74.7,72.1,3.4
38035,56793,70.7,65.2,3.8
38101,55311,74.7,68.4,2.6
39003,82691,62.5,56.5,9.5
39007,79166,55.4,51.7,6.2
39013,58110,55.1,50.1,9.0
39017,293843,66.1,61.9,6.4
39023,108903,60.9,55.3,8.9
39025,159100,65.6,62.0,5.5
39029,86000,59.1,53.9,8.8
39035,1021716,63.4,57.1,10.0
39041,142511,70.6,68.6,2.7
39043,62268,62.3,58.3,6.3
39045,117860,62.8,59.9,4.6
39049,968163,70.2,65.9,6.0
39055,74104,66.0,63.2,4.3
39057,133954,62.6,57.3,6.4
39061,638881,66.6,61.0,8.4
39063,60642,64.2,60.7,5.3
39081,56518,53.1,46.1,13.3
39085,187734,66.7,63.1,5.3
39089,133684,66.4,63.2,4.8
39093,242935,62.1,57.2,7.8
39095,345919,63.0,57.8,8.1
39099,191496,59.7,54.8,8.1
39101,54157,51.8,47.2,8.8
39103,139574,69.3,66.0,4.7
39109,82375,64.4,61.8,3.8
39113,427058,61.6,55.5,9.1
39119,68582,56.4,51.8,8.2
39133,135172,67.2,61.5,8.5
39139,97818,55.1,50.5,8.4
39141,62117,54.0,47.1,12.8
39145,62038,49.5,45.4,8.3
39151,303038,62.6,58.4,6.5
39153,439064,64.5,60.2,6.7
39155,167423,56.4,52.8,5.9
39157,73934,63.1,60.2,4.7
39165,170112,65.3,62.0,5.0
39169,90092,61.9,59.0,4.6
39173,106324,66.1,61.9,6.1
40017,99747,69.2,65.7,5.0
40027,215995,66.2,62.8,4.1
40031,97488,62.3,48.3,9.2
40037,55944,58.1,56.3,3.1
40101,54739,54.1,50.7,6.3
40109,590485,65.5,60.8,6.1
40119,66643,58.0,53.8,7.0
40125,55919,57.1,52.7,7.4
40131,70341,63.7,61.3,3.9
40143,485055,67.5,63.9,5.3
40145,58792,64.2,60.9,5.1
41003,73698,59.4,54.6,8.0
41005,318869,64.4,60.1,6.6
41017,137740,61.7,57.7,6.6
41019,89619,50.0,43.3,13.4
41029,171382,56.9,51.9,8.8
41033,70261,45.3,42.3,6.7
41035,52731,53.6,48.0,9.8
41039,297984,59.4,54.8,7.5
41043,94830,57.4,50.8,11.2
41047,252577,60.3,55.0,8.6
41051,636606,68.7,63.3,7.7
41053,62449,60.8,52.6,12.8
41059,58915,56.6,52.2,7.7
41067,440959,68.1,63.4,6.8
41071,81278,58.6,53.7,8.3
42001,83674,62.3,58.9,5.3
42003,1024620,64.4,60.1,6.6
42005,56125,58.3,54.9,5.9
42007,139049,61.2,57.4,5.9
42011,330631,65.6,59.9,8.7
42013,103057,60.1,56.4,6.2
42017,510747,68.2,64.0,6.1
42019,151892,64.4,60.9,5.4
42021,114051,56.2,51.3,8.4
42025,52617,61.7,57.4,7.1
42027,136668,57.2,54.5,4.6
42029,406461,69.1,65.6,5.1
42033,68074,52.3,48.5,7.2
42037,56367,54.6,52.1,4.5
42039,70728,58.4,54.2,7.2
42041,199703,64.9,62.1,4.2
42043,217970,64.3,60.6,5.7
42045,452278,64.0,59.2,7.4
42049,224846,60.7,56.5,6.8
42051,111535,52.9,48.0,9.2
42055,121746,61.4,58.0,5.3
42063,73359,56.8,52.7,7.3
42069,174726,57.1,53.7,5.9
42071,418796,66.3,63.5,4.2
42073,73389,58.5,54.7,6.4
42075,107945,64.4,59.4,7.3
42077,286122,66.2,60.4,8.7
42079,264187,59.9,55.4,7.4
42081,95689,59.2,56.1,5.3
42085,94926,55.6,52.4,5.8
42089,137536,61.0,53.6,12.1
42091,657593,68.9,65.1,5.5
42095,245415,64.5,60.0,6.8
42097,77421,55.2,52.0,5.8
42101,1249699,59.8,52.2,12.8
42107,120807,56.5,52.3,7.5
42111,64541,55.1,52.2,5.4
42125,172358,60.2,57.4,4.7
42129,299578,61.9,58.6,5.3
42133,354148,66.2,62.2,5.9
44003,137272,67.7,62.1,8.3
44005,69280,67.2,60.2,5.7
44007,513833,64.3,58.7,8.5
44009,106979,63.3,59.5,5.8
45003,132671,60.6,55.5,7.6
45007,152899,59.1,53.9,8.7
45013,144562,57.3,49.5,6.5
45015,154856,63.7,57.3,5.6
45019,312797,65.8,60.8,6.3
45031,54091,56.4,46.4,17.8
45035,116466,66.7,60.5,8.3
45041,109004,62.0,54.9,11.3
45045,382325,63.8,59.8,5.9
45047,55439,60.2,54.3,9.9
45051,247464,58.1,53.9,7.1
45057,66676,57.6,51.8,10.2
45059,53821,56.2,50.4,10.3
45063,219499,66.1,61.7,6.4
45073,62261,51.9,47.0,9.1
45075,72209,50.5,45.1,10.6
45077,99044,55.3,51.5,7.0
45079,323609,67.2,59.0,7.8
45083,231508,60.3,56.2,6.8
45085,84307,58.3,46.6,17.1
45091,191688,66.4,60.5,9.0
46099,142117,76.1,72.6,4.4
46103,84487,68.6,65.6,2.7
47001,61408,58.8,53.9,8.3
47009,102950,59.7,54.1,9.3
47011,82470,60.4,54.8,9.2
47037,538443,70.0,65.5,6.4
47059,56790,56.4,50.2,10.9
47065,285314,63.1,58.1,7.6
47093,363276,62.3,58.6,5.9
47113,77656,60.2,56.3,6.3
47119,66958,65.3,60.0,8.0
47125,143131,64.3,52.3,7.6
47141,60444,55.5,51.4,7.3
47147,52596,66.9,60.3,9.9
47149,224535,68.0,63.6,6.2
47155,77147,60.8,55.5,8.8
47157,725940,64.5,58.5,9.0
47163,129359,54.7,51.1,6.5
47165,135125,67.2,62.7,6.4
47179,104027,58.3,54.7,6.2
47187,154319,69.3,66.3,4.2
47189,98751,66.3,63.3,4.5
48005,67357,59.9,53.8,10.1
48021,60386,58.3,53.6,7.9
48027,246783,67.9,55.7,8.2
48029,1423356,65.2,59.8,6.6
48037,72972,54.1,50.2,7.0
48039,256349,63.6,61.4,3.4
48041,170060,63.4,59.8,5.6
48061,302503,54.2,49.7,8.2
48085,672587,72.4,68.7,5.1
48091,97656,58.5,56.5,3.4
48099,58562,57.0,35.8,11.9
48113,1910448,68.5,63.9,6.7
48121,579324,73.1,69.4,4.9
48135,111960,67.7,64.1,5.3
48139,120831,65.2,62.3,4.4
48141,624045,60.5,52.9,8.2
48157,515600,66.3,63.1,4.9
48167,245411,63.5,59.8,5.6
48181,97174,62.1,56.8,8.5
48183,95293,62.3,59.0,5.3
48187,114174,63.8,59.6,5.6
48201,3359448,68.5,64.3,6.1
48203,52216,57.8,54.0,6.7
48209,145857,65.5,60.6,7.2
48213,63544,50.6,47.3,6.5
48215,581033,57.4,52.1,9.3
48231,69155,57.5,53.2,7.5
48245,199507,56.3,51.9,7.8
48251,120878,64.0,59.7,6.4
48257,83941,66.1,60.1,9.0
48291,61219,48.5,46.2,4.8
48303,229698,66.2,63.3,4.4
48309,190120,59.8,57.0,4.7
48329,116738,72.7,69.9,3.8
48339,395794,64.7,61.6,4.5
48347,51470,61.9,57.4,7.2
48355,277278,64.4,59.5,6.9
48361,64949,60.4,56.5,6.4
48367,96842,61.6,57.8,6.1
48375,91270,60.6,57.3,5.3
48381,99781,71.1,69.2,2.6
48397,66149,68.7,65.0,4.9
48409,N,N,N,N
48423,171075,59.9,55.5,7.1
48439,1475348,68.0,63.6,6.2
48441,104672,66.8,60.1,5.4
48451,92478,59.7,55.9,2.5
48453,910307,70.9,67.7,4.4
48469,70608,65.4,63.1,3.6
48471,N,N,N,N
48479,185123,58.3,54.5,6.5
48485,105543,61.7,53.2,6.0
48491,370796,68.9,65.7,4.3
49005,84789,66.1,62.9,4.5
49011,230405,68.9,64.9,4.7
49035,813098,71.0,67.6,4.6
49049,383699,68.0,64.7,4.8
49053,114324,55.0,51.9,5.5
49057,178779,68.4,63.4,6.7
50007,134148,70.0,66.4,4.8
51003,85288,59.3,55.8,5.0
51013,191047,78.2,74.1,3.2
51015,61218,62.3,59.5,3.8
51019,62648,60.7,57.2,5.7
51041,260859,69.7,65.5,5.3
51059,896314,72.3,67.7,5.2
51061,53716,68.0,64.9,4.4
51069,65017,68.0,65.1,4.2
51085,81769,68.9,66.1,4.0
51087,254760,70.7,66.0,6.6
51095,60129,58.5,54.3,4.9
51107,266862,75.3,71.5,4.1
51121,83693,57.3,53.3,6.9
51153,334031,73.5,68.1,5.0
51161,77312,62.1,59.1,4.6
51165,62819,66.2,62.5,5.5
51177,99822,68.0,63.3,6.4
51179,107701,69.5,62.5,5.0
51199,52440,65.9,55.4,6.8
51510,125405,79.8,75.3,3.8
51550,184067,65.2,57.4,7.2
51650,110571,66.4,56.0,9.7
51680,65438,57.9,54.5,5.8
51700,144476,68.5,57.7,8.4
51710,199996,67.3,51.8,8.9
51740,75548,65.4,54.8,10.9
51760,181491,67.1,60.2,10.1
51770,79963,64.5,59.2,8.0
51800,67300,67.2,59.8,8.5
51810,358921,70.3,60.6,5.3
53005,143207,62.5,58.8,5.8
53007,58114,61.5,55.8,9.2
53009,61550,51.8,47.9,7.4
53011,350596,64.4,59.7,7.2
53015,81923,53.9,47.0,12.7
53021,61096,64.5,61.8,4.2
53025,68391,63.1,58.7,6.9
53027,57337,51.4,45.2,12.2
53029,65957,59.3,49.4,8.2
