ID,Population,Labor Part.,Employment,Unemployment
18063,118466,67.9,63.9,5.8
18067,65261,61.2,56.9,7.1
18081,112124,67.7,63.5,5.6
18085,61400,63.7,60.1,5.7
18089,382686,62.0,56.4,9.1
18091,89676,57.9,53.0,8.4
18095,104271,56.2,51.6,8.1
18097,720203,67.7,60.5,10.6
18105,121833,61.9,58.3,5.8
18109,55361,68.2,64.8,5.0
18127,132613,64.6,59.3,8.2
18141,209358,64.0,58.3,8.8
18157,146249,63.3,58.7,7.1
18163,145132,60.8,56.5,7.1
18167,88083,55.6,51.1,8.0
18177,54627,52.9,48.0,9.2
19013,107234,67.2,61.9,7.9
19049,N,N,N,N
19061,76128,68.3,66.1,3.3
19103,114062,71.6,69.6,2.8
19113,170080,70.5,67.0,4.9
19153,350027,73.4,69.1,5.7
19155,72732,66.3,62.0,6.0
19163,133695,65.0,61.8,4.5
19169,78002,67.9,65.0,4.2
19193,79180,70.2,66.1,5.6
20015,50620,65.3,61.6,5.4
20045,95296,69.4,64.7,6.7
20091,436346,73.2,69.8,4.6
20103,61065,61.2,55.6,5.3
20161,63353,64.1,51.8,5.8
20173,384637,66.6,61.4,6.9
20177,140075,63.8,58.4,8.3
20209,119474,65.2,58.2,10.8
21015,93070,72.5,67.8,6.5
21029,61556,66.2,60.2,9.0
21037,72047,69.0,63.3,8.3
21047,55706,62.6,45.3,11.8
21059,76356,61.9,56.9,7.9
21067,248945,68.1,62.7,7.7
21093,83289,65.5,56.6,6.6
21111,602734,65.2,60.1,7.7
21117,126375,67.4,62.0,7.9
21145,51913,58.7,53.4,9.0
21151,69501,63.7,59.7,6.1
21195,51535,44.4,38.2,14.1
21227,93867,67.1,63.4,5.4
22005,86273,69.4,65.3,5.7
22015,95684,68.0,60.6,4.7
22017,200162,58.8,54.6,6.8
22019,152869,62.5,56.7,9.2
22033,354014,64.2,59.5,7.4
22045,56829,61.2,54.2,11.3
22051,350322,64.3,59.8,6.8
22055,181069,68.5,64.6,5.5
22057,76568,58.9,54.9,6.7
22063,102533,63.8,57.9,9.0
22071,308673,62.3,56.2,9.4
22073,120361,57.3,53.1,7.1
22079,103989,57.1,51.3,9.8
22097,63872,52.8,50.4,4.7
22103,188896,64.1,58.5,8.4
22105,97536,62.8,54.5,13.0
22109,87503,59.1,56.2,4.5
23001,86172,65.5,60.4,7.9
23003,58484,59.2,55.0,6.8
23005,235214,67.1,63.1,5.7
23011,99877,62.1,57.2,7.7
23019,128525,60.5,55.7,7.8
23031,164939,66.6,62.2,6.3
24001,62327,51.8,46.3,10.6
24003,443864,70.8,63.4,6.7
24005,665998,67.0,62.5,6.6
24009,71731,71.0,64.2,8.2
24013,135071,69.8,66.5,4.7
24015,80017,69.0,63.9,7.3
24017,119228,70.2,65.3,6.1
24021,189877,71.3,66.3,6.2
24025,198501,70.2,65.4,6.1
24027,238721,72.2,67.9,5.3
24031,803863,72.8,67.9,6.2
24033,708647,71.7,64.7,9.2
24037,85616,66.9,61.1,5.0
24043,120328,62.5,57.4,7.8
24045,81764,66.8,61.6,7.8
24510,503391,61.6,54.7,11.1
25001,184990,60.0,55.1,7.8
25003,108930,62.7,57.3,8.5
25005,449531,64.7,58.1,10.2
25009,614272,67.5,62.1,7.9
25011,59662,67.8,63.1,7.0
25013,374472,62.6,55.7,10.8
25015,138737,65.5,60.9,7.1
25017,1269263,69.8,65.0,6.8
25021,557436,68.8,64.1,6.7
25023,402230,68.4,62.6,8.2
25025,637682,69.7,64.1,8.0
25027,652397,66.3,61.5,7.1
26005,87498,62.9,59.1,6.1
26017,86853,57.3,52.9,7.6
26021,124255,60.4,54.6,9.6
26025,107323,60.8,55.3,8.8
26037,61225,62.7,59.2,5.4
26045,88382,63.1,58.4,7.3
26049,328994,56.6,49.5,12.5
26055,72390,63.4,58.7,7.1
26065,231073,64.7,57.6,11.1
26073,59592,64.7,58.0,10.3
26075,128916,57.2,50.9,11.0
26077,206153,65.9,59.0,10.3
26081,481297,67.9,62.7,7.6
26087,71116,59.9,53.3,11.0
26091,79632,60.5,55.1,8.9
26093,147137,65.9,62.3,5.5
26099,690691,63.5,57.9,8.8
26103,56810,57.0,51.7,9.1
26111,67598,59.8,54.1,9.5
26115,120682,60.2,54.3,9.8
26121,134636,60.0,52.8,11.9
26125,989431,66.3,61.9,6.6
26139,212135,66.9,62.8,6.1
26145,157977,57.8,51.9,10.1
26147,128723,60.5,53.9,11.0
26155,55582,59.8,51.2,14.2
26159,59717,58.4,54.6,6.6
26161,291642,65.0,59.9,7.8
26163,1394611,58.7,50.0,14.8
27003,266085,73.2,68.9,5.9
27013,53945,72.1,68.5,5.0
27019,71017,77.3,74.7,3.4
27037,317655,74.1,70.3,5.2
27053,957496,71.5,67.2,6.1
27109,115506,73.1,69.6,4.8
27123,416621,69.2,64.3,7.1
27131,51308,70.2,66.6,5.1
27137,166509,62.8,59.3,5.6
27139,102069,75.6,72.5,4.1
27141,67356,75.1,71.5,4.8
27145,121329,74.0,70.7,4.5
27163,191598,71.8,68.3,4.8
27171,95143,75.7,72.7,4.0
28033,127607,69.9,64.9,7.2
28035,61069,62.2,53.0,13.8
28047,153947,64.5,56.4,8.3
28049,189544,62.6,55.9,10.8
28059,109675,58.4,52.1,10.2
28067,53215,54.1,48.5,9.8
28075,62699,58.9,51.8,10.4
28081,65077,59.7,55.9,6.3
28089,77347,67.4,64.4,3.8
28121,113882,62.7,59.1,5.6
29019,139508,71.1,68.1,4.2
29021,70707,63.1,57.6,8.2
29031,61402,66.0,61.7,6.4
29037,78114,67.3,62.8,6.4
29043,61562,68.3,63.0,7.7
29047,178172,70.2,65.8,6.1
29051,61292,61.2,57.7,5.6
29071,80568,65.1,60.1,7.7
29077,229589,63.3,58.9,7.0
29095,532765,66.5,62.1,6.5
29097,89480,64.6,60.0,6.7
29099,173775,67.0,60.8,9.1
29165,73330,72.1,67.2,5.4
29183,291994,72.1,68.4,5.0
29187,53049,48.8,44.9,7.9
29189,803389,66.7,61.9,7.3
29510,260565,63.6,56.5,11.1
30013,65783,65.4,57.2,5.6
30029,74428,63.1,59.8,5.3
30031,77584,72.8,68.0,6.3
30049,52585,66.6,64.3,3.2
30063,92089,69.9,62.6,10.4
30111,121708,66.3,63.2,4.5
31055,412795,71.1,67.8,4.6
31109,235699,72.5,68.7,5.1
31153,126380,74.8,68.8,5.0
32003,1594314,65.3,57.7,11.2
32031,347745,66.2,59.7,9.7
33005,64811,66.4,60.7,8.5
33009,75959,64.0,60.8,5.1
33011,324784,68.8,64.3,6.5
33013,121062,66.5,63.2,5.0
33015,244800,71.9,67.4,5.9
33017,102376,71.2,67.1,5.2
34001,221222,65.1,56.8,12.4
34003,747911,65.2,60.5,7.1
34005,363925,67.9,61.4,8.0
34007,405377,66.0,59.3,10.1
34009,80906,59.4,53.3,9.7
34011,123964,55.3,47.1,14.9
34013,619783,66.4,57.2,13.8
34015,230272,66.5,59.7,10.2
34017,539758,68.9,62.4,9.4
34019,102997,66.4,62.6,5.7
34021,299358,66.0,59.9,9.2
34023,666335,65.5,60.1,8.2
34025,505540,66.7,61.0,8.4
34027,399742,69.1,64.9,6.0
34029,460197,58.4,53.0,9.1
34031,397011,63.2,58.0,8.2
34033,52265,61.5,54.4,11.4
34035,262251,69.3,65.4,5.7
34037,117784,70.0,64.9,7.1
34039,430590,68.6,61.8,10.0
34041,86444,67.4,60.7,9.8
35001,535030,63.3,58.1,7.7
35005,49767,60.3,57.1,5.3
35013,164018,63.1,54.8,12.5
35025,49849,62.3,58.2,6.7
35031,53379,45.5,38.7,14.9
35035,51504,56.9,43.5,16.5
35043,106099,59.8,53.8,9.8
35045,95066,58.2,53.0,8.5
35049,120858,60.8,55.3,9.0
35061,58954,54.2,49.7,7.9
36001,255455,64.9,60.6,6.5
36005,1093503,59.0,50.4,14.6
36007,163239,58.0,53.2,8.2
36009,62851,59.5,53.9,9.3
36011,64855,61.3,57.5,6.2
36013,108679,58.7,53.1,9.6
36015,71853,57.5,53.5,6.9
36019,68479,54.7,49.6,9.2
36027,244236,65.5,60.0,8.2
36029,751681,62.8,58.2,7.4
36045,91860,66.3,48.1,12.1
36047,2051110,63.3,56.7,10.4
36051,54465,59.6,56.4,5.3
36053,59888,58.6,55.5,5.1
36055,607737,64.5,58.8,8.8
36059,1089615,65.0,60.7,6.6
36061,1412105,67.3,62.2,7.5
36063,176256,62.8,56.9,9.2
36065,190037,58.5,54.1,7.2
36067,378401,64.3,59.0,8.0
36069,88634,65.8,60.9,7.3
36071,287826,67.1,60.4,8.0
36075,97965,61.5,54.4,11.4
36079,81295,69.2,65.6,5.1
36081,1877857,64.2,58.5,8.9
36083,130970,63.5,58.1,8.5
36085,379237,59.9,55.4,7.3
36087,243141,66.2,60.1,9.2
36089,91545,54.4,48.3,10.9
36091,180874,68.1,62.8,6.9
36093,124285,65.3,59.5,8.8
36101,79321,59.1,54.3,8.1
36103,1203740,65.5,61.0,6.9
36105,61793,57.9,49.3,14.5
36109,89193,59.5,56.3,5.2
36111,150634,62.9,57.3,8.8
36113,54569,65.9,61.2,7.1
36117,74374,59.8,56.9,4.8
36119,771040,66.6,61.0,8.4
37001,123625,60.1,55.9,6.9
37019,97217,51.6,44.8,13.1
37021,204273,62.7,58.9,6.1
37023,73964,56.5,49.5,12.3
37025,143878,67.5,61.3,9.1
37027,66660,53.0,44.2,16.7
37031,56773,57.6,48.3,12.4
37035,122651,62.2,55.8,10.4
37037,54444,54.9,50.9,7.1
37045,77977,63.0,55.0,12.6
37049,82803,60.5,47.2,10.2
37051,250191,64.3,45.7,12.4
37057,130399,59.8,52.5,12.3
37063,230351,68.7,63.6,7.2
37067,284107,63.4,58.3,7.9
37071,166127,63.0,56.3,10.4
37081,404058,64.0,58.2,8.9
37085,93605,60.6,49.1,11.4
37089,89634,56.5,52.8,6.7
37097,129388,64.6,58.4,9.6
37101,135704,65.1,58.2,10.4
37109,63839,66.7,58.6,12.1
37119,769199,71.9,65.2,9.3
37125,74053,53.8,47.3,7.5
37127,75995,62.0,55.0,11.4
37129,175706,66.4,60.0,9.2
37133,141560,72.2,43.6,13.4
37135,115165,65.7,60.8,7.3
37147,139997,64.7,57.0,11.7
37151,112466,58.3,52.5,10.0
37155,103291,53.7,46.7,12.8
37157,75151,58.5,52.2,10.8
37159,109140,57.9,49.0,15.1
37161,54628,51.5,46.1,10.5
37171,58401,54.4,50.8,6.6
37179,158609,69.6,64.2,7.7
37183,752877,71.5,66.5,6.8
37191,96643,63.8,52.4,13.2
37193,56349,52.4,45.2,13.7
37195,64293,61.7,56.7,7.6
38015,69527,74.0,72.9,1.3
38017,130428,73.5,71.8,2.2
38035,56945,73.1,66.9,5.0
38101,54376,73.8,66.5,1.8
39003,83630,64.4,58.1,9.7
39007,79963,55.9,51.1,8.3
39013,58045,54.9,51.2,6.7
39017,289900,65.2,60.6,7.1
39023,108728,60.6,55.3,8.6
39025,157177,67.0,64.1,4.2
39029,85620,58.7,54.1,7.9
39035,1021726,63.2,56.5,10.6
39041,138365,70.7,68.4,3.1
39043,61480,62.3,57.2,8.1
39045,116895,62.3,58.4,6.1
39049,953948,69.4,64.7,6.6
39055,73816,64.1,61.2,4.5
39057,132958,63.5,56.1,8.1
39061,638011,64.8,59.3,8.5
39063,59877,65.4,61.7,5.7
39081,56707,53.3,49.8,6.6
39085,187365,65.8,61.7,6.1
39089,132396,67.3,62.0,7.7
39093,241479,64.9,59.5,8.3
39095,345921,62.1,55.1,11.2
39099,190900,58.3,52.3,9.9
39101,53972,51.7,46.7,9.5
39103,137736,67.1,64.3,4.2
39109,81656,64.7,60.0,7.3
39113,429114,62.2,55.6,10.2
39119,67957,59.8,54.4,9.0
39133,137246,68.9,62.3,9.6
39139,98307,55.3,49.8,9.8
39141,62428,51.4,45.7,11.1
39145,63085,48.2,44.8,7.1
39151,302919,61.6,56.3,8.6
39153,437519,64.7,58.6,9.4
39155,167709,55.5,50.9,8.4
39157,74345,61.0,56.3,7.7
39165,167340,66.7,61.2,8.1
39169,89661,63.5,61.2,3.6
39173,105294,66.4,60.8,8.3
40017,95744,70.1,67.4,3.4
40027,214273,65.8,61.8,5.8
40031,97341,65.3,49.0,11.4
40037,55250,55.5,52.3,5.7
40101,54910,56.4,51.8,8.0
40109,581623,65.3,60.7,6.1
40119,64313,57.4,54.7,4.5
40125,55692,56.2,51.9,7.4
40131,69875,64.5,60.3,6.2
40143,480376,66.7,62.2,6.6
40145,57981,63.6,59.1,6.9
41003,74408,57.6,52.3,9.2
41005,313040,64.9,59.2,8.7
41017,132970,59.8,55.9,6.5
41019,88394,49.2,43.6,11.0
41029,169244,58.0,51.9,10.6
41033,69107,44.6,39.0,12.7
41035,53394,56.8,49.8,11.7
41039,295537,59.8,54.1,9.5
41043,94238,58.3,51.8,11.1
41047,250682,61.4,55.9,8.8
41051,627964,68.3,61.9,9.3
41053,60881,62.5,55.5,11.3
41059,58895,58.5,52.5,10.3
41067,432938,69.1,64.0,7.4
41071,79701,60.9,54.5,10.5
42001,82862,65.5,60.7,7.3
42003,1023673,64.8,60.0,7.4
42005,56307,58.2,53.7,7.7
42007,140657,62.8,58.3,7.1
42011,329797,65.6,60.1,8.4
42013,103271,59.6,56.8,4.8
42017,507292,68.4,62.8,8.0
42019,151572,64.9,61.0,6.0
42021,116931,56.1,51.1,8.8
42025,53418,60.8,54.0,11.1
42027,134975,57.8,54.6,5.3
42029,402873,69.4,65.0,6.2
42033,67846,52.7,47.9,9.2
42037,56017,59.8,56.4,5.7
42039,70305,56.3,52.8,6.1
42041,197045,64.1,60.0,6.0
42043,216806,67.1,61.8,7.7
42045,450454,65.6,59.4,9.4
42049,226255,61.5,57.0,7.4
42051,111181,51.4,47.6,7.3
42055,120743,64.0,59.1,7.3
42063,73523,59.5,53.9,9.3
42069,175971,58.8,54.9,6.6
42071,415104,66.6,61.9,6.9
42073,73097,57.4,53.3,7.0
42075,108033,64.3,59.0,8.2
42077,283902,64.3,58.5,9.1
42079,264240,59.9,55.2,7.9
42081,95494,60.5,54.8,9.4
42085,95154,58.9,54.8,7.0
42089,136563,64.4,56.6,11.8
42091,652848,68.4,63.6,6.9
42095,244902,63.5,58.5,7.9
42097,77704,58.4,54.2,7.2
42101,1243421,59.7,51.5,13.8
42107,121342,58.0,53.3,8.0
42111,64079,56.9,52.6,7.7
42125,172240,62.7,58.1,7.4
42129,302907,60.3,56.5,6.3
42133,351762,67.5,62.2,7.8
44003,137756,69.8,64.0,8.1
44005,69680,66.5,58.0,9.0
44007,511864,65.0,58.5,9.9
44009,106493,64.5,59.6,7.3
45003,131756,60.2,52.4,12.7
45007,150757,58.1,52.9,9.0
45013,139732,59.8,53.9,4.9
45015,151367,65.4,56.3,10.4
45019,304117,66.7,61.1,7.7
45031,54192,56.7,47.1,16.4
45035,111714,66.1,60.3,7.8
45041,108796,59.5,52.0,12.6
45045,374847,63.1,58.5,7.2
45047,55461,57.7,49.3,14.5
45051,238129,59.9,54.3,9.3
45057,65493,54.4,49.6,8.9
45059,52912,57.0,52.6,7.6
45063,215597,67.0,61.7,7.5
45073,61271,53.2,49.4,7.0
45075,72583,51.8,46.6,10.1
45077,99507,56.7,51.5,9.3
45079,321391,67.0,56.7,11.0
45083,228362,61.7,56.2,8.7
45085,84922,60.1,50.3,11.6
45091,186391,65.1,60.4,7.1
46099,138983,75.0,72.0,3.6
46103,82641,68.8,64.2,5.0
47001,61141,51.4,46.5,9.5
47009,102009,57.9,53.1,8.1
47011,81271,60.2,53.7,10.7
47037,529594,69.7,64.7,7.1
47059,56222,53.2,48.9,8.1
47065,281647,62.4,57.6,7.7
47093,360347,64.0,59.1,7.6
47113,78423,60.9,55.2,9.4
47119,66037,62.2,57.4,7.7
47125,138722,66.3,52.5,8.8
47141,59447,55.7,49.6,10.6
47147,52513,65.9,59.7,9.1
47149,216132,70.0,64.8,7.0
47155,75501,62.3,57.4,7.9
47157,726092,65.9,58.4,11.1
47163,128932,57.2,51.8,9.4
47165,133048,65.6,61.6,5.8
47179,103460,62.3,59.0,5.2
47187,148692,68.7,66.0,4.1
47189,96319,65.9,61.9,6.0
48005,66330,59.0,55.5,5.9
48021,58899,60.0,54.3,9.5
48027,243532,65.9,52.2,11.0
48029,1389866,65.4,59.7,7.3
48037,74223,53.7,49.3,8.2
48039,250872,66.0,62.5,5.1
48041,165617,63.5,59.2,6.7
48061,297293,54.8,47.8,12.5
48085,647434,71.9,68.0,5.2
48091,95121,61.4,58.1,5.0
48099,59295,59.6,40.0,11.6
48113,1876304,69.0,63.7,7.6
48121,557263,72.8,68.8,5.4
48135,109531,69.1,64.8,6.2
48139,118904,67.3,62.1,7.6
48141,615812,61.2,53.1,8.6
48157,489767,68.5,64.9,5.3
48167,239724,63.5,58.6,7.5
48181,96879,60.2,54.5,9.5
48183,94354,60.9,58.2,4.5
48187,109975,65.8,60.4,6.5
48201,3274749,68.6,63.6,7.4
48203,51326,59.7,52.5,12.0
48209,138635,68.1,63.4,6.8
48213,63627,49.2,44.2,10.1
48215,566956,57.7,52.5,9.1
48231,68007,60.2,53.7,10.7
48245,198487,55.5,51.0,8.2
48251,118661,60.1,55.7,7.2
48257,81663,67.2,63.3,5.8
48291,59554,47.1,43.6,7.3
48303,226848,66.0,61.2,7.1
48309,188237,63.8,59.7,6.4
48329,113148,70.2,68.2,2.7
48339,380178,63.3,59.5,5.8
48347,51777,55.8,50.7,9.0
48355,272711,65.6,60.9,6.1
48361,65148,59.8,55.3,7.5
48367,94968,63.6,59.3,6.2
48375,91316,62.3,59.3,4.7
48381,99023,69.1,65.8,4.7
48397,63715,71.0,65.7,7.3
48409,50394,62.3,58.6,5.4
48423,168447,62.6,57.8,7.7
48439,1446008,69.3,64.4,6.8
48441,104537,66.2,59.8,5.4
48451,90814,63.5,56.6,4.1
48453,883712,73.0,68.5,6.1
48469,69590,63.1,59.9,5.2
48471,59876,36.7,35.3,3.0
48479,181358,55.6,51.8,7.0
48485,104412,62.9,53.7,6.3
48491,354935,70.1,65.4,6.4
49005,84337,68.1,64.3,5.6
49011,224962,69.4,65.7,3.7
49035,804093,70.5,66.3,5.8
49049,376806,66.1,62.3,5.5
49053,108909,57.3,53.8,6.1
49057,176146,65.6,61.7,5.8
50007,133163,70.3,66.1,6.0
51003,83699,59.3,56.9,3.0
51013,191250,77.1,72.8,3.5
51015,60982,59.6,56.5,5.0
51019,56221,62.7,59.3,5.1
51041,256366,70.3,64.7,7.5
51059,887584,73.2,68.4,5.1
51061,53663,66.8,63.4,5.0
51069,64055,68.8,64.9,5.6
51085,80951,68.1,64.8,4.1
51087,251140,68.9,64.6,6.2
51095,57638,58.5,53.4,7.0
51107,255419,76.4,72.4,4.6
51121,82865,55.0,52.7,3.3
51153,326691,74.7,68.8,5.9
51161,76777,62.9,58.1,7.2
51165,62155,67.3,63.6,5.6
51177,98162,68.6,64.9,4.9
51179,104492,68.5,60.4,5.9
51199,52481,68.2,56.6,7.6
51510,124584,78.7,74.3,4.5
51550,180951,65.8,57.1,8.5
51650,110226,64.0,54.9,9.1
51680,63776,58.9,52.1,11.3
51700,142516,68.9,58.9,8.2
51710,200234,67.2,49.9,9.8
51740,75635,63.9,55.3,9.2
51760,177763,64.3,57.3,10.8
51770,79077,64.0,59.3,6.9
51800,66193,68.6,59.6,10.8
51810,355591,71.1,61.6,6.3
53005,139702,64.4,59.2,8.0
53007,58184,63.3,59.4,6.2
53009,61307,51.0,45.6,10.4
53011,343298,62.8,57.0,8.9
53015,81313,56.5,51.0,9.7
53021,58872,65.5,60.3,7.9
53025,67408,61.6,55.1,10.6
53027,58215,51.1,43.2,14.9
