ID,Population,Labor Part.,Employment,Unemployment
17113,131908,71.2,66.9,6.0
17115,86867,62.4,58.8,5.4
17119,213934,65.2,60.9,6.1
17143,144100,65.7,62.6,4.6
17161,117445,65.3,61.7,5.4
17163,203551,66.9,59.6,7.5
17167,153855,70.9,66.3,6.3
17179,105863,65.8,63.1,3.4
17183,63482,62.9,57.4,8.7
17197,511166,72.9,67.9,6.8
17201,235608,65.5,60.6,7.5
18003,267674,67.9,63.4,6.6
18005,58361,66.0,61.1,7.1
18019,83556,70.7,66.1,6.3
18035,94569,61.4,54.6,10.9
18039,149131,71.3,65.8,7.7
18043,58659,68.1,64.3,5.7
18053,56077,57.7,51.0,11.4
18057,198724,75.3,72.9,3.1
18059,52407,65.3,61.5,5.4
18063,105860,71.2,69.0,3.1
18067,65012,60.7,54.7,9.9
18081,107891,72.7,68.0,5.4
18085,58802,71.1,64.2,9.7
18089,382012,63.5,58.9,7.1
18091,88310,64.5,59.0,8.5
18095,105179,61.4,55.3,9.9
18097,669738,69.6,64.1,7.8
18105,108254,63.6,59.5,6.2
18109,55236,69.2,63.4,8.2
18127,128765,69.2,66.4,4.0
18141,206770,66.6,60.7,8.7
18157,132657,66.1,62.0,5.8
18163,138644,64.7,61.8,4.0
18167,85798,57.9,54.2,6.0
18177,54653,61.8,54.3,12.2
19013,103249,67.0,64.4,3.8
19061,73401,72.5,70.4,2.7
19103,103868,73.6,71.5,2.8
19113,162973,71.5,68.9,3.3
19153,322419,75.3,72.2,3.7
19155,70357,69.2,66.8,3.3
19163,127550,71.5,68.1,4.4
19169,72884,73.3,71.7,2.1
19193,78175,71.6,68.0,4.8
20045,95607,73.3,68.3,6.3
20091,409771,76.6,73.8,3.6
20103,59571,62.9,53.9,6.9
20161,57396,72.6,58.2,4.6
20173,363309,70.5,65.9,5.4
20177,136173,70.3,66.4,4.8
20209,115017,68.8,61.8,10.1
21015,87151,75.2,72.0,4.1
21029,N,N,N,N
21037,69721,66.1,62.0,5.9
21047,56336,61.0,43.2,11.9
21059,74203,61.3,58.1,5.1
21067,226757,70.9,67.2,5.2
21093,76332,62.7,50.8,5.3
21111,559877,66.9,62.0,7.0
21117,121707,69.6,66.7,4.2
21145,52370,61.5,57.5,6.5
21151,65883,66.4,62.0,6.2
21195,N,N,N,N
21227,83891,66.7,62.6,6.1
22005,75913,70.6,67.0,4.6
22015,84367,67.9,59.9,6.7
22017,196124,62.2,56.9,7.9
22019,143322,63.0,58.7,6.8
22033,333027,68.1,64.4,5.3
22045,57272,58.9,55.9,4.9
22051,345813,64.8,61.0,5.3
22055,159989,69.0,65.7,4.5
22057,73021,61.1,58.8,3.2
22063,91147,66.9,65.3,2.4
22071,255126,59.4,52.6,11.2
22073,114737,63.5,60.1,5.3
22079,102885,59.6,55.1,6.5
22097,70704,53.9,51.9,3.7
22103,177302,64.6,60.8,4.4
22105,88962,61.5,58.4,4.2
22109,82807,61.0,58.6,3.0
23001,85086,68.2,64.2,5.6
23003,59541,60.3,56.2,6.8
23005,224439,68.0,64.5,4.4
23011,99023,65.4,61.4,6.1
23019,122301,66.4,62.7,5.2
23031,163195,68.4,64.2,5.3
24001,61123,56.7,51.6,8.7
24003,403659,70.8,66.5,4.0
24005,635428,68.7,65.2,4.8
24009,69868,70.5,66.5,3.1
24013,134462,69.7,67.4,3.0
24015,77848,68.6,65.6,4.2
24017,108249,76.6,71.7,4.4
24021,175583,73.9,69.8,4.8
24025,188569,73.5,69.6,4.6
24027,214474,75.2,71.5,3.8
24031,748615,73.6,69.5,4.8
24033,643680,74.4,69.2,6.2
24037,78693,73.3,67.1,2.4
24043,116007,65.2,61.4,5.7
24045,74752,67.0,63.2,5.6
24510,502609,63.6,57.3,9.8
25001,186913,61.4,58.1,4.6
25003,108259,64.2,60.5,5.6
25005,438816,69.1,64.2,7.0
25009,585610,68.6,64.4,6.1
25011,60190,70.2,64.8,7.7
25013,365344,63.5,57.4,9.2
25015,133930,69.7,65.7,5.6
25017,1199828,70.1,66.6,4.7
25021,530023,69.7,66.4,4.7
25023,388556,71.4,66.9,6.3
25025,605087,69.2,63.8,7.7
25027,622439,69.7,65.8,5.4
26005,87682,66.9,63.2,5.4
26017,86471,63.1,58.4,7.2
26021,126126,65.4,60.1,7.9
26025,107744,63.4,57.2,9.5
26037,55069,65.8,62.7,4.4
26045,85869,69.2,64.4,6.8
26049,334443,60.2,53.3,11.4
26055,69174,68.1,62.5,8.0
26065,224473,65.0,60.2,7.0
26073,55802,65.7,57.8,11.9
26075,127031,59.2,55.2,6.7
26077,195671,67.9,61.6,9.1
26081,461448,69.3,64.0,7.6
26087,72688,61.0,54.4,10.4
26091,80806,64.9,59.2,8.7
26093,144323,71.5,65.4,8.1
26099,660963,66.8,60.4,9.4
26103,54752,62.9,58.5,6.8
26111,65703,62.2,57.5,7.6
26115,121292,66.3,59.8,9.8
26121,135884,64.1,56.5,11.8
26125,952834,68.6,63.7,7.1
26139,201635,71.2,66.1,7.0
26145,159280,57.9,51.8,10.4
26147,134360,64.3,58.6,8.7
26155,56172,61.1,55.8,8.7
26159,60588,63.8,56.4,11.6
26161,281436,63.8,59.4,6.8
26163,1507568,60.7,52.4,13.6
27003,253008,76.6,73.3,4.2
27019,67904,78.6,77.0,2.1
27037,301644,78.6,75.4,3.8
27053,902719,73.8,69.5,5.8
27109,108671,74.6,72.3,3.0
27123,395849,69.9,65.0,6.9
27137,163148,62.9,58.5,6.4
27139,94711,80.9,77.2,4.4
27141,65587,77.5,73.4,5.3
27145,118621,73.5,69.8,4.8
27163,177237,75.4,72.9,3.0
27171,88997,78.4,74.7,4.4
28033,114979,73.9,69.3,5.5
28035,62072,66.0,61.2,6.0
28047,136603,65.9,57.2,5.6
28049,188567,65.0,60.0,7.3
28059,101284,65.5,60.3,6.5
28067,50842,64.4,59.8,6.6
28075,60240,60.5,53.3,8.2
28081,61255,65.1,61.4,5.6
28089,69415,71.1,65.6,7.6
28121,108392,66.6,63.3,4.6
29019,123954,72.1,67.9,5.3
29021,70574,64.2,60.5,5.2
29031,59194,69.7,66.2,4.3
29037,76505,71.2,68.3,3.7
29043,58112,71.0,67.4,5.0
29047,165202,72.2,69.3,4.0
29051,59033,68.2,64.6,3.6
29071,78871,68.6,65.3,4.5
29077,213879,66.8,64.1,4.0
29095,517200,69.7,64.4,7.5
29097,90124,67.3,61.4,8.7
29099,170136,70.5,67.0,4.9
29165,68046,71.3,67.7,4.6
29183,269495,73.8,70.5,4.3
29189,792703,67.5,63.6,5.5
29510,276692,65.7,59.1,10.0
30013,64760,67.0,58.7,5.2
30029,69220,63.4,60.4,4.8
30031,75030,72.3,69.1,4.5
30063,87281,68.9,65.7,4.5
30111,112408,70.1,68.1,2.6
31055,380931,73.2,69.1,5.1
31109,219604,75.1,71.9,4.0
31153,111841,79.3,72.1,3.7
32003,1423938,70.1,64.4,7.3
32031,321144,70.3,65.4,6.6
33005,64324,67.8,62.6,7.7
33009,72075,65.3,62.7,3.9
33011,316515,73.4,70.4,3.9
33013,120631,69.5,65.9,4.5
33015,237925,74.0,70.4,4.8
33017,99181,71.3,68.1,3.9
34001,212998,66.3,62.4,5.7
34003,721626,68.2,65.2,4.3
34005,356705,69.4,63.7,6.6
34007,406263,68.6,63.4,7.5
34009,79946,63.3,57.7,5.9
34011,123596,60.8,56.0,7.7
34013,597517,66.1,61.1,7.4
34015,229511,70.5,65.4,7.2
34017,479765,70.2,65.6,6.5
34019,103970,70.9,66.5,6.1
34021,289927,67.0,62.6,6.4
34023,627584,68.3,64.8,5.0
34025,509400,69.7,65.6,5.4
34027,385876,71.4,68.5,3.9
34029,452488,60.5,56.4,6.3
34031,376395,65.2,61.5,5.6
34033,53402,64.7,59.1,8.8
34035,252809,71.6,68.0,5.0
34037,120061,73.8,68.6,6.9
34039,408915,69.5,65.0,6.4
34041,86461,70.5,66.4,5.7
35001,492511,66.6,62.5,5.4
35013,152191,61.4,57.0,6.3
35031,51896,52.9,47.0,11.1
35043,94286,66.0,60.5,6.6
35045,91928,62.9,60.2,4.3
35049,117849,67.1,62.4,6.8
35061,53647,58.5,56.5,3.4
36001,244938,66.5,62.5,5.8
36005,1051660,59.7,54.3,9.0
36007,161410,61.5,58.3,5.1
36009,64404,62.7,58.5,6.6
36011,65493,65.4,61.1,6.6
36013,109015,59.8,55.8,6.7
36015,71126,59.0,55.3,6.1
36019,68953,61.4,56.3,8.3
36027,237625,65.2,61.1,6.0
36029,740019,64.1,60.0,6.3
36045,92788,66.3,52.8,6.9
36047,1990512,60.7,56.3,7.2
36053,57478,65.4,60.8,6.8
36055,591025,65.6,61.4,6.3
36059,1086426,66.0,63.0,4.6
36061,1382832,67.8,63.2,6.7
36063,174793,65.1,60.1,7.4
36065,189341,60.9,56.5,7.3
36067,363874,65.4,62.0,4.8
36069,85538,69.9,65.8,5.8
36071,292704,71.0,64.1,6.2
36075,98970,64.0,58.4,8.7
36079,80030,71.4,68.4,4.2
36081,1857950,65.7,61.0,7.0
36083,126459,68.7,64.5,5.7
36085,388093,62.0,58.5,5.4
36087,228999,66.8,63.8,4.4
36089,91143,58.0,52.1,9.5
36091,175709,71.1,67.6,4.4
36093,121720,63.9,59.8,6.1
36101,78139,60.8,55.8,8.1
36103,1192435,67.3,64.1,4.6
36105,61752,61.1,57.0,6.7
36109,87628,66.1,61.8,6.5
36111,150515,66.8,62.8,5.7
36113,54491,66.5,63.2,4.7
36117,73495,69.5,65.6,5.4
36119,752616,65.9,62.4,5.2
37001,116994,67.6,63.9,5.4
37019,83639,62.8,57.6,8.0
37021,186100,63.5,59.6,5.7
37023,72688,59.5,55.8,6.2
37025,128266,71.3,67.0,5.9
37027,64638,64.1,60.1,6.2
37035,123570,67.9,63.7,6.1
37045,79087,60.4,53.5,11.4
37049,75297,61.5,46.7,7.0
37051,235969,69.7,50.9,7.4
37057,125157,65.8,60.5,7.9
37063,204175,68.6,64.4,5.8
37067,268261,65.5,61.1,6.5
37071,162443,66.1,61.2,7.4
37081,373463,67.6,63.0,6.7
37085,85716,65.7,54.6,9.7
37089,83177,58.9,55.5,5.7
37097,120458,68.7,64.3,6.3
37101,123097,67.2,62.6,6.3
37109,58681,69.3,63.4,8.4
37119,676741,74.8,70.0,6.2
37125,69265,58.7,53.8,5.9
37127,73280,64.1,59.2,7.4
37129,156016,67.7,64.0,5.2
37133,123365,74.7,43.5,5.0
37135,105364,67.3,63.7,5.3
37147,122924,69.1,64.2,6.9
37151,110465,68.7,64.6,5.9
37155,97978,57.0,52.8,7.1
37157,74357,60.9,55.5,8.4
37159,109307,63.3,58.7,7.2
37171,57541,60.9,56.8,6.8
37179,145834,72.1,67.0,6.9
37183,663991,73.7,69.9,5.0
37191,88035,62.1,52.8,7.5
37193,53190,58.1,53.1,8.6
37195,60146,64.1,58.0,9.3
38015,63105,75.9,73.3,2.8
38017,111652,76.3,73.5,3.2
38035,53839,75.2,70.1,3.9
39003,82813,65.0,59.2,8.6
39007,79922,62.1,56.9,8.3
39013,56338,57.2,54.4,4.6
39017,281519,67.1,63.0,5.8
39023,111184,64.3,59.8,6.5
39025,150461,69.8,65.7,5.1
39029,87469,62.9,57.9,7.9
39035,1021164,65.1,59.3,8.9
39041,124021,76.8,73.7,3.8
39043,62707,60.8,57.1,6.1
39045,111239,68.4,64.2,5.7
39049,869414,71.0,66.7,5.8
39055,75294,65.9,62.3,5.4
39057,128836,66.7,61.1,5.5
39061,671100,67.4,63.0,6.3
39063,59412,70.3,68.5,2.5
39081,56968,54.4,50.2,7.6
39085,189000,68.9,64.9,5.7
39089,123374,66.4,61.8,6.5
39093,240661,65.5,60.6,7.1
39095,343586,65.9,59.4,9.7
39099,193124,62.3,57.2,8.0
39101,52990,59.2,54.9,7.3
39103,134287,72.1,68.5,4.9
39109,80444,65.9,62.2,5.2
39113,424368,64.6,58.8,8.3
39119,67271,62.2,56.1,9.8
39133,127215,69.0,63.6,7.7
39139,100722,60.7,56.1,7.3
39141,61565,57.4,51.0,11.2
39145,60437,54.8,51.2,6.7
39151,303949,65.3,60.5,7.3
39153,430060,68.3,63.3,7.3
39155,171183,58.2,53.8,7.6
39157,72789,64.2,60.5,5.8
39165,158767,70.6,65.9,6.3
39169,88872,69.2,66.2,4.3
39173,102441,69.3,63.1,8.6
40017,82974,70.4,66.6,5.1
40027,192935,69.9,66.7,2.8
40031,84209,65.6,48.0,7.7
40037,54686,60.8,58.5,3.8
40101,55690,56.0,51.3,8.2
40109,538914,67.7,63.6,4.9
40119,64790,61.4,59.8,2.3
40125,55267,59.9,57.1,4.6
40131,66121,68.1,64.8,4.9
40143,452457,68.1,65.5,3.7
40145,53867,71.1,68.0,4.3
41003,68819,59.6,55.3,7.0
41005,307045,68.5,64.7,5.4
41017,127010,65.7,61.7,6.1
41019,86054,55.9,51.0,8.9
41029,163200,61.3,56.4,7.8
41033,67588,54.0,50.2,7.0
41035,51923,62.7,58.6,6.1
41039,285120,63.5,59.3,6.5
41043,90791,62.4,59.1,5.1
41047,240076,65.0,59.4,8.4
41051,568801,70.4,65.4,7.0
41053,62289,60.3,58.2,3.6
41059,57622,60.1,55.6,7.2
41067,405787,71.8,67.3,6.1
41071,76726,65.7,61.8,5.9
42001,81970,67.9,64.4,5.0
42003,997362,64.3,60.9,5.1
42005,56854,58.7,55.0,6.1
42007,142259,64.3,60.5,5.6
42011,320499,68.3,64.5,5.5
42013,102283,61.5,57.5,6.6
42017,497896,69.4,66.0,4.5
42019,146577,65.9,62.9,4.3
42021,120146,57.8,53.9,6.5
42027,123774,59.6,56.8,4.6
42029,386860,69.3,66.6,3.8
42033,68998,57.4,52.2,8.9
42037,54937,61.8,59.9,3.2
42039,71559,60.3,56.0,6.9
42041,189825,66.8,63.5,4.3
42043,203861,68.6,64.9,5.4
42045,439321,67.0,62.8,6.1
42049,223524,62.0,57.4,7.2
42051,117940,54.1,50.5,5.6
42055,113826,65.5,62.6,3.9
42063,73926,59.7,55.4,7.1
42069,172286,60.8,57.6,4.9
42071,392240,67.9,64.9,4.4
42073,73655,58.7,55.1,6.3
42075,103059,67.8,63.8,5.2
42077,270003,66.0,62.1,5.7
42079,257232,61.2,57.2,6.3
42081,95631,63.7,59.4,6.3
42085,95116,60.6,56.8,6.1
42089,131122,68.1,62.3,8.4
42091,620920,68.5,65.8,3.9
42095,239738,65.2,61.7,5.3
42097,75581,59.8,56.4,5.5
42101,1127643,58.7,52.7,10.0
42107,122379,58.4,55.2,5.2
42111,64743,58.1,53.9,7.3
42125,169990,63.8,59.7,6.1
42129,301366,61.1,57.9,5.0
42133,339560,69.4,66.1,4.7
44003,138355,68.4,63.8,6.3
44005,66843,70.5,59.6,5.4
44007,500374,65.4,59.4,8.8
44009,104567,68.9,65.0,5.6
45003,123078,57.1,53.2,6.6
45007,145003,62.1,56.9,8.4
45013,118469,62.9,52.4,5.5
45015,129392,68.4,60.3,7.3
45019,276855,65.1,59.5,6.9
45031,52777,60.3,54.5,9.3
45035,98830,69.9,63.4,6.5
45041,104047,62.1,57.3,7.6
45045,343165,65.4,61.0,6.6
45047,53479,60.8,53.8,11.4
45051,208698,61.5,57.9,5.6
45057,60519,60.4,54.1,10.2
45059,55589,60.4,52.8,12.6
45063,195224,68.4,63.6,6.5
45073,58484,55.8,50.8,8.9
45075,71583,58.8,50.3,14.4
45077,94542,60.6,56.7,6.4
45079,287840,69.3,60.3,7.0
45083,221252,61.7,56.6,7.8
45085,79335,62.6,51.8,10.9
45091,170147,70.1,64.6,7.8
46099,138728,76.1,73.8,2.6
46103,74789,73.1,67.4,5.6
47001,60964,58.4,52.9,9.3
47009,97410,64.7,60.6,6.0
47011,77248,62.1,57.4,7.5
47037,490599,67.6,63.6,5.8
47059,55373,58.0,53.2,8.2
47065,267813,66.3,60.8,8.1
47093,344057,66.1,63.1,4.3
47113,75007,65.9,61.8,5.7
47119,63862,67.1,63.5,4.4
47125,115300,67.5,56.6,5.6
47141,56783,59.9,56.4,5.7
47149,190240,73.4,69.4,5.4
47155,67955,65.0,60.8,6.4
47157,689732,68.1,61.8,9.0
47163,126828,59.9,56.2,6.1
47165,121769,69.5,65.6,5.1
47179,96291,63.9,59.9,6.0
47187,133040,71.4,69.0,3.3
47189,86435,69.2,65.8,4.8
48005,63888,58.0,55.6,4.2
48021,N,N,N,N
48027,203856,68.7,53.3,6.8
48029,1212599,65.4,60.5,5.2
48037,73546,61.5,55.6,8.9
48039,226048,66.9,64.0,4.2
48041,140379,63.9,60.1,5.3
48061,271673,55.2,51.6,6.1
48085,570406,74.6,71.5,4.2
48091,85029,64.8,60.4,6.0
48099,56999,64.2,42.0,8.6
48113,1800107,69.8,65.6,5.8
48121,478440,76.2,72.5,4.6
48135,96488,68.5,65.5,4.3
48139,112246,72.2,68.3,5.3
48141,536093,61.7,56.4,4.9
48157,400984,69.0,65.5,4.8
48167,223423,68.2,65.0,4.3
48181,93856,63.6,59.7,6.1
48183,90241,64.2,61.0,4.8
48187,90627,68.3,62.3,6.4
48201,2960337,70.5,66.6,5.4
48209,116508,70.5,65.2,7.5
48213,62593,56.3,52.5,6.8
48215,491975,58.2,53.8,7.4
48231,65144,60.7,57.9,4.3
48245,191573,57.8,54.0,6.1
48251,118331,66.7,62.9,5.6
48257,75970,69.7,64.7,7.2
48291,58601,60.5,56.4,6.7
48303,204806,67.9,64.9,4.3
48309,176799,65.5,62.5,4.5
48329,97451,69.3,68.1,1.8
48339,326687,68.7,65.2,4.8
48355,245919,66.8,61.1,6.3
48361,65741,55.7,53.2,4.5
48367,87060,66.7,63.7,4.3
48375,89410,64.9,62.0,4.1
48381,89841,71.7,70.1,2.0
48397,N,N,N,N
48409,50817,63.8,58.9,4.6
48423,155509,63.6,59.7,6.1
48439,1304081,71.5,67.3,5.6
48441,97642,66.8,59.4,3.0
48451,84617,65.1,58.2,3.6
48453,769743,73.7,69.9,5.0
48469,65991,68.4,64.9,5.0
48479,157566,64.3,61.0,5.0
48485,98825,64.0,54.8,3.8
48491,292811,74.0,69.8,5.4
49005,79730,71.4,67.8,4.9
49011,209183,72.9,68.1,3.1
49035,751489,72.6,69.7,3.8
49049,361195,67.9,64.9,4.2
49053,100886,60.4,57.7,4.4
49057,167073,68.3,63.9,4.1
50007,124733,72.7,69.2,4.7
51003,75570,66.5,64.5,2.7
51013,174237,79.3,73.7,2.3
51015,58021,63.0,61.6,2.0
51019,N,N,N,N
51041,235827,74.6,70.4,5.1
51059,798345,73.9,69.8,3.7
51061,51797,73.8,70.2,4.7
51069,57856,73.9,71.6,2.9
51085,79810,73.0,71.0,2.6
51087,229635,70.6,66.5,5.6
51107,210183,78.0,74.4,3.9
51121,76847,61.9,59.6,3.7
51153,269100,77.6,72.3,3.6
51161,74565,68.9,66.2,4.0
51165,59709,68.5,65.7,3.6
51177,91054,72.9,66.6,5.8
51179,92729,74.6,63.0,4.9
51510,115843,77.0,72.0,4.2
51550,171548,71.7,64.4,4.7
51650,115830,68.2,59.5,5.3
51680,60526,57.8,53.8,6.8
51700,136246,71.8,61.6,5.3
51710,179661,68.2,49.8,9.0
51740,77343,68.6,60.2,5.1
51760,161285,64.4,58.6,8.6
51770,74014,61.5,58.4,4.8
51800,62578,68.5,61.3,5.0
51810,336554,73.7,61.5,4.9
53005,125782,65.3,61.7,5.1
53007,N,N,N,N
53009,59881,53.7,48.6,7.0
53011,327652,68.9,63.0,8.3
53015,79647,59.9,54.2,9.3
53021,50510,66.1,61.4,7.2
53025,62054,67.0,61.6,7.7
53027,57802,59.0,54.1,8.1
53029,66016,59.7,46.8,5.6
53033,1517066,71.2,68.0,4.2
53035,191902,63.6,55.3,6.2
53041,58799,57.3,53.0,7.3
53053,614352,67.4,58.9,6.0
53057,93744,61.9,59.1,3.2
53061,532098,71.4,67.6,4.7
53063,366868,64.5,59.4,6.2
53067,198335,67.1,61.1,5.5
53073,158648,68.0,62.0,8.4
53077,171644,63.7,57.4,9.6
54003,78284,70.0,63.6,8.0
54011,77243,55.2,52.4,4.7
54033,55067,60.1,57.6,4.1
54039,155294,60.3,55.7,7.4
54061,74039,60.2,57.3,4.7
54081,N,N,N,N
54107,70007,59.5,56.9,4.3
55009,191858,73.0,69.7,4.4
55025,387287,75.1,71.6,4.4
55027,71326,69.4,66.9,3.5
55035,80018,72.1,68.2,5.0
55039,80125,71.4,68.4,4.1
55055,63736,72.3,69.5,3.7
55059,126957,70.6,66.2,5.8
55063,91003,72.0,68.1,5.2
55071,65552,69.3,64.8,6.4
55073,104051,72.6,69.1,4.7
55079,731644,67.4,62.7,6.8
55087,136481,73.8,70.5,4.3
