ID,Population,Labor Part.,Employment,Unemployment
27141,70611,71.8,70.5,1.8
27145,124212,71.7,68.4,4.6
27163,197342,70.4,69.0,1.9
27171,99757,73.2,70.7,3.3
28033,135221,66.3,63.1,4.3
28035,59866,60.8,56.3,7.2
28047,160215,62.9,53.7,8.9
28049,188490,63.7,56.8,10.6
28059,112003,62.8,56.9,8.6
28067,52239,55.1,51.6,6.3
28075,60293,54.5,49.1,6.9
28081,66274,60.9,57.2,5.9
28089,81677,68.0,63.3,6.6
28121,118987,64.5,61.6,4.4
29019,144472,65.8,63.4,3.3
29021,71159,59.5,56.6,4.7
29031,63250,60.6,56.5,6.1
29037,80659,66.8,64.3,3.6
29043,65131,65.6,62.1,5.4
29047,187338,70.5,67.6,4.0
29051,61168,64.5,62.2,3.6
29071,81850,63.8,61.4,3.7
29077,235396,61.6,58.8,4.3
29095,543627,67.5,63.7,5.5
29097,92472,64.3,60.1,6.5
29099,177185,66.2,62.5,5.5
29165,78168,71.3,68.2,3.6
29183,308476,70.5,68.6,2.6
29187,N,N,N,N
29189,804139,65.6,62.0,5.3
29510,256102,65.7,60.9,7.0
30013,65036,62.5,55.0,6.1
30029,78237,62.5,59.0,5.6
30031,85471,72.8,70.7,2.8
30049,54015,66.5,63.5,4.2
30063,96929,69.4,65.8,5.1
30111,124861,66.8,64.4,3.4
31055,427045,70.0,66.8,4.2
31109,246354,72.2,69.5,3.4
31153,134514,74.9,70.3,3.0
32003,1705861,63.9,59.2,6.9
32031,365157,66.3,62.4,5.8
33005,64001,63.5,60.1,5.4
33009,76242,61.5,59.2,3.6
33011,332479,70.3,67.7,3.5
33013,123341,65.2,62.2,4.1
33015,250927,71.8,69.5,2.6
33017,106083,70.8,68.0,3.7
34001,219524,63.6,56.8,10.6
34003,763625,66.0,63.0,4.6
34005,366773,66.9,61.4,6.2
34007,406696,66.7,62.2,6.7
34009,79758,60.1,53.9,8.5
34011,121067,53.8,50.5,6.0
34013,627662,63.8,58.4,8.4
34015,233860,68.5,64.4,5.9
34017,553121,69.0,64.6,6.3
34019,103604,67.3,64.9,3.6
34021,300946,64.1,59.8,6.7
34023,675266,64.4,60.2,6.4
34025,509429,66.3,63.0,4.9
34027,404585,67.6,64.4,4.8
34029,467886,57.1,53.6,5.9
34031,398372,64.9,61.6,5.0
34033,51477,60.8,57.4,5.4
34035,269156,68.2,65.3,4.1
34037,117716,66.7,62.9,5.6
34039,439272,68.1,64.0,6.0
34041,87678,68.5,64.3,6.1
35001,543206,62.5,58.7,5.4
35005,50214,58.7,54.9,6.3
35013,167265,58.2,52.5,9.1
35025,50602,57.7,52.8,8.5
35031,55516,50.7,42.5,16.1
35035,52018,55.4,47.9,5.1
35043,112752,58.8,53.3,8.5
35045,88490,58.8,52.1,11.4
35049,124260,59.4,57.1,3.8
35061,59611,53.1,48.5,8.2
36001,258267,65.6,62.2,4.8
36005,1123930,60.3,54.3,10.0
36007,161874,57.4,53.2,7.3
36009,61838,58.6,55.3,5.5
36011,64667,62.0,57.3,7.5
36013,105719,55.0,50.7,7.8
36015,70364,56.6,53.6,5.4
36019,68877,58.1,55.1,5.0
36027,245494,62.2,58.8,5.3
36029,755050,61.5,58.6,4.6
36045,89018,64.6,50.2,6.7
36047,2083392,63.9,59.4,7.1
36051,54655,55.2,53.5,3.1
36053,59455,61.5,59.0,4.0
36055,608906,64.1,60.3,5.8
36059,1102943,64.5,61.8,4.2
36061,1426471,67.0,63.3,5.5
36063,174929,60.7,57.9,4.4
36065,187620,56.7,53.9,4.5
36067,377647,63.0,59.7,5.3
36069,90043,62.2,60.4,2.9
36071,294452,64.4,60.3,4.7
36075,97217,57.9,53.6,7.3
36079,81421,63.7,60.6,4.8
36081,1906461,64.5,60.5,6.0
36083,131726,65.6,62.3,4.8
36085,383069,57.9,54.9,5.1
36087,246730,63.1,59.5,5.6
36089,90211,52.0,46.0,11.6
36091,186403,66.9,63.6,2.9
36093,124501,64.7,59.6,7.8
36101,78348,59.7,55.9,6.2
36103,1210664,64.9,61.6,5.0
36105,60543,59.2,54.7,7.4
36109,91012,60.3,57.2,5.2
36111,150068,61.2,57.2,6.3
36113,54298,63.4,60.5,4.6
36117,73354,65.5,62.1,5.2
36119,783529,64.7,60.9,5.9
37001,128484,63.1,60.2,4.6
37019,108805,46.1,42.2,8.4
37021,213084,60.4,58.1,3.7
37023,73688,55.4,50.1,9.2
37025,155286,68.3,63.9,6.4
37027,66660,57.0,52.3,8.1
37031,57722,54.9,49.6,8.7
37035,126435,62.1,57.7,7.1
37037,59426,53.2,49.9,6.2
37045,78758,55.3,50.8,8.2
37049,82776,60.8,48.8,9.0
37051,253388,63.7,49.6,9.7
37057,132999,60.5,56.2,6.7
37063,246153,68.5,64.9,5.2
37067,294192,61.4,58.0,5.2
37071,173568,62.1,57.7,7.0
37081,416802,63.1,59.2,6.2
37085,99651,61.5,53.7,6.5
37089,95019,56.5,55.1,2.5
37097,137119,64.0,60.7,5.1
37101,147819,64.5,61.2,4.7
37109,66231,61.2,56.8,7.2
37119,827431,70.6,66.9,5.2
37125,78344,53.5,48.2,5.4
37127,76050,62.6,58.5,6.5
37129,185117,59.7,56.2,5.8
37133,143880,68.9,44.5,10.1
37135,116405,65.2,62.5,4.2
37147,143051,62.9,57.6,8.2
37151,114816,60.1,57.2,4.7
37155,102970,52.8,49.3,6.6
37157,74456,54.5,49.7,8.5
37159,112427,59.2,54.7,7.5
37161,54850,52.6,48.0,8.7
37171,58821,52.3,49.0,6.2
37179,172226,67.7,63.6,5.9
37183,817827,71.3,67.9,4.5
37191,97592,57.2,49.2,9.7
37193,56352,57.0,53.2,6.7
37195,64756,60.1,54.6,8.7
38015,74531,72.4,70.5,2.0
38017,138810,76.8,73.5,3.5
38035,58674,72.5,67.1,3.4
38101,55522,74.1,67.0,1.8
39003,82977,62.7,58.5,6.7
39007,79117,53.6,50.1,6.6
39009,57837,51.2,48.2,5.6
39013,57022,55.2,51.7,6.3
39017,298212,63.9,60.6,5.2
39023,108457,61.0,56.8,6.9
39025,161115,66.3,63.7,3.8
39029,85159,59.6,54.6,8.4
39035,1017325,63.1,58.2,7.6
39041,148979,69.0,67.3,2.3
39043,62432,57.9,53.5,7.5
39045,120072,62.6,60.1,3.9
39049,996743,70.2,66.3,5.5
39055,75588,65.3,63.2,3.3
39057,134888,58.8,54.9,3.9
39061,641707,66.9,62.5,6.5
39063,60917,64.7,62.3,3.7
39081,54981,52.0,49.5,4.9
39085,188129,65.9,63.3,3.9
39089,135987,64.6,61.6,4.3
39093,246108,61.7,57.2,7.2
39095,344170,63.4,58.8,7.1
39099,189584,58.6,53.6,8.4
39101,53358,52.0,48.7,6.1
39103,141046,69.1,66.9,3.2
39109,84247,63.4,60.5,4.3
39113,426554,62.2,57.4,7.0
39119,68732,60.2,56.1,6.8
39133,135155,64.0,60.0,6.2
39139,98410,55.4,51.1,7.3
39141,62516,54.0,50.3,6.7
39145,61715,51.6,48.1,6.8
39151,302305,63.4,59.4,6.3
39153,440623,63.0,59.8,5.0
39155,164759,56.6,53.4,5.4
39157,74116,61.6,58.7,4.5
39165,176667,65.1,62.9,3.2
39169,91418,63.7,61.2,3.9
39173,106877,69.2,66.3,3.9
40017,105050,68.1,64.6,5.2
40027,223499,66.1,62.4,4.9
40031,95730,63.0,51.9,7.2
40037,56069,53.7,51.3,4.5
40101,54158,53.5,48.9,8.7
40109,601549,65.0,61.0,5.3
40119,66672,57.4,54.9,4.1
40125,56915,54.8,50.4,8.1
40131,72740,62.9,59.4,5.5
40143,495931,66.6,62.6,5.9
40145,60616,65.3,61.2,6.2
41003,76027,58.2,54.7,5.8
41005,329518,64.5,62.0,3.9
41017,148676,63.1,59.9,5.1
41019,90061,50.4,46.6,7.3
41029,176597,57.8,54.3,6.0
41033,72299,48.5,43.2,10.7
41035,53617,54.4,47.5,11.7
41039,308460,59.4,54.9,7.4
41043,98352,57.4,53.5,6.7
41047,262016,61.6,58.3,5.2
41051,661650,68.9,65.4,5.0
41053,66486,57.6,53.8,6.5
41059,58892,60.6,54.4,9.9
41067,460547,69.1,66.0,4.5
41071,83804,60.1,57.7,3.9
42001,84473,62.8,58.9,6.1
42003,1019694,65.2,61.6,5.3
42005,55375,55.3,52.2,5.7
42007,138438,62.4,59.7,4.2
42011,333099,65.0,61.1,5.9
42013,101859,57.5,54.6,4.9
42017,512783,65.9,63.4,3.7
42019,154003,62.5,60.2,3.6
42021,111767,54.6,50.3,7.7
42025,52767,59.7,56.1,6.0
42027,140195,57.3,54.6,4.8
42029,410280,68.5,65.2,4.7
42033,67711,53.8,49.4,8.0
42037,56122,58.7,55.9,4.7
42039,70045,57.3,53.9,5.9
42041,203745,64.0,61.1,4.1
42043,219968,65.3,61.9,5.0
42045,454433,64.7,60.6,6.3
42049,223415,60.8,57.2,5.8
42051,110591,53.4,48.6,8.9
42055,123827,61.3,58.2,4.9
42063,72455,56.0,50.4,10.1
42069,173599,59.3,56.5,4.8
42071,423742,66.2,63.6,3.9
42073,72287,58.1,54.8,5.6
42075,110269,63.7,59.6,6.2
42077,290546,65.2,61.1,6.2
42079,261643,59.9,55.7,7.0
42081,93818,61.0,57.1,6.3
42085,93843,57.1,54.1,5.2
42089,137005,60.4,56.1,7.1
42091,663621,67.5,64.1,4.9
42095,248701,63.9,60.9,4.6
42097,76402,58.8,56.5,3.8
42101,1259066,59.7,53.9,9.6
42107,118659,55.8,52.7,5.6
42111,62741,53.4,50.2,6.0
42125,172249,60.0,56.6,5.6
42129,298445,59.8,56.7,5.2
42133,356863,64.7,61.8,4.3
44003,137399,66.4,63.4,4.4
44005,69680,64.0,55.9,6.3
44007,517817,63.4,59.4,6.4
44009,108265,63.2,58.4,7.5
45003,135315,56.0,51.5,8.0
45007,156778,59.5,55.9,5.9
45013,150824,57.4,50.3,5.5
45015,165865,63.6,58.4,4.3
45019,325249,64.3,60.8,4.2
45031,53710,59.0,52.3,11.3
45035,119154,63.4,58.7,5.9
45041,109090,59.2,55.6,6.1
45045,394585,64.4,61.3,4.7
45047,55774,58.9,54.3,7.6
45051,269590,57.8,53.9,6.8
45057,71808,54.4,48.8,9.7
45059,53514,59.2,55.5,5.7
45063,226830,64.7,60.6,6.0
45073,62367,55.1,52.7,4.3
45075,70360,56.4,50.6,10.4
45077,101917,57.8,53.9,6.8
45079,332546,65.6,57.6,7.0
45083,239395,61.2,58.2,4.9
45085,84413,59.4,49.2,11.7
45091,202001,66.8,62.7,6.1
46099,144400,74.6,72.6,2.7
46103,85886,66.2,60.6,7.2
47001,61935,56.4,51.6,8.6
47009,105683,58.5,56.5,3.1
47011,84555,59.5,56.8,4.2
47037,551341,70.7,67.6,4.3
47059,57741,51.8,49.1,5.2
47065,292589,59.7,56.7,4.6
47093,369853,65.1,61.9,4.7
47113,77861,53.9,50.8,5.7
47119,70841,60.6,57.5,5.2
47125,147888,64.8,51.1,7.2
47141,62148,59.7,55.1,7.6
47147,54187,66.4,63.5,4.4
47149,239635,70.4,67.3,4.1
47155,78371,62.3,59.4,4.7
47157,725595,64.1,59.4,7.2
47163,129193,55.7,52.0,6.5
47165,141986,64.9,62.8,3.0
47179,105490,61.2,58.0,5.2
47187,166149,67.7,65.3,3.5
47189,104343,64.7,62.7,3.0
48005,67582,52.8,47.7,9.5
48021,N,N,N,N
48027,255012,66.2,54.9,7.3
48029,1482473,64.8,60.1,5.7
48037,73557,52.6,49.5,6.0
48039,269618,63.6,60.0,5.7
48041,180450,61.8,58.4,5.3
48061,307641,54.6,50.5,7.4
48085,717656,70.3,67.6,3.7
48091,108290,61.5,58.5,4.0
48099,58804,55.9,38.2,9.8
48113,1958040,69.0,65.6,4.8
48121,624911,73.1,70.0,4.2
48135,115239,70.3,61.9,11.9
48139,128579,66.4,64.0,3.6
48141,632816,61.4,55.0,5.8
48157,560884,66.1,61.8,6.5
48167,257588,64.5,59.7,7.3
48181,100954,62.3,58.5,6.2
48183,94906,60.1,56.8,5.3
48187,120269,62.8,59.7,3.3
48201,3479476,67.8,63.4,6.5
48203,51724,57.1,54.0,5.1
48209,162845,69.2,65.8,4.8
48213,64955,51.3,49.0,4.4
48215,597137,56.9,52.8,7.1
48231,72506,63.1,59.9,5.1
48245,200204,56.4,53.6,4.9
48251,125765,61.8,58.6,5.0
48257,88893,64.0,61.1,4.6
48291,62715,48.6,45.3,6.9
48303,236878,63.5,60.7,3.9
48309,193673,62.2,59.8,3.7
48329,120204,70.4,66.5,5.2
48339,425626,63.5,60.5,4.7
48347,51297,60.0,53.4,10.9
48355,281394,62.9,59.0,5.2
48361,65979,59.1,56.3,4.7
48367,100768,63.2,59.2,6.1
48375,91253,57.5,55.7,3.2
48381,103765,72.1,69.2,3.8
48397,70987,66.6,63.5,4.5
48409,51584,62.4,57.7,7.2
48423,175650,59.8,55.3,6.9
48439,1538502,67.8,64.7,4.4
48441,106560,62.5,57.7,3.5
48451,93604,65.7,60.2,3.8
48453,956114,73.3,70.3,3.9
48469,71438,66.2,62.4,5.7
48471,61392,44.9,43.5,3.1
48479,188311,56.4,53.8,4.7
48485,105203,63.0,54.2,4.3
48491,405090,69.3,65.4,5.5
49005,88445,70.0,68.0,2.8
49011,241687,69.9,66.9,3.3
49035,842293,71.8,69.1,3.6
49049,410721,68.9,65.9,4.2
49053,122331,56.7,53.3,6.0
49057,183442,66.6,64.2,2.9
50007,135244,68.6,66.1,3.3
51003,88004,62.5,60.0,3.3
51013,192937,78.7,75.0,2.8
51015,62140,60.0,57.8,3.5
51019,63614,61.0,58.5,4.0
51041,268692,69.5,64.7,6.4
51059,898876,71.4,67.4,4.0
51061,54538,68.6,66.3,3.0
51069,67675,67.4,63.8,5.3
51085,84396,66.6,64.6,2.9
51087,260581,68.8,65.3,4.9
51095,N,N,N,N
51107,288122,76.6,73.2,3.8
51121,85101,61.2,58.5,3.4
51153,343535,72.0,66.9,5.0
51161,77573,63.0,59.7,5.2
51165,64311,62.0,59.3,4.4
51177,103125,66.5,62.9,4.9
51179,110945,68.4,63.1,3.1
51199,53520,64.6,52.2,7.1
51510,129596,77.1,72.8,3.1
51550,187281,66.9,61.0,4.9
51650,109432,64.4,56.2,6.9
51680,66551,61.2,56.5,7.3
51700,143398,69.1,59.0,7.1
51710,200912,69.7,53.2,8.0
51740,75067,66.3,57.8,6.0
51760,186086,65.9,60.4,7.5
51770,79157,62.7,58.1,7.3
51800,69718,64.9,59.8,4.1
51810,362611,71.5,62.0,4.7
53005,147599,61.2,57.5,5.8
53007,N,N,N,N
53009,62574,49.3,44.9,8.5
53011,366262,64.0,60.4,5.3
53015,84976,54.9,50.1,8.9
53021,62863,67.3,63.0,6.3
53025,69188,59.8,54.3,9.1
